Epoch	SMILES	Valid	Desired	CDPKit_ROCS_Supermol_TanimotoCombo	SA
8	CC1CCN(C(=O)C(CCn2cccc2C#N)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	0	0.178	0.801
8	COC(=O)CCCCc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc1	1.0	0	0.005	0.956
8	O=C(O)c1c(Oc2nccs2)ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c3ccccc2)c1	0.0	0	0.0	0.0
8	O=C(c1cccs1)c1c(O)ccc(C(=O)c2ccccc2)c1	1.0	0	0.085	0.984
8	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	0	0.126	0.974
8	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	0	0.126	0.974
8	COc1ccccc1Cn1nc(NS(=O)(=O)c2ccc(Cl)s2)c2c1cccc2	1.0	0	0.149	0.966
8	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3cccs3)c3c2cccc3)CC1	1.0	0	0.105	0.964
8	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3(C)CCOCC3)cc2)ccn1	1.0	0	0.147	0.939
8	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)ccc3)c3c2cccc3)CC1	1.0	0	0.005	0.96
8	O=C(C1=C(O)C(=O)N(c2ccc(F)cc2)C1C1CCCCC1)c1ncccc1	1.0	1	0.238	0.897
8	CCn1nc2ncnc(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c2c1OC	1.0	0	0.158	0.924
8	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cccc1	1.0	0	0.106	0.961
8	COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1	1.0	0	0.005	0.964
8	O=S1(=O)NC(Nc2c(Cl)cccc2)=Nc2c1c(F)ccc2O	1.0	0	0.148	0.88
8	COCCOc1nn(C)c2c1c(NS(=O)(=O)c1c(Cl)c(Cl)ccc1)ncn2	1.0	0	0.162	0.933
8	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnc1Cl)c1ccc(Cl)cc1	1.0	0	0.099	0.955
8	CCOc1c(O)cc(CN2CCOC(COc3c(F)cc(Cl)cc3)C2)cc1	1.0	0	0.064	0.932
8	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1c1ccc(Cl)cc1	1.0	1	0.246	0.953
8	COc1nc(Br)cnc1NS(=O)(=O)c1ccsc1Cl	1.0	0	0.172	0.892
8	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(F)cc2)cc1	1.0	0	0.096	0.985
8	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.339	0.958
8	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Cl)ccc1	1.0	1	0.336	0.953
8	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(F)cc2)cc1	1.0	1	0.211	0.98
8	CNc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1	1.0	0	0.078	0.988
8	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.209	0.972
8	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(Cl)c[nH]c2)cc1	1.0	0	0.088	0.951
8	CC(C)(CO)c1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(Cl)s3)cc2)cc1	1.0	0	0.076	0.96
8	O=C(NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1)cn1cccn1	0.0	0	0.0	0.0
8	COc1c2c(NS(=O)(=O)c3cc(Cl)c(Cl)cc3)nn(Cc3cccc(CNC(=O)C(C)(C)C)c3)c2ccc1	1.0	0	0.005	0.942
8	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	0	0.112	0.975
8	O=C(NCc1ccc(Cl)cc1)c1ccccc1NS(=O)(=O)c1ccc(C(F)F)cc1	1.0	0	0.145	0.981
8	Cc1ccncc1CN(C)C(=O)CCc1ccc(S(=O)(=O)NC2CCCCC2)cc1	1.0	0	0.058	0.967
8	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3(C)CCOCC3)cc2)cc1	1.0	0	0.145	0.944
8	CCOc1ccnc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2CCNC(=O)C=CCN(C)C	1.0	0	0.086	0.877
8	COc1ccc(OS(=O)(=O)c2cc(C)c(Cl)cc2)cc1	1.0	0	0.109	0.987
8	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(F)cc1	1.0	0	0.146	0.982
8	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc(S(C)(=O)=O)ncc2)cc1	1.0	0	0.113	0.962
8	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cc(Cl)c(Cl)cc1	1.0	1	0.233	0.951
8	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.106	0.978
8	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.347	0.963
8	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.125	0.977
8	Cc1nc(O)c(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.102	0.969
8	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Cl)ccc1	1.0	1	0.336	0.953
8	COc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c(C)cn1	0.0	0	0.0	0.0
8	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(C3CC3)nc2n1	1.0	0	0.136	0.922
8	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1	1.0	0	0.103	0.977
8	O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccccc1C(F)(F)F	1.0	0	0.093	0.984
9	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.228	0.982
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)c(C)c2)C1c1cc(Cl)ccc1	1.0	1	0.342	0.943
9	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c(Cl)ccc2)cc1	1.0	0	0.131	0.972
9	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1C1CCCCCCCC1	1.0	1	0.377	0.843
9	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ncccn2)cc1	1.0	0	0.135	0.966
9	C=CCOc1c(Cl)cc(Cl)cc1Cn1cc(Br)cn1	1.0	0	0.117	0.95
9	COc1nc(Cl)cnc1NS(=O)(=O)c1c(Cl)cccc1Cl	1.0	1	0.223	0.954
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.305	0.929
9	Cc1c(N(Cc2ccc(C(C)(C)C)cc2)c2cccc(C3=C(C)C(NC(=O)c4ccccc4)C4)c(cc3)c2)c2ccccc2n1	0.0	0	0.0	0.0
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.339	0.958
9	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncn2)cc1	1.0	0	0.104	0.966
9	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2c[nH]cn2)cc1	1.0	0	0.133	0.946
9	Cc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c(C)ccn1	1.0	0	0.134	0.925
9	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)cc3)c3c2cccc3)CC1	1.0	0	0.135	0.971
9	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCOCC3)c3c2cccc3)CC1	1.0	0	0.108	0.958
9	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.352	0.946
9	N#Cc1ccc(OCCS(=O)(=O)Nc2c(Cl)cccc2C(=O)c2ccccc2)cc1	1.0	0	0.121	0.971
9	Cn1ncc2c1cccc2NS(=O)(=O)c1c(Cl)c(Cl)ccc1	1.0	0	0.127	0.972
9	O=S(=O)(c1ccc(Cl)cc1)c1ccccc1Clc1ccc(Cl)cc1	0.0	0	0.0	0.0
9	CS(=O)(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.098	0.98
9	COc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1	1.0	0	0.087	0.994
9	Cc1c(N(Cc2ccc(C(C)C)cc2)c2ccc(C(=O)c3ccccc3)cc2)cccc1F	1.0	0	0.164	0.972
9	CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2)C1c1ccc(Cl)cc1	1.0	1	0.32	0.956
9	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccccc1	1.0	0	0.166	0.963
9	Nc1nn2c(O)c(Cc3ccc(Cl)c(Cl)c3)c(-c3ccccc3)nc2n1	1.0	1	0.738	0.953
9	O=C(O)c1cc(F)c(Cl)cc1	1.0	0	0.044	0.992
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.339	0.958
9	COc1c2c(NS(=O)(=O)c3cc(Cl)c(Cl)cc3)nn(Cc3cccc(CNC(=O)C(C)(C)O)c3)c2ccc1	1.0	0	0.005	0.933
9	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(Cl)s2)cc1	1.0	1	0.2	0.962
9	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)cc1	1.0	1	0.271	0.97
9	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(C(=O)NC(C)c3ccccc3)c3ccccc23)CC1	1.0	0	0.005	0.926
9	O=C(C1=C(O)C(=O)N(Cc2cccc3ccccc23)C1c1ccc(O)c(O)c1)c1cc(Cl)c(Cl)cc1	1.0	0	0.005	0.901
9	COc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3(C)CCOCC3)cc2)cc1	1.0	0	0.148	0.958
9	CC(=O)C1=C(O)C(=O)c2ccccc21	1.0	0	0.065	0.966
9	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cccc1	1.0	0	0.138	0.966
9	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.233	0.951
9	O=C(c1cnc(Cl)cc1)c1cc(Cl)ccc1S(=O)(=O)c1cc(Cl)c(Cl)cc1	1.0	1	0.221	0.967
9	COc1ccc2c(c1)c(C(=NN=Cc1ccccc1)c1ccccc1)c(O)n2CC	1.0	0	0.173	0.952
9	Cc1ccc(NC2CCN(C(=O)CCc3cccnc3)CC2)cc1	1.0	0	0.066	0.983
9	O=C(O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	0	0.157	0.992
9	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.115	0.973
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C(F)(F)F)cc1	1.0	1	0.207	0.942
9	COc1ccc(OCCn2ncnc2C(=O)c2ccccc2)cc1	1.0	0	0.112	0.979
9	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.155	0.983
9	CC(C)c1nc2nc(N)nn2c(O)c1Br	1.0	0	0.071	0.859
9	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(F)c(N2CCNCC2)c(F)c1	1.0	0	0.099	0.947
9	O=C(NCCc1c(-c2ccc(F)cc2)[nH]c2ccc(Cl)cc12)	1.0	0	0.142	0.967
9	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnccn3)cc2)cc1	1.0	0	0.133	0.975
9	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.098	0.971
9	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c(CO)ccc2F)cc1	1.0	0	0.112	0.957
9	Nc1nn2c(O)c(Cc3ccc(Cl)c(Cl)c3)c(CCc3ccccc3)nc2n1	1.0	1	0.635	0.944
9	O=C(Nc1ccc(S(=O)(=O)NC(=O)Nc2ccc(C(=O)O)cc2)cc1)N	1.0	0	0.08	0.984
9	O=S(=O)(c1ccccc1)c1ccccc1Cl	1.0	0	0.081	0.992
9	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCSCC2)cc1	1.0	0	0.126	0.963
9	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1	1.0	0	0.142	0.974
9	O=C(c1cnncc1)c1cc2ccccc2cc1COC1	0.0	0	0.0	0.0
9	O=S(=O)(Nc2cc(Cl)c(Cl)cc2C(=O)c2ccccc2)c2ccccc21	0.0	0	0.0	0.0
9	O=S1(=O)NC(Nc2ccc(Br)cc2)=Nc2c1c(F)ccc2O	1.0	0	0.161	0.878
9	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3(C)CCOCC3)cc2)cc1	1.0	0	0.145	0.959
9	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cncc[n+]2[O-])cc1	1.0	0	0.184	0.938
9	COc1cc2c(cc1NS(=O)(=O)c1cc(Cl)c(Cl)cc1)occ2	1.0	0	0.133	0.973
9	CCc1c(Sc2ccc(Cl)cc2)c(=O)oc2cc(OC)c(OC)cc2c1	0.0	0	0.0	0.0
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Cl)ccc1	1.0	1	0.336	0.953
9	CCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3)c3c2cccc3)CC1	1.0	0	0.146	0.975
9	CC1CCN(C(=O)C(CCn2ccnn2)NS(=O)(=O)c2cc(Cl)c(Cl)cc2)CC1	1.0	0	0.1	0.878
9	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.177	0.955
9	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.125	0.977
9	O=S(=O)(Nc1cc(Cl)ccc1Cn1cccn1)	1.0	0	0.061	0.869
9	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCCCC1	1.0	1	0.404	0.901
9	Cc1c(C(=O)Nc2cc(Cl)c(Cl)cc2)nc2cc(Cl)ccc2c1	1.0	1	0.21	0.981
9	N#Cc1cccnc1Cn1c(=O)c(=O)n(Cc2ccccc2)c2ccccc21	1.0	0	0.143	0.968
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCC1	1.0	1	0.329	0.929
9	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)N(C)C)CC3)c3c2cccc3)cccc1	1.0	0	0.089	0.965
9	COc1nc(Cl)cnc1NS(=O)(=O)c1c(Cl)cccc1Cl	1.0	1	0.223	0.954
9	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(C)cc2)cc1	1.0	0	0.109	0.972
9	CCCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCC1	1.0	1	0.337	0.909
9	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.163	0.983
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.339	0.958
9	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(Cl)cc2)C1C1CCCCCC1	1.0	1	0.413	0.91
9	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2CS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.154	0.973
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.347	0.963
9	O=C(c1ccc[n+]([O-])c1)N1CCC(NS(=O)(=O)c2cc(Cl)c(Cl)cc2)CC1	1.0	0	0.077	0.954
9	CCCC(=O)c1ccc(Oc2cc(F)cc(NC(=O)c3ccncc3)c2)cc1	1.0	0	0.098	0.98
9	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccccc1	1.0	0	0.166	0.963
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1=O	0.0	0	0.0	0.0
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(F)cc1	1.0	1	0.34	0.957
9	O=C(c1nccn1Cc1ccccc1)c1ccccn1	1.0	0	0.098	0.978
9	CNc1nc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	0	0.153	0.969
9	CCC(=O)C1=C(O)C(=O)N(c2cccc(C)c2)C1c1ccccc1Cl	1.0	1	0.287	0.935
9	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3cc(Cl)ns3)c3c2cccc3)CC1	1.0	0	0.132	0.925
9	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(I)cc1	1.0	0	0.102	0.977
9	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)c(C(=O)O)ccc2	1.0	1	0.275	0.973
9	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(Cl)cc2)C1C1CCCCCCC1	1.0	1	0.389	0.91
9	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2cnccc2)cc1	1.0	0	0.105	0.978
9	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.305	0.929
9	O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)c2ccccc12)c1ccc(C(F)(F)cc(Cc2ncccc2[nH]1	0.0	0	0.0	0.0
9	Cn1ncc2c1cccc2NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.109	0.982
9	O=C(NCCN1CCC(F)(F)C1)c1cc(Br)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.163	0.951
9	CCCCc1nc2nc(N)nn2c(O)c1Cc1ccccc1Cl	1.0	1	0.233	0.934
9	O=S(=O)(c1cncc(Cl)c1)N1CCCC1	1.0	0	0.073	0.98
10	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2F)C1C1CCOCC1	1.0	1	0.271	0.833
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c(CN2CCCC2)ccc2)cc1	1.0	0	0.155	0.497
10	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(-c3ccccc3)nc2n1	1.0	1	0.497	0.961
10	COc1ccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)cc3)c3c2cccc3O)cc1	1.0	0	0.168	0.971
10	O=C(C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1C)c1ccccc1	1.0	0	0.096	0.945
10	CCCCCCc1nn2c(N3CCNCC3)cc(C)nc2n1	1.0	0	0.081	0.941
10	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C(F)(F)F)cc2)C1C1CCCCC1	1.0	1	0.254	0.871
10	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3cccnc3)c3c2cccc3)CC1	1.0	0	0.139	0.966
10	COc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	0	0.186	0.957
10	Cc1cccnc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.115	0.971
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	0	0.171	0.973
10	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	1	0.309	0.928
10	Cc1c(S(=O)(=O)Nc2ccc(Cl)cc2)c(=O)n(Cc2ccncc2)c2ccccc12	1.0	1	0.22	0.967
10	O=C(NCCN1CCCC1)c1ccc(OS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.072	0.984
10	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(Cl)cc2)C1C1CCCC1	1.0	1	0.379	0.906
10	O=S(=O)(NCCCNCCCN1CCOCC1)c1ccccn1	1.0	0	0.063	0.967
10	COc1nc(C)c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	0	0.136	0.93
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CO)cccc2)cc1	1.0	0	0.152	0.977
10	O=S(=O)(Nc1cc(Cl)ccc1-c1ccncn1)c1ccccn1	1.0	0	0.144	0.965
10	O=S(=O)(Nc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1)	1.0	0	0.085	0.94
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	0	0.171	0.973
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)cc1	1.0	1	0.271	0.97
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccnc(Cl)c2)cc1	1.0	0	0.138	0.97
10	O=C(NC(=O)c1c(OC(=O)c2cccc3ccccc3c2)cccc1)CCn1ccccc1	0.0	0	0.0	0.0
10	O=C(O)c1cc(Cl)c(Cl)cc1Oc1cc(Cl)ccc1Cl	1.0	0	0.163	0.982
10	Nc1nnc(SCc2cccnc2)c2c1c([N+](=O)[O-])cc(Cl)c2	1.0	0	0.159	0.923
10	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2F)C1C1CCCCC1	1.0	1	0.292	0.873
10	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.155	0.983
10	CC(C)CN1C(=O)C(Cc2ccccc2)(Cc2ccccc2)C=CC12CCN(C(=O)Nc1ccccc1)CC2=F	0.0	0	0.0	0.0
10	CCc1cccnc1NS(=O)(=O)c1cc(Cl)c(Cl)cc1C(=O)c1ccc()ccc1	0.0	0	0.0	0.0
10	C=CCN(C(=O)Nc1ccc(CC)cc1)C1CCN(CCC2(c3cccc(F)c3)CCN(C(=O)C(C)(C)C)CC2)CC1	1.0	0	0.005	0.894
10	COc1ncc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2cc(Cl)c(Cl)cc2)cccc3=O)nc1	1.0	0	0.132	0.912
10	COc1nc(Cl)cnc1NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	0	0.181	0.961
10	N#Cc1cc(S(=O)(=O)Nc2cc(Cl)ccc2)ccc1	1.0	0	0.065	0.987
10	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCCC2)cc1	1.0	0	0.154	0.975
10	Cc1cc(Oc2c(C(=O)O)cccc2)c(C)c(C)c1	1.0	0	0.164	0.988
10	CC(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.103	0.975
10	Cc1ccccc1C(=O)c1cc(Cl)ccc1Nc1ccc(Cl)cc1	1.0	0	0.147	0.988
10	Cc1cc(Oc2c(C)cccc2F)c(NS(C)(=O)=O)c2ccccc12	1.0	0	0.117	0.964
10	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2F)C1C1CCCN(C)CC1	1.0	1	0.296	0.777
10	Cc1ccc(N2C(=O)C(O)=C(C(=O)C3CCCCC3)C2C2CCCCC2)cc1	1.0	1	0.335	0.91
10	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCC(C)CC3)c3c2cccc3)CC1	1.0	0	0.111	0.959
10	COc1c(NC(=O)c2ccc(Cl)cc2)c(NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	0	0.171	0.983
10	COc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2[O-])cccc1	1.0	0	0.152	0.944
10	Cc1nc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	0	0.149	0.979
10	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(C)=O)cc2)C(Cc2ccccc2)C1	1.0	0	0.087	0.885
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c(CN)ccn2)cc1	1.0	0	0.173	0.949
10	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2F)C1C1CCCCC1	1.0	1	0.292	0.873
10	CC(C)(c1ncc(-c2ccncc2)cc1)C(F)(F)F	1.0	0	0.088	0.959
10	CC(C)N(C(=O)N1CCC(NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)CC1)c1ccccc1	1.0	0	0.068	0.962
10	O=C(O)c1c(Oc2ccc(F)cc2)cccc1[O-]	1.0	0	0.179	0.963
10	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	0	0.105	0.977
10	C=CCNC(=O)c1ccccc1OC	1.0	0	0.051	0.99
10	Cc1ccncc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.09	0.971
10	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.305	0.929
10	CNC(=O)c1ccc(F)c(CNC(=O)c2cnc(Cl)c(NS(=O)(=O)c3ccc(Cl)cc3)c2)c1	1.0	0	0.146	0.967
10	O=C(c1cncs1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.127	0.967
10	CC(=O)NCc1cc(Cn2nc(C)c(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)ccc1	0.0	0	0.0	0.0
10	O=C(c1ccccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(N)=O)cc1	1.0	0	0.101	0.985
10	COc1ccc(COc2nc(N)nc(Nc3ccccc3)c2)cc1	1.0	0	0.091	0.983
10	CCCCCCN1C(=O)c2c(cccc2NC(=O)c2cccc(C)c2)C1C(=O)O	1.0	0	0.1	0.924
