Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC02712630_39	Trypsin_3.sq	376	0.525	0.422	0.104	0
ZINC04222428_26	Trypsin_3.sq	377	0.525	0.415	0.110	0
ZINC03649937_24	Trypsin_3.sq	378	0.525	0.309	0.216	0
ZINC02135249_105	Trypsin_3.sq	379	0.525	0.394	0.131	0
ZINC03368360_37	Trypsin_3.sq	380	0.525	0.372	0.152	0
ZINC04237001_21	Trypsin_3.sq	381	0.524	0.391	0.133	0
ZINC01092149_155	Trypsin_3.sq	382	0.524	0.371	0.154	0
ZINC03889560_70	Trypsin_3.sq	383	0.524	0.394	0.131	0
ZINC03352882_75	Trypsin_3.sq	384	0.524	0.439	0.085	0
ZINC03890763_60	Trypsin_3.sq	385	0.524	0.400	0.124	0
ZINC03670321_9	Trypsin_3.sq	386	0.524	0.403	0.121	0
ZINC02192461_60	Trypsin_3.sq	387	0.524	0.375	0.149	0
ZINC03990227_185	Trypsin_3.sq	388	0.524	0.398	0.126	0
ZINC02130567_198	Trypsin_3.sq	389	0.524	0.410	0.114	0
ZINC02131328_104	Trypsin_3.sq	390	0.524	0.403	0.121	0
ZINC04289438_118	Trypsin_3.sq	391	0.524	0.363	0.161	0
ZINC02401824_128	Trypsin_3.sq	392	0.524	0.376	0.148	0
ZINC03841097_93	Trypsin_3.sq	393	0.524	0.386	0.138	0
ZINC01654872_48	Trypsin_3.sq	394	0.524	0.359	0.165	0
ZINC03828592_157	Trypsin_3.sq	395	0.524	0.344	0.180	0
ZINC04176343_113	Trypsin_3.sq	396	0.523	0.363	0.160	0
ZINC01550309_99	Trypsin_3.sq	397	0.523	0.339	0.184	0
ZINC01553076_9	Trypsin_3.sq	398	0.523	0.411	0.112	0
ZINC03890266_38	Trypsin_3.sq	399	0.523	0.381	0.142	0
ZINC04222694_70	Trypsin_3.sq	400	0.523	0.369	0.154	0
ZINC03841643_131	Trypsin_3.sq	401	0.523	0.372	0.150	0
ZINC04222431_34	Trypsin_3.sq	402	0.523	0.366	0.156	0
ZINC03834118_185	Trypsin_3.sq	403	0.522	0.385	0.136	1
ZINC02193601_179	Trypsin_3.sq	404	0.522	0.411	0.111	0
ZINC03325417_170	Trypsin_3.sq	405	0.522	0.420	0.102	0
ZINC02134297_82	Trypsin_3.sq	406	0.522	0.391	0.131	0
ZINC03841662_164	Trypsin_3.sq	407	0.522	0.373	0.149	0
ZINC04619174_3	Trypsin_3.sq	408	0.522	0.402	0.121	0
ZINC01538457_67	Trypsin_3.sq	409	0.522	0.371	0.151	0
ZINC00781033_181	Trypsin_3.sq	410	0.522	0.391	0.131	0
ZINC00781033_181	Trypsin_3.sq	411	0.522	0.391	0.131	0
ZINC03971724_188	Trypsin_3.sq	412	0.522	0.383	0.138	0
ZINC03406198_195	Trypsin_3.sq	413	0.522	0.393	0.129	0
ZINC04001668_175	Trypsin_3.sq	414	0.522	0.378	0.144	0
ZINC03989511_28	Trypsin_3.sq	415	0.522	0.374	0.148	0
ZINC02623435_130	Trypsin_3.sq	416	0.522	0.375	0.146	0
ZINC03834153_104	Trypsin_3.sq	417	0.521	0.370	0.151	1
ZINC00771629_169	Trypsin_3.sq	418	0.521	0.427	0.094	0
ZINC02242819_171	Trypsin_3.sq	419	0.521	0.395	0.127	0
ZINC03368314_19	Trypsin_3.sq	420	0.521	0.444	0.077	0
ZINC02129855_71	Trypsin_3.sq	421	0.521	0.378	0.143	0
ZINC03421130_111	Trypsin_3.sq	422	0.521	0.401	0.120	0
ZINC00770143_152	Trypsin_3.sq	423	0.521	0.446	0.075	0
ZINC03438219_24	Trypsin_3.sq	424	0.521	0.356	0.165	0
ZINC03819919_74	Trypsin_3.sq	425	0.521	0.421	0.100	0
ZINC01821865_68	Trypsin_3.sq	426	0.521	0.381	0.140	0
ZINC03361773_198	Trypsin_3.sq	427	0.521	0.372	0.149	0
ZINC02389477_124	Trypsin_3.sq	428	0.521	0.416	0.105	0
ZINC04001668_39	Trypsin_3.sq	429	0.521	0.376	0.145	0
ZINC00580494_197	Trypsin_3.sq	430	0.521	0.384	0.137	0
ZINC03820048_156	Trypsin_3.sq	431	0.521	0.382	0.138	0
ZINC04354140_164	Trypsin_3.sq	432	0.521	0.420	0.101	0
ZINC02579074_197	Trypsin_3.sq	433	0.521	0.442	0.078	0
ZINC04360805_138	Trypsin_3.sq	434	0.520	0.347	0.174	0
ZINC02135330_142	Trypsin_3.sq	435	0.520	0.428	0.093	0
ZINC02630564_164	Trypsin_3.sq	436	0.520	0.413	0.107	0
ZINC03927446_191	Trypsin_3.sq	437	0.520	0.391	0.129	0
ZINC03828686_76	Trypsin_3.sq	438	0.520	0.360	0.160	0
ZINC03928143_102	Trypsin_3.sq	439	0.520	0.364	0.155	0
ZINC00647538_158	Trypsin_3.sq	440	0.520	0.392	0.128	0
ZINC03977101_52	Trypsin_3.sq	441	0.520	0.394	0.126	0
ZINC01069658_106	Trypsin_3.sq	442	0.519	0.423	0.096	0
ZINC03889306_75	Trypsin_3.sq	443	0.519	0.417	0.103	0
ZINC03852887_176	Trypsin_3.sq	444	0.519	0.371	0.148	0
ZINC04001504_195	Trypsin_3.sq	445	0.519	0.382	0.137	0
ZINC04013834_184	Trypsin_3.sq	446	0.519	0.400	0.119	0
ZINC03969853_58	Trypsin_3.sq	447	0.519	0.389	0.130	0
ZINC00962261_10	Trypsin_3.sq	448	0.519	0.371	0.148	0
ZINC03987016_122	Trypsin_3.sq	449	0.518	0.405	0.113	0
ZINC03804651_50	Trypsin_3.sq	450	0.518	0.411	0.108	0
ZINC02939218_190	Trypsin_3.sq	451	0.518	0.341	0.177	0
ZINC03890173_182	Trypsin_3.sq	452	0.518	0.385	0.133	0
ZINC03342986_67	Trypsin_3.sq	453	0.518	0.354	0.164	0
ZINC00842699_176	Trypsin_3.sq	454	0.518	0.422	0.096	0
ZINC02131329_0	Trypsin_3.sq	455	0.518	0.380	0.138	0
ZINC04019803_172	Trypsin_3.sq	456	0.518	0.391	0.127	0
ZINC03938551_162	Trypsin_3.sq	457	0.518	0.400	0.118	0
ZINC04217906_151	Trypsin_3.sq	458	0.518	0.378	0.140	0
ZINC02604747_99	Trypsin_3.sq	459	0.518	0.381	0.137	0
ZINC03270076_87	Trypsin_3.sq	460	0.518	0.369	0.148	0
ZINC03841657_92	Trypsin_3.sq	461	0.518	0.372	0.145	0
ZINC03582941_76	Trypsin_3.sq	462	0.518	0.415	0.103	0
ZINC00770153_182	Trypsin_3.sq	463	0.517	0.388	0.129	0
ZINC01911466_118	Trypsin_3.sq	464	0.517	0.329	0.189	0
ZINC03672559_121	Trypsin_3.sq	465	0.517	0.382	0.135	0
ZINC03891143_131	Trypsin_3.sq	466	0.517	0.442	0.075	0
ZINC02160757_61	Trypsin_3.sq	467	0.517	0.368	0.149	0
ZINC02132098_169	Trypsin_3.sq	468	0.517	0.363	0.154	0
ZINC04619455_20	Trypsin_3.sq	469	0.517	0.388	0.130	0
ZINC01821866_19	Trypsin_3.sq	470	0.517	0.372	0.145	0
ZINC03841649_141	Trypsin_3.sq	471	0.517	0.389	0.128	0
ZINC03304729_13	Trypsin_3.sq	472	0.517	0.376	0.141	0
ZINC03992806_139	Trypsin_3.sq	473	0.517	0.374	0.143	0
ZINC00602703_15	Trypsin_3.sq	474	0.517	0.365	0.152	0
ZINC02130364_186	Trypsin_3.sq	475	0.517	0.353	0.164	0
ZINC03352883_193	Trypsin_3.sq	476	0.517	0.400	0.116	0
ZINC04627709_115	Trypsin_3.sq	477	0.516	0.387	0.129	0
ZINC04248905_99	Trypsin_3.sq	478	0.516	0.376	0.140	0
ZINC03989555_162	Trypsin_3.sq	479	0.516	0.395	0.121	0
ZINC03933859_68	Trypsin_3.sq	480	0.516	0.416	0.101	0
ZINC03446996_192	Trypsin_3.sq	481	0.516	0.390	0.126	0
ZINC03851510_151	Trypsin_3.sq	482	0.516	0.387	0.129	0
ZINC04619225_12	Trypsin_3.sq	483	0.516	0.401	0.115	0
ZINC00962263_70	Trypsin_3.sq	484	0.516	0.369	0.147	0
ZINC03840213_161	Trypsin_3.sq	485	0.516	0.367	0.149	0
ZINC04248905_142	Trypsin_3.sq	486	0.516	0.413	0.103	0
ZINC03867317_111	Trypsin_3.sq	487	0.516	0.403	0.113	0
ZINC01778862_26	Trypsin_3.sq	488	0.516	0.372	0.144	0
ZINC03325422_112	Trypsin_3.sq	489	0.516	0.383	0.133	0
ZINC03834136_131	Trypsin_3.sq	490	0.515	0.356	0.159	1
ZINC03834144_125	Trypsin_3.sq	491	0.515	0.387	0.128	1
ZINC03818476_183	Trypsin_3.sq	492	0.515	0.405	0.110	0
ZINC04004468_123	Trypsin_3.sq	493	0.515	0.375	0.141	0
ZINC01893284_153	Trypsin_3.sq	494	0.515	0.363	0.152	0
ZINC03889240_102	Trypsin_3.sq	495	0.515	0.373	0.142	0
ZINC03530555_108	Trypsin_3.sq	496	0.515	0.414	0.101	0
ZINC02665348_98	Trypsin_3.sq	497	0.515	0.398	0.117	0
ZINC02638491_63	Trypsin_3.sq	498	0.515	0.394	0.121	0
ZINC01893284_102	Trypsin_3.sq	499	0.515	0.374	0.141	0
ZINC02370635_131	Trypsin_3.sq	500	0.515	0.356	0.159	0
ZINC03439248_152	Trypsin_3.sq	501	0.515	0.373	0.142	0
ZINC03801225_77	Trypsin_3.sq	502	0.515	0.395	0.120	0
ZINC03625422_77	Trypsin_3.sq	503	0.515	0.352	0.162	0
ZINC02660602_172	Trypsin_3.sq	504	0.515	0.410	0.105	0
ZINC03942063_113	Trypsin_3.sq	505	0.515	0.364	0.151	0
ZINC03858809_1	Trypsin_3.sq	506	0.514	0.399	0.116	0
ZINC04392549_173	Trypsin_3.sq	507	0.514	0.430	0.084	0
ZINC02656321_148	Trypsin_3.sq	508	0.514	0.381	0.134	0
ZINC02689023_109	Trypsin_3.sq	509	0.514	0.413	0.101	0
ZINC04176624_44	Trypsin_3.sq	510	0.514	0.338	0.176	0
ZINC01549974_192	Trypsin_3.sq	511	0.514	0.313	0.201	0
ZINC03977126_1	Trypsin_3.sq	512	0.514	0.366	0.148	0
ZINC03867367_126	Trypsin_3.sq	513	0.514	0.367	0.148	0
ZINC03398646_32	Trypsin_3.sq	514	0.514	0.374	0.140	0
ZINC00841069_169	Trypsin_3.sq	515	0.514	0.362	0.152	0
ZINC02245596_38	Trypsin_3.sq	516	0.514	0.388	0.126	0
ZINC03938550_151	Trypsin_3.sq	517	0.514	0.399	0.115	0
ZINC04161215_163	Trypsin_3.sq	518	0.514	0.392	0.122	0
ZINC02192462_12	Trypsin_3.sq	519	0.514	0.357	0.157	0
ZINC04356047_94	Trypsin_3.sq	520	0.514	0.363	0.151	0
ZINC02932876_57	Trypsin_3.sq	521	0.514	0.329	0.185	0
ZINC03992834_79	Trypsin_3.sq	522	0.514	0.405	0.109	0
ZINC00606340_159	Trypsin_3.sq	523	0.514	0.394	0.120	0
ZINC03436650_14	Trypsin_3.sq	524	0.514	0.389	0.125	0
ZINC01534672_194	Trypsin_3.sq	525	0.514	0.371	0.143	0
ZINC03322733_154	Trypsin_3.sq	526	0.514	0.392	0.122	0
ZINC03891131_151	Trypsin_3.sq	527	0.514	0.339	0.174	0
ZINC02138809_154	Trypsin_3.sq	528	0.514	0.367	0.146	0
ZINC02378743_76	Trypsin_3.sq	529	0.514	0.405	0.109	0
ZINC03840224_170	Trypsin_3.sq	530	0.514	0.353	0.161	0
ZINC03854116_84	Trypsin_3.sq	531	0.513	0.375	0.138	0
ZINC03405873_127	Trypsin_3.sq	532	0.513	0.396	0.117	0
ZINC03981634_199	Trypsin_3.sq	533	0.513	0.376	0.138	0
ZINC03870745_182	Trypsin_3.sq	534	0.513	0.418	0.095	0
ZINC03928140_30	Trypsin_3.sq	535	0.513	0.368	0.145	0
ZINC00599303_16	Trypsin_3.sq	536	0.513	0.403	0.110	0
ZINC03890764_73	Trypsin_3.sq	537	0.513	0.408	0.105	0
ZINC03575230_118	Trypsin_3.sq	538	0.513	0.346	0.167	0
ZINC03987407_2	Trypsin_3.sq	539	0.513	0.316	0.196	0
ZINC01322331_72	Trypsin_3.sq	540	0.513	0.402	0.111	0
ZINC02656850_165	Trypsin_3.sq	541	0.513	0.357	0.156	0
ZINC02650544_114	Trypsin_3.sq	542	0.513	0.390	0.123	0
ZINC01539779_155	Trypsin_3.sq	543	0.513	0.363	0.150	0
ZINC04464507_17	Trypsin_3.sq	544	0.513	0.415	0.098	0
ZINC00921662_180	Trypsin_3.sq	545	0.513	0.383	0.130	0
ZINC00852448_170	Trypsin_3.sq	546	0.512	0.410	0.103	0
ZINC02422125_83	Trypsin_3.sq	547	0.512	0.384	0.128	0
ZINC03838228_151	Trypsin_3.sq	548	0.512	0.413	0.099	0
ZINC03857535_52	Trypsin_3.sq	549	0.512	0.372	0.140	0
ZINC00902602_172	Trypsin_3.sq	550	0.512	0.387	0.125	0
ZINC01821866_23	Trypsin_3.sq	551	0.512	0.375	0.137	0
ZINC02192461_22	Trypsin_3.sq	552	0.512	0.371	0.141	0
ZINC03309011_22	Trypsin_3.sq	553	0.512	0.384	0.128	0
ZINC04528694_160	Trypsin_3.sq	554	0.512	0.383	0.128	0
ZINC02639675_52	Trypsin_3.sq	555	0.512	0.390	0.122	0
ZINC03429542_159	Trypsin_3.sq	556	0.512	0.424	0.087	0
ZINC03577116_152	Trypsin_3.sq	557	0.511	0.373	0.139	0
ZINC03954689_169	Trypsin_3.sq	558	0.511	0.352	0.160	0
ZINC01095751_162	Trypsin_3.sq	559	0.511	0.366	0.145	0
ZINC02221824_87	Trypsin_3.sq	560	0.511	0.423	0.089	0
ZINC04383610_159	Trypsin_3.sq	561	0.511	0.365	0.146	0
ZINC04003613_114	Trypsin_3.sq	562	0.511	0.353	0.158	0
ZINC02375333_127	Trypsin_3.sq	563	0.511	0.379	0.133	0
ZINC01483635_55	Trypsin_3.sq	564	0.511	0.369	0.142	0
ZINC03670390_179	Trypsin_3.sq	565	0.511	0.390	0.121	0
ZINC03890510_46	Trypsin_3.sq	566	0.511	0.428	0.083	0
ZINC03311922_196	Trypsin_3.sq	567	0.511	0.377	0.133	0
ZINC00576566_16	Trypsin_3.sq	568	0.511	0.382	0.129	0
ZINC03226787_144	Trypsin_3.sq	569	0.511	0.400	0.111	0
ZINC02025209_182	Trypsin_3.sq	570	0.511	0.364	0.147	0
ZINC03867367_74	Trypsin_3.sq	571	0.511	0.367	0.144	0
ZINC03834175_171	Trypsin_3.sq	572	0.510	0.363	0.147	1
ZINC03428233_78	Trypsin_3.sq	573	0.510	0.323	0.187	0
ZINC03283735_62	Trypsin_3.sq	574	0.510	0.415	0.095	0
ZINC03842250_143	Trypsin_3.sq	575	0.510	0.402	0.108	0
ZINC01910166_156	Trypsin_3.sq	576	0.510	0.393	0.117	0
ZINC04619258_40	Trypsin_3.sq	577	0.510	0.390	0.120	0
ZINC04410159_71	Trypsin_3.sq	578	0.510	0.376	0.134	0
ZINC01541498_171	Trypsin_3.sq	579	0.510	0.402	0.108	0
ZINC00902607_171	Trypsin_3.sq	580	0.510	0.376	0.134	0
ZINC04469620_176	Trypsin_3.sq	581	0.510	0.376	0.134	0
ZINC03857957_176	Trypsin_3.sq	582	0.510	0.376	0.134	0
ZINC03972102_121	Trypsin_3.sq	583	0.510	0.355	0.155	0
ZINC03558930_157	Trypsin_3.sq	584	0.510	0.387	0.123	0
ZINC03779518_7	Trypsin_3.sq	585	0.510	0.421	0.089	0
ZINC00596915_156	Trypsin_3.sq	586	0.510	0.382	0.128	0
ZINC02712537_157	Trypsin_3.sq	587	0.510	0.417	0.093	0
ZINC03874450_153	Trypsin_3.sq	588	0.510	0.379	0.131	0
ZINC02700308_198	Trypsin_3.sq	589	0.510	0.408	0.102	0
ZINC03834178_196	Trypsin_3.sq	590	0.509	0.376	0.133	1
ZINC02130566_128	Trypsin_3.sq	591	0.509	0.365	0.145	0
ZINC01548103_134	Trypsin_3.sq	592	0.509	0.366	0.143	0
ZINC04004468_45	Trypsin_3.sq	593	0.509	0.306	0.204	0
ZINC03942063_94	Trypsin_3.sq	594	0.509	0.351	0.158	0
ZINC00842694_120	Trypsin_3.sq	595	0.509	0.426	0.083	0
ZINC03868275_52	Trypsin_3.sq	596	0.509	0.414	0.095	0
ZINC03867408_97	Trypsin_3.sq	597	0.509	0.367	0.142	0
ZINC03858746_117	Trypsin_3.sq	598	0.509	0.378	0.131	0
ZINC03517673_190	Trypsin_3.sq	599	0.509	0.396	0.113	0
ZINC03842252_2	Trypsin_3.sq	600	0.509	0.392	0.117	0
ZINC03969854_189	Trypsin_3.sq	601	0.509	0.362	0.147	0
ZINC03506067_115	Trypsin_3.sq	602	0.509	0.387	0.122	0
ZINC01553940_190	Trypsin_3.sq	603	0.509	0.412	0.097	0
ZINC03857086_178	Trypsin_3.sq	604	0.509	0.369	0.140	0
ZINC04464474_199	Trypsin_3.sq	605	0.509	0.386	0.123	0
ZINC03857579_199	Trypsin_3.sq	606	0.509	0.386	0.123	0
ZINC03838485_176	Trypsin_3.sq	607	0.509	0.390	0.118	0
ZINC03406200_198	Trypsin_3.sq	608	0.509	0.391	0.117	0
ZINC03525889_60	Trypsin_3.sq	609	0.509	0.367	0.141	0
ZINC02368624_107	Trypsin_3.sq	610	0.509	0.361	0.148	0
ZINC03834141_17	Trypsin_3.sq	611	0.508	0.349	0.159	1
ZINC00771641_156	Trypsin_3.sq	612	0.508	0.364	0.144	0
ZINC03351334_132	Trypsin_3.sq	613	0.508	0.387	0.122	0
ZINC02234225_59	Trypsin_3.sq	614	0.508	0.382	0.126	0
ZINC03368208_151	Trypsin_3.sq	615	0.508	0.366	0.142	0
ZINC03807302_16	Trypsin_3.sq	616	0.508	0.348	0.160	0
ZINC03852886_133	Trypsin_3.sq	617	0.508	0.377	0.131	0
ZINC03919845_160	Trypsin_3.sq	618	0.508	0.390	0.118	0
ZINC00962262_51	Trypsin_3.sq	619	0.508	0.374	0.134	0
ZINC03428216_99	Trypsin_3.sq	620	0.508	0.339	0.169	0
ZINC03817868_50	Trypsin_3.sq	621	0.508	0.396	0.113	0
ZINC03933860_175	Trypsin_3.sq	622	0.508	0.437	0.071	0
ZINC03941621_143	Trypsin_3.sq	623	0.508	0.406	0.102	0
ZINC02689021_84	Trypsin_3.sq	624	0.508	0.403	0.105	0
ZINC03822342_167	Trypsin_3.sq	625	0.508	0.392	0.116	0
ZINC03864336_71	Trypsin_3.sq	626	0.508	0.386	0.122	0
ZINC03428219_98	Trypsin_3.sq	627	0.508	0.319	0.189	0
ZINC03974842_167	Trypsin_3.sq	628	0.508	0.359	0.149	0
ZINC00842631_165	Trypsin_3.sq	629	0.508	0.421	0.087	0
ZINC03022164_91	Trypsin_3.sq	630	0.508	0.410	0.097	0
ZINC01631935_111	Trypsin_3.sq	631	0.508	0.416	0.092	0
ZINC02192462_16	Trypsin_3.sq	632	0.507	0.365	0.142	0
ZINC03867408_54	Trypsin_3.sq	633	0.507	0.368	0.139	0
ZINC02652264_9	Trypsin_3.sq	634	0.507	0.352	0.156	0
ZINC03820719_68	Trypsin_3.sq	635	0.507	0.420	0.087	0
ZINC02604748_137	Trypsin_3.sq	636	0.507	0.365	0.142	0
ZINC03344380_26	Trypsin_3.sq	637	0.507	0.412	0.095	0
ZINC02336300_24	Trypsin_3.sq	638	0.507	0.355	0.153	0
ZINC03868275_37	Trypsin_3.sq	639	0.507	0.417	0.090	0
ZINC03819921_83	Trypsin_3.sq	640	0.507	0.395	0.111	0
ZINC03807319_107	Trypsin_3.sq	641	0.507	0.362	0.145	0
ZINC03401801_51	Trypsin_3.sq	642	0.507	0.390	0.117	0
ZINC03838486_112	Trypsin_3.sq	643	0.507	0.385	0.121	0
ZINC03361445_107	Trypsin_3.sq	644	0.507	0.402	0.104	0
ZINC02520769_142	Trypsin_3.sq	645	0.506	0.400	0.107	0
ZINC03558424_30	Trypsin_3.sq	646	0.506	0.405	0.101	0
ZINC04633452_143	Trypsin_3.sq	647	0.506	0.395	0.111	0
ZINC03969854_20	Trypsin_3.sq	648	0.506	0.396	0.110	0
ZINC03367641_17	Trypsin_3.sq	649	0.506	0.326	0.181	0
ZINC03857491_108	Trypsin_3.sq	650	0.506	0.382	0.124	0
ZINC00902681_38	Trypsin_3.sq	651	0.506	0.390	0.116	0
ZINC00842632_178	Trypsin_3.sq	652	0.506	0.399	0.107	0
ZINC04464188_19	Trypsin_3.sq	653	0.506	0.376	0.130	0
ZINC03857181_19	Trypsin_3.sq	654	0.506	0.376	0.130	0
ZINC02221828_173	Trypsin_3.sq	655	0.506	0.406	0.100	0
ZINC03625437_110	Trypsin_3.sq	656	0.506	0.390	0.116	0
ZINC01910168_139	Trypsin_3.sq	657	0.506	0.403	0.103	0
ZINC03955054_60	Trypsin_3.sq	658	0.506	0.366	0.140	0
ZINC02646254_65	Trypsin_3.sq	659	0.506	0.410	0.096	0
ZINC03840228_186	Trypsin_3.sq	660	0.506	0.356	0.149	0
ZINC03538146_31	Trypsin_3.sq	661	0.506	0.408	0.098	0
ZINC03944065_175	Trypsin_3.sq	662	0.506	0.393	0.113	0
ZINC00842700_118	Trypsin_3.sq	663	0.506	0.422	0.083	0
ZINC02693697_44	Trypsin_3.sq	664	0.506	0.360	0.145	0
ZINC03840219_168	Trypsin_3.sq	665	0.506	0.396	0.110	0
ZINC02136685_156	Trypsin_3.sq	666	0.506	0.381	0.124	0
ZINC03972100_53	Trypsin_3.sq	667	0.505	0.368	0.137	0
ZINC00902675_167	Trypsin_3.sq	668	0.505	0.407	0.098	0
ZINC04001514_101	Trypsin_3.sq	669	0.505	0.336	0.170	0
ZINC03857608_103	Trypsin_3.sq	670	0.505	0.370	0.135	0
ZINC04620315_3	Trypsin_3.sq	671	0.505	0.391	0.114	0
ZINC02373588_198	Trypsin_3.sq	672	0.505	0.396	0.109	0
ZINC01552512_70	Trypsin_3.sq	673	0.505	0.392	0.112	0
ZINC02948645_188	Trypsin_3.sq	674	0.505	0.368	0.136	0
ZINC01548784_127	Trypsin_3.sq	675	0.505	0.400	0.104	0
ZINC04464501_113	Trypsin_3.sq	676	0.505	0.369	0.135	0
ZINC03857636_113	Trypsin_3.sq	677	0.505	0.369	0.135	0
ZINC00761797_95	Trypsin_3.sq	678	0.504	0.384	0.120	0
ZINC04147305_44	Trypsin_3.sq	679	0.504	0.410	0.095	0
ZINC03323121_129	Trypsin_3.sq	680	0.504	0.402	0.102	0
ZINC02416419_157	Trypsin_3.sq	681	0.504	0.346	0.158	0
ZINC02352011_126	Trypsin_3.sq	682	0.504	0.342	0.162	0
ZINC03819552_57	Trypsin_3.sq	683	0.504	0.341	0.163	0
ZINC03889313_127	Trypsin_3.sq	684	0.504	0.416	0.088	0
ZINC03351333_164	Trypsin_3.sq	685	0.504	0.394	0.110	0
ZINC03820286_124	Trypsin_3.sq	686	0.504	0.366	0.138	0
ZINC02964504_199	Trypsin_3.sq	687	0.504	0.396	0.108	0
ZINC03325415_129	Trypsin_3.sq	688	0.504	0.372	0.132	0
ZINC03838510_80	Trypsin_3.sq	689	0.504	0.347	0.157	0
ZINC02222762_152	Trypsin_3.sq	690	0.504	0.403	0.101	0
ZINC01549838_66	Trypsin_3.sq	691	0.504	0.384	0.120	0
ZINC03819921_121	Trypsin_3.sq	692	0.504	0.394	0.110	0
ZINC03937550_27	Trypsin_3.sq	693	0.504	0.368	0.136	0
ZINC03820048_154	Trypsin_3.sq	694	0.504	0.385	0.118	0
ZINC03955215_193	Trypsin_3.sq	695	0.504	0.402	0.101	0
ZINC01539778_155	Trypsin_3.sq	696	0.503	0.374	0.129	0
ZINC01840042_145	Trypsin_3.sq	697	0.503	0.394	0.110	0
ZINC04469531_128	Trypsin_3.sq	698	0.503	0.395	0.108	0
ZINC03974519_128	Trypsin_3.sq	699	0.503	0.395	0.108	0
ZINC03820514_49	Trypsin_3.sq	700	0.503	0.385	0.118	0
ZINC00902674_133	Trypsin_3.sq	701	0.503	0.386	0.117	0
ZINC03766053_92	Trypsin_3.sq	702	0.503	0.406	0.097	0
ZINC01549910_90	Trypsin_3.sq	703	0.503	0.388	0.115	0
ZINC02968910_1	Trypsin_3.sq	704	0.503	0.349	0.154	0
ZINC03336530_50	Trypsin_3.sq	705	0.503	0.362	0.141	0
ZINC02656475_54	Trypsin_3.sq	706	0.503	0.368	0.135	0
ZINC02315723_193	Trypsin_3.sq	707	0.503	0.343	0.160	0
ZINC02664902_111	Trypsin_3.sq	708	0.503	0.364	0.139	0
ZINC04355779_13	Trypsin_3.sq	709	0.503	0.400	0.102	0
ZINC04185360_61	Trypsin_3.sq	710	0.503	0.364	0.139	0
ZINC03344415_159	Trypsin_3.sq	711	0.503	0.375	0.128	0
ZINC03948081_38	Trypsin_3.sq	712	0.503	0.352	0.151	0
ZINC03834186_149	Trypsin_3.sq	713	0.502	0.363	0.139	1
ZINC02349120_91	Trypsin_3.sq	714	0.502	0.415	0.087	0
ZINC04001527_53	Trypsin_3.sq	715	0.502	0.368	0.134	0
ZINC02126770_137	Trypsin_3.sq	716	0.502	0.375	0.128	0
ZINC03974622_107	Trypsin_3.sq	717	0.502	0.380	0.122	0
ZINC02700318_161	Trypsin_3.sq	718	0.502	0.382	0.120	0
ZINC03355253_171	Trypsin_3.sq	719	0.502	0.396	0.106	0
ZINC02517180_46	Trypsin_3.sq	720	0.502	0.428	0.074	0
ZINC04236709_147	Trypsin_3.sq	721	0.502	0.419	0.083	0
ZINC01840067_156	Trypsin_3.sq	722	0.502	0.377	0.125	0
ZINC03422554_150	Trypsin_3.sq	723	0.502	0.310	0.192	0
ZINC01554097_52	Trypsin_3.sq	724	0.502	0.405	0.097	0
ZINC03825961_125	Trypsin_3.sq	725	0.502	0.339	0.163	0
ZINC02136680_164	Trypsin_3.sq	726	0.502	0.367	0.135	0
ZINC04001531_50	Trypsin_3.sq	727	0.502	0.366	0.136	0
ZINC02372645_104	Trypsin_3.sq	728	0.502	0.408	0.094	0
ZINC02693577_46	Trypsin_3.sq	729	0.502	0.384	0.118	0
ZINC03889849_170	Trypsin_3.sq	730	0.502	0.354	0.148	0
ZINC04001506_71	Trypsin_3.sq	731	0.502	0.329	0.172	0
ZINC01909188_161	Trypsin_3.sq	732	0.501	0.420	0.082	0
ZINC01865099_135	Trypsin_3.sq	733	0.501	0.394	0.107	0
ZINC02965440_143	Trypsin_3.sq	734	0.501	0.390	0.112	0
ZINC03864337_127	Trypsin_3.sq	735	0.501	0.386	0.115	0
ZINC04185339_153	Trypsin_3.sq	736	0.501	0.368	0.133	0
ZINC04392031_170	Trypsin_3.sq	737	0.501	0.361	0.140	0
ZINC03671448_158	Trypsin_3.sq	738	0.501	0.379	0.122	0
ZINC01070385_164	Trypsin_3.sq	739	0.501	0.408	0.093	0
ZINC04222192_192	Trypsin_3.sq	740	0.501	0.368	0.134	0
ZINC02022408_143	Trypsin_3.sq	741	0.501	0.441	0.061	0
ZINC03320483_17	Trypsin_3.sq	742	0.501	0.395	0.106	0
ZINC01076216_118	Trypsin_3.sq	743	0.501	0.337	0.164	0
ZINC01996908_70	Trypsin_3.sq	744	0.501	0.379	0.122	0
ZINC01494539_101	Trypsin_3.sq	745	0.501	0.403	0.098	0
ZINC01107129_111	Trypsin_3.sq	746	0.501	0.384	0.117	0
ZINC03342986_67	Trypsin_3.sq	747	0.501	0.415	0.086	0
ZINC03367652_54	Trypsin_3.sq	748	0.501	0.313	0.188	0
ZINC00595558_135	Trypsin_3.sq	749	0.501	0.383	0.118	0
ZINC03968719_103	Trypsin_3.sq	750	0.501	0.342	0.159	0
ZINC01109894_72	Trypsin_3.sq	751	0.501	0.399	0.101	0
ZINC01865097_137	Trypsin_3.sq	752	0.501	0.358	0.143	0
