Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC03890764_29	Trypsin_2.sq	376	0.572	0.387	0.185	0
ZINC00587755_28	Trypsin_2.sq	377	0.572	0.377	0.195	0
ZINC02637101_144	Trypsin_2.sq	378	0.572	0.425	0.147	0
ZINC02130566_82	Trypsin_2.sq	379	0.572	0.382	0.190	0
ZINC00587735_108	Trypsin_2.sq	380	0.572	0.383	0.188	0
ZINC03936845_35	Trypsin_2.sq	381	0.572	0.370	0.202	0
ZINC01537299_45	Trypsin_2.sq	382	0.572	0.410	0.161	0
ZINC00902612_44	Trypsin_2.sq	383	0.572	0.419	0.153	0
ZINC04619282_14	Trypsin_2.sq	384	0.571	0.427	0.144	0
ZINC03819921_117	Trypsin_2.sq	385	0.571	0.432	0.139	0
ZINC03933859_62	Trypsin_2.sq	386	0.571	0.443	0.128	0
ZINC03670389_185	Trypsin_2.sq	387	0.571	0.449	0.122	0
ZINC02388049_33	Trypsin_2.sq	388	0.571	0.411	0.160	0
ZINC03960678_59	Trypsin_2.sq	389	0.571	0.388	0.183	0
ZINC03232400_135	Trypsin_2.sq	390	0.571	0.421	0.150	0
ZINC03890266_116	Trypsin_2.sq	391	0.571	0.381	0.189	0
ZINC03874450_165	Trypsin_2.sq	392	0.571	0.417	0.154	0
ZINC00902641_94	Trypsin_2.sq	393	0.570	0.420	0.150	0
ZINC00902617_98	Trypsin_2.sq	394	0.570	0.429	0.141	0
ZINC04185377_30	Trypsin_2.sq	395	0.570	0.426	0.144	0
ZINC04019803_172	Trypsin_2.sq	396	0.570	0.389	0.180	0
ZINC04388344_81	Trypsin_2.sq	397	0.570	0.448	0.122	0
ZINC00902674_17	Trypsin_2.sq	398	0.570	0.418	0.151	0
ZINC03342986_96	Trypsin_2.sq	399	0.570	0.426	0.144	0
ZINC03841635_100	Trypsin_2.sq	400	0.570	0.424	0.145	0
ZINC02126774_114	Trypsin_2.sq	401	0.570	0.408	0.161	0
ZINC03834152_162	Trypsin_2.sq	402	0.569	0.411	0.157	1
ZINC03633118_135	Trypsin_2.sq	403	0.569	0.426	0.144	0
ZINC02315723_171	Trypsin_2.sq	404	0.569	0.383	0.186	0
ZINC02130842_13	Trypsin_2.sq	405	0.569	0.415	0.155	0
ZINC04360805_137	Trypsin_2.sq	406	0.569	0.429	0.141	0
ZINC03890173_112	Trypsin_2.sq	407	0.569	0.383	0.186	0
ZINC02128935_53	Trypsin_2.sq	408	0.569	0.417	0.152	0
ZINC02345452_51	Trypsin_2.sq	409	0.569	0.406	0.164	0
ZINC03867367_196	Trypsin_2.sq	410	0.569	0.428	0.142	0
ZINC02025209_86	Trypsin_2.sq	411	0.569	0.428	0.141	0
ZINC03517673_154	Trypsin_2.sq	412	0.569	0.433	0.136	0
ZINC03933548_97	Trypsin_2.sq	413	0.569	0.366	0.203	0
ZINC03670345_155	Trypsin_2.sq	414	0.569	0.400	0.169	0
ZINC03352883_172	Trypsin_2.sq	415	0.569	0.383	0.185	0
ZINC00576566_84	Trypsin_2.sq	416	0.569	0.385	0.183	0
ZINC03918518_84	Trypsin_2.sq	417	0.569	0.388	0.180	0
ZINC04185339_12	Trypsin_2.sq	418	0.569	0.414	0.155	0
ZINC03828592_173	Trypsin_2.sq	419	0.568	0.373	0.195	0
ZINC04465016_28	Trypsin_2.sq	420	0.568	0.425	0.144	0
ZINC03890485_28	Trypsin_2.sq	421	0.568	0.425	0.144	0
ZINC04465649_186	Trypsin_2.sq	422	0.568	0.427	0.141	0
ZINC03867594_186	Trypsin_2.sq	423	0.568	0.427	0.141	0
ZINC01548416_147	Trypsin_2.sq	424	0.568	0.390	0.178	0
ZINC03807318_160	Trypsin_2.sq	425	0.568	0.381	0.187	0
ZINC03819919_98	Trypsin_2.sq	426	0.568	0.422	0.146	0
ZINC00597948_33	Trypsin_2.sq	427	0.568	0.408	0.160	0
ZINC03954689_21	Trypsin_2.sq	428	0.568	0.348	0.219	0
ZINC03891133_150	Trypsin_2.sq	429	0.568	0.427	0.141	0
ZINC03652389_154	Trypsin_2.sq	430	0.568	0.429	0.138	0
ZINC04410159_71	Trypsin_2.sq	431	0.568	0.416	0.152	0
ZINC04619455_140	Trypsin_2.sq	432	0.568	0.436	0.131	0
ZINC03422557_189	Trypsin_2.sq	433	0.567	0.358	0.210	0
ZINC03980052_115	Trypsin_2.sq	434	0.567	0.440	0.127	0
ZINC02860446_131	Trypsin_2.sq	435	0.567	0.446	0.122	0
ZINC02138804_119	Trypsin_2.sq	436	0.567	0.376	0.192	0
ZINC02192461_66	Trypsin_2.sq	437	0.567	0.401	0.166	0
ZINC03670321_147	Trypsin_2.sq	438	0.567	0.431	0.136	0
ZINC02135249_105	Trypsin_2.sq	439	0.567	0.402	0.165	0
ZINC01548695_156	Trypsin_2.sq	440	0.567	0.367	0.201	0
ZINC00902581_101	Trypsin_2.sq	441	0.567	0.423	0.144	0
ZINC00781033_137	Trypsin_2.sq	442	0.567	0.414	0.153	0
ZINC00781033_137	Trypsin_2.sq	443	0.567	0.414	0.153	0
ZINC02967870_118	Trypsin_2.sq	444	0.567	0.437	0.130	0
ZINC03838231_51	Trypsin_2.sq	445	0.567	0.364	0.202	0
ZINC02700308_180	Trypsin_2.sq	446	0.567	0.414	0.153	0
ZINC03890067_122	Trypsin_2.sq	447	0.567	0.379	0.188	0
ZINC02315723_133	Trypsin_2.sq	448	0.567	0.413	0.154	0
ZINC04248905_45	Trypsin_2.sq	449	0.567	0.361	0.206	0
ZINC03819390_19	Trypsin_2.sq	450	0.567	0.377	0.189	0
ZINC03834180_195	Trypsin_2.sq	451	0.566	0.425	0.141	1
ZINC02006923_93	Trypsin_2.sq	452	0.566	0.371	0.196	0
ZINC03859051_78	Trypsin_2.sq	453	0.566	0.397	0.169	0
ZINC02700316_101	Trypsin_2.sq	454	0.566	0.427	0.140	0
ZINC03670334_130	Trypsin_2.sq	455	0.566	0.371	0.195	0
ZINC03818733_103	Trypsin_2.sq	456	0.566	0.453	0.113	0
ZINC03818733_103	Trypsin_2.sq	457	0.566	0.453	0.113	0
ZINC01821865_61	Trypsin_2.sq	458	0.566	0.403	0.164	0
ZINC03816461_136	Trypsin_2.sq	459	0.566	0.383	0.183	0
ZINC02700310_109	Trypsin_2.sq	460	0.566	0.427	0.138	0
ZINC03962673_61	Trypsin_2.sq	461	0.566	0.385	0.181	0
ZINC04636388_21	Trypsin_2.sq	462	0.566	0.388	0.178	0
ZINC03810149_1	Trypsin_2.sq	463	0.566	0.376	0.190	0
ZINC02370635_49	Trypsin_2.sq	464	0.565	0.405	0.161	0
ZINC02928057_35	Trypsin_2.sq	465	0.565	0.388	0.177	0
ZINC03817194_105	Trypsin_2.sq	466	0.565	0.405	0.161	0
ZINC02378743_57	Trypsin_2.sq	467	0.565	0.415	0.150	0
ZINC04176343_2	Trypsin_2.sq	468	0.565	0.408	0.157	0
ZINC00978047_149	Trypsin_2.sq	469	0.565	0.379	0.186	0
ZINC02604748_20	Trypsin_2.sq	470	0.565	0.398	0.167	0
ZINC03368314_24	Trypsin_2.sq	471	0.565	0.422	0.143	0
ZINC03780350_188	Trypsin_2.sq	472	0.565	0.394	0.171	0
ZINC03933550_126	Trypsin_2.sq	473	0.565	0.353	0.212	0
ZINC03820048_40	Trypsin_2.sq	474	0.565	0.410	0.155	0
ZINC04627362_10	Trypsin_2.sq	475	0.565	0.373	0.191	0
ZINC03831725_139	Trypsin_2.sq	476	0.565	0.389	0.176	0
ZINC02129134_190	Trypsin_2.sq	477	0.565	0.364	0.201	0
ZINC03817194_119	Trypsin_2.sq	478	0.565	0.409	0.156	0
ZINC03852887_58	Trypsin_2.sq	479	0.565	0.391	0.174	0
ZINC01882072_112	Trypsin_2.sq	480	0.565	0.405	0.159	0
ZINC02586497_31	Trypsin_2.sq	481	0.564	0.416	0.148	0
ZINC02372106_25	Trypsin_2.sq	482	0.564	0.439	0.125	0
ZINC00902649_39	Trypsin_2.sq	483	0.564	0.416	0.149	0
ZINC03927446_192	Trypsin_2.sq	484	0.564	0.394	0.170	0
ZINC04383601_46	Trypsin_2.sq	485	0.564	0.369	0.196	0
ZINC03990238_139	Trypsin_2.sq	486	0.564	0.446	0.118	0
ZINC00902638_106	Trypsin_2.sq	487	0.564	0.420	0.144	0
ZINC02309725_68	Trypsin_2.sq	488	0.564	0.428	0.136	0
ZINC02138806_57	Trypsin_2.sq	489	0.564	0.388	0.176	0
ZINC02135324_95	Trypsin_2.sq	490	0.564	0.388	0.176	0
ZINC03874810_134	Trypsin_2.sq	491	0.563	0.418	0.145	0
ZINC03969854_56	Trypsin_2.sq	492	0.563	0.369	0.194	0
ZINC02389477_199	Trypsin_2.sq	493	0.563	0.405	0.159	0
ZINC04392031_125	Trypsin_2.sq	494	0.563	0.412	0.152	0
ZINC00906167_138	Trypsin_2.sq	495	0.563	0.398	0.165	0
ZINC02372645_87	Trypsin_2.sq	496	0.563	0.417	0.146	0
ZINC02126772_118	Trypsin_2.sq	497	0.563	0.393	0.170	0
ZINC04383607_159	Trypsin_2.sq	498	0.563	0.382	0.181	0
ZINC02660602_158	Trypsin_2.sq	499	0.563	0.436	0.127	0
ZINC02516126_164	Trypsin_2.sq	500	0.563	0.391	0.172	0
ZINC04217907_181	Trypsin_2.sq	501	0.563	0.414	0.149	0
ZINC03840227_30	Trypsin_2.sq	502	0.562	0.350	0.213	0
ZINC02952070_196	Trypsin_2.sq	503	0.562	0.404	0.159	0
ZINC03977400_138	Trypsin_2.sq	504	0.562	0.419	0.144	0
ZINC03625437_65	Trypsin_2.sq	505	0.562	0.388	0.174	0
ZINC02160757_123	Trypsin_2.sq	506	0.562	0.413	0.149	0
ZINC02422125_120	Trypsin_2.sq	507	0.562	0.396	0.166	0
ZINC02352011_129	Trypsin_2.sq	508	0.562	0.397	0.164	0
ZINC03345168_182	Trypsin_2.sq	509	0.562	0.428	0.134	0
ZINC01840065_50	Trypsin_2.sq	510	0.562	0.402	0.160	0
ZINC03980155_161	Trypsin_2.sq	511	0.562	0.404	0.158	0
ZINC03352882_47	Trypsin_2.sq	512	0.562	0.398	0.164	0
ZINC00902677_51	Trypsin_2.sq	513	0.562	0.415	0.147	0
ZINC03933732_158	Trypsin_2.sq	514	0.562	0.398	0.164	0
ZINC04260539_76	Trypsin_2.sq	515	0.561	0.447	0.114	0
ZINC00902675_156	Trypsin_2.sq	516	0.561	0.391	0.170	0
ZINC00921243_92	Trypsin_2.sq	517	0.561	0.428	0.133	0
ZINC03670390_138	Trypsin_2.sq	518	0.561	0.411	0.150	0
ZINC03838228_140	Trypsin_2.sq	519	0.561	0.357	0.205	0
ZINC02393796_103	Trypsin_2.sq	520	0.561	0.414	0.148	0
ZINC03552654_96	Trypsin_2.sq	521	0.561	0.367	0.194	0
ZINC02221828_164	Trypsin_2.sq	522	0.561	0.424	0.137	0
ZINC02700318_183	Trypsin_2.sq	523	0.561	0.405	0.156	0
ZINC04382511_101	Trypsin_2.sq	524	0.561	0.408	0.153	0
ZINC00588296_139	Trypsin_2.sq	525	0.561	0.399	0.162	0
ZINC02133048_104	Trypsin_2.sq	526	0.561	0.363	0.197	0
ZINC04355470_187	Trypsin_2.sq	527	0.561	0.397	0.163	0
ZINC04222810_72	Trypsin_2.sq	528	0.561	0.367	0.193	0
ZINC04356859_48	Trypsin_2.sq	529	0.561	0.420	0.141	0
ZINC03834136_28	Trypsin_2.sq	530	0.560	0.353	0.206	1
ZINC03891132_154	Trypsin_2.sq	531	0.560	0.415	0.146	0
ZINC03851685_53	Trypsin_2.sq	532	0.560	0.413	0.148	0
ZINC03966147_51	Trypsin_2.sq	533	0.560	0.378	0.182	0
ZINC02638491_171	Trypsin_2.sq	534	0.560	0.409	0.151	0
ZINC02127290_40	Trypsin_2.sq	535	0.560	0.386	0.174	0
ZINC00902597_113	Trypsin_2.sq	536	0.560	0.413	0.147	0
ZINC03606133_193	Trypsin_2.sq	537	0.560	0.405	0.155	0
ZINC03973552_116	Trypsin_2.sq	538	0.560	0.402	0.158	0
ZINC02136688_192	Trypsin_2.sq	539	0.560	0.413	0.147	0
ZINC02135333_175	Trypsin_2.sq	540	0.559	0.392	0.168	0
ZINC02136685_8	Trypsin_2.sq	541	0.559	0.377	0.182	0
ZINC03974520_176	Trypsin_2.sq	542	0.559	0.411	0.148	0
ZINC02129855_103	Trypsin_2.sq	543	0.559	0.405	0.154	0
ZINC00902614_61	Trypsin_2.sq	544	0.559	0.416	0.143	0
ZINC02222762_164	Trypsin_2.sq	545	0.559	0.418	0.141	0
ZINC03987062_55	Trypsin_2.sq	546	0.559	0.430	0.129	0
ZINC02131330_26	Trypsin_2.sq	547	0.559	0.381	0.177	0
ZINC02928669_191	Trypsin_2.sq	548	0.558	0.403	0.155	0
ZINC03840254_125	Trypsin_2.sq	549	0.558	0.348	0.210	0
ZINC03633165_81	Trypsin_2.sq	550	0.558	0.405	0.153	0
ZINC00596915_120	Trypsin_2.sq	551	0.558	0.402	0.157	0
ZINC03444529_163	Trypsin_2.sq	552	0.558	0.383	0.175	0
ZINC01893381_117	Trypsin_2.sq	553	0.558	0.412	0.146	0
ZINC03993149_109	Trypsin_2.sq	554	0.558	0.354	0.204	0
ZINC00902651_95	Trypsin_2.sq	555	0.558	0.413	0.145	0
ZINC04217908_126	Trypsin_2.sq	556	0.558	0.409	0.149	0
ZINC03889313_114	Trypsin_2.sq	557	0.558	0.425	0.133	0
ZINC04185326_192	Trypsin_2.sq	558	0.558	0.408	0.150	0
ZINC04248905_94	Trypsin_2.sq	559	0.558	0.360	0.198	0
ZINC03671448_84	Trypsin_2.sq	560	0.558	0.432	0.126	0
ZINC03345168_97	Trypsin_2.sq	561	0.558	0.410	0.148	0
ZINC03525889_188	Trypsin_2.sq	562	0.558	0.379	0.179	0
ZINC01546188_87	Trypsin_2.sq	563	0.558	0.339	0.219	0
ZINC01485988_179	Trypsin_2.sq	564	0.557	0.427	0.130	0
ZINC01062174_48	Trypsin_2.sq	565	0.557	0.428	0.129	0
ZINC03840253_68	Trypsin_2.sq	566	0.557	0.387	0.171	0
ZINC02218504_55	Trypsin_2.sq	567	0.557	0.384	0.173	0
ZINC04222694_61	Trypsin_2.sq	568	0.557	0.405	0.152	0
ZINC04248899_75	Trypsin_2.sq	569	0.557	0.366	0.192	0
ZINC03948081_66	Trypsin_2.sq	570	0.557	0.396	0.161	0
ZINC01062173_32	Trypsin_2.sq	571	0.557	0.428	0.130	0
ZINC03350269_167	Trypsin_2.sq	572	0.557	0.403	0.154	0
ZINC03944562_175	Trypsin_2.sq	573	0.557	0.351	0.206	0
ZINC04529203_29	Trypsin_2.sq	574	0.557	0.346	0.211	0
ZINC00769609_110	Trypsin_2.sq	575	0.557	0.386	0.171	0
ZINC03928140_30	Trypsin_2.sq	576	0.557	0.399	0.158	0
ZINC03572380_146	Trypsin_2.sq	577	0.557	0.400	0.157	0
ZINC03842084_190	Trypsin_2.sq	578	0.557	0.426	0.131	0
ZINC03818583_184	Trypsin_2.sq	579	0.557	0.386	0.171	0
ZINC03834181_80	Trypsin_2.sq	580	0.556	0.389	0.166	1
ZINC03977175_29	Trypsin_2.sq	581	0.556	0.448	0.109	0
ZINC04619495_82	Trypsin_2.sq	582	0.556	0.452	0.104	0
ZINC03820759_9	Trypsin_2.sq	583	0.556	0.427	0.129	0
ZINC03820759_9	Trypsin_2.sq	584	0.556	0.427	0.129	0
ZINC03993078_88	Trypsin_2.sq	585	0.556	0.357	0.199	0
ZINC02129117_132	Trypsin_2.sq	586	0.556	0.435	0.121	0
ZINC00902679_173	Trypsin_2.sq	587	0.556	0.415	0.141	0
ZINC02203296_156	Trypsin_2.sq	588	0.556	0.437	0.119	0
ZINC01654872_59	Trypsin_2.sq	589	0.556	0.396	0.160	0
ZINC00718798_39	Trypsin_2.sq	590	0.556	0.387	0.169	0
ZINC03552652_160	Trypsin_2.sq	591	0.555	0.390	0.165	0
ZINC03867339_61	Trypsin_2.sq	592	0.555	0.417	0.138	0
ZINC04248899_85	Trypsin_2.sq	593	0.555	0.361	0.194	0
ZINC01548257_160	Trypsin_2.sq	594	0.555	0.372	0.183	0
ZINC03864336_111	Trypsin_2.sq	595	0.555	0.364	0.191	0
ZINC03891134_177	Trypsin_2.sq	596	0.555	0.402	0.153	0
ZINC03993045_103	Trypsin_2.sq	597	0.555	0.353	0.203	0
ZINC03914448_165	Trypsin_2.sq	598	0.555	0.372	0.183	0
ZINC03816706_164	Trypsin_2.sq	599	0.555	0.353	0.202	0
ZINC03997172_76	Trypsin_2.sq	600	0.555	0.437	0.118	0
ZINC02579074_157	Trypsin_2.sq	601	0.555	0.444	0.111	0
ZINC03930465_0	Trypsin_2.sq	602	0.555	0.339	0.215	0
ZINC02128934_63	Trypsin_2.sq	603	0.555	0.395	0.159	0
ZINC02952339_40	Trypsin_2.sq	604	0.555	0.360	0.195	0
ZINC03351758_108	Trypsin_2.sq	605	0.555	0.421	0.133	0
ZINC03814028_192	Trypsin_2.sq	606	0.554	0.379	0.175	0
ZINC03819383_27	Trypsin_2.sq	607	0.554	0.426	0.129	0
ZINC03342986_179	Trypsin_2.sq	608	0.554	0.438	0.117	0
ZINC00902610_46	Trypsin_2.sq	609	0.554	0.405	0.149	0
ZINC03992806_115	Trypsin_2.sq	610	0.554	0.376	0.178	0
ZINC03801225_51	Trypsin_2.sq	611	0.554	0.409	0.145	0
ZINC03928465_144	Trypsin_2.sq	612	0.554	0.390	0.164	0
ZINC03981618_101	Trypsin_2.sq	613	0.554	0.342	0.212	0
ZINC03840215_50	Trypsin_2.sq	614	0.554	0.364	0.190	0
ZINC03304750_64	Trypsin_2.sq	615	0.554	0.368	0.185	0
ZINC03842255_102	Trypsin_2.sq	616	0.554	0.354	0.200	0
ZINC02965440_181	Trypsin_2.sq	617	0.554	0.432	0.122	0
ZINC00906587_108	Trypsin_2.sq	618	0.554	0.405	0.149	0
ZINC04176349_113	Trypsin_2.sq	619	0.554	0.465	0.088	0
ZINC03891131_136	Trypsin_2.sq	620	0.553	0.439	0.114	0
ZINC02160725_156	Trypsin_2.sq	621	0.553	0.413	0.141	0
ZINC03820048_135	Trypsin_2.sq	622	0.553	0.409	0.144	0
ZINC03649937_13	Trypsin_2.sq	623	0.553	0.399	0.155	0
ZINC02245596_96	Trypsin_2.sq	624	0.553	0.393	0.160	0
ZINC02128933_166	Trypsin_2.sq	625	0.553	0.383	0.170	0
ZINC01549838_172	Trypsin_2.sq	626	0.553	0.415	0.138	0
ZINC03974221_197	Trypsin_2.sq	627	0.553	0.415	0.138	0
ZINC01552512_162	Trypsin_2.sq	628	0.553	0.387	0.166	0
ZINC03840225_192	Trypsin_2.sq	629	0.553	0.334	0.219	0
ZINC01996908_77	Trypsin_2.sq	630	0.553	0.391	0.162	0
ZINC03524553_32	Trypsin_2.sq	631	0.553	0.441	0.112	0
ZINC02345449_29	Trypsin_2.sq	632	0.553	0.388	0.165	0
ZINC01107129_192	Trypsin_2.sq	633	0.553	0.420	0.133	0
ZINC02712627_18	Trypsin_2.sq	634	0.552	0.386	0.166	0
ZINC03804979_111	Trypsin_2.sq	635	0.552	0.343	0.209	0
ZINC03933860_175	Trypsin_2.sq	636	0.552	0.457	0.095	0
ZINC02975581_144	Trypsin_2.sq	637	0.552	0.406	0.146	0
ZINC00962264_176	Trypsin_2.sq	638	0.552	0.386	0.166	0
ZINC03819383_27	Trypsin_2.sq	639	0.552	0.398	0.154	0
ZINC03990238_160	Trypsin_2.sq	640	0.552	0.446	0.106	0
ZINC02970965_190	Trypsin_2.sq	641	0.552	0.420	0.132	0
ZINC02964627_195	Trypsin_2.sq	642	0.552	0.441	0.111	0
ZINC02129135_99	Trypsin_2.sq	643	0.552	0.412	0.140	0
ZINC03891130_125	Trypsin_2.sq	644	0.552	0.404	0.148	0
ZINC01631935_73	Trypsin_2.sq	645	0.552	0.369	0.182	0
ZINC03974842_47	Trypsin_2.sq	646	0.552	0.409	0.142	0
ZINC02234225_142	Trypsin_2.sq	647	0.552	0.423	0.129	0
ZINC03804943_133	Trypsin_2.sq	648	0.551	0.395	0.156	0
ZINC03867942_193	Trypsin_2.sq	649	0.551	0.386	0.165	0
ZINC03987016_191	Trypsin_2.sq	650	0.551	0.393	0.159	0
ZINC00902591_77	Trypsin_2.sq	651	0.551	0.409	0.142	0
ZINC02416419_94	Trypsin_2.sq	652	0.551	0.412	0.139	0
ZINC02965443_16	Trypsin_2.sq	653	0.551	0.425	0.126	0
ZINC01549910_25	Trypsin_2.sq	654	0.551	0.448	0.103	0
ZINC00970330_78	Trypsin_2.sq	655	0.551	0.396	0.155	0
ZINC03977400_101	Trypsin_2.sq	656	0.551	0.391	0.160	0
ZINC02975662_134	Trypsin_2.sq	657	0.551	0.435	0.116	0
ZINC02517180_40	Trypsin_2.sq	658	0.551	0.426	0.125	0
ZINC00902660_114	Trypsin_2.sq	659	0.551	0.406	0.144	0
ZINC03596757_0	Trypsin_2.sq	660	0.551	0.369	0.181	0
ZINC03834175_83	Trypsin_2.sq	661	0.550	0.471	0.079	1
ZINC03816706_137	Trypsin_2.sq	662	0.550	0.391	0.159	0
ZINC04248905_137	Trypsin_2.sq	663	0.550	0.352	0.198	0
ZINC03987619_76	Trypsin_2.sq	664	0.550	0.439	0.111	0
ZINC03982648_39	Trypsin_2.sq	665	0.550	0.376	0.174	0
ZINC04522026_15	Trypsin_2.sq	666	0.550	0.352	0.198	0
ZINC01541498_87	Trypsin_2.sq	667	0.550	0.336	0.214	0
ZINC02970930_167	Trypsin_2.sq	668	0.550	0.455	0.094	0
ZINC00974317_68	Trypsin_2.sq	669	0.550	0.393	0.156	0
ZINC04469531_114	Trypsin_2.sq	670	0.550	0.429	0.121	0
ZINC03974519_114	Trypsin_2.sq	671	0.550	0.429	0.121	0
ZINC03834186_160	Trypsin_2.sq	672	0.549	0.382	0.167	1
ZINC02616929_196	Trypsin_2.sq	673	0.549	0.393	0.156	0
ZINC02964623_181	Trypsin_2.sq	674	0.549	0.429	0.120	0
ZINC03889240_48	Trypsin_2.sq	675	0.549	0.410	0.139	0
ZINC03795710_89	Trypsin_2.sq	676	0.549	0.413	0.136	0
ZINC03955215_22	Trypsin_2.sq	677	0.549	0.384	0.165	0
ZINC03990241_144	Trypsin_2.sq	678	0.549	0.372	0.177	0
ZINC02967870_188	Trypsin_2.sq	679	0.549	0.431	0.117	0
ZINC02130850_130	Trypsin_2.sq	680	0.549	0.427	0.122	0
ZINC00902619_98	Trypsin_2.sq	681	0.549	0.407	0.141	0
ZINC04217906_95	Trypsin_2.sq	682	0.549	0.410	0.139	0
ZINC02345452_51	Trypsin_2.sq	683	0.549	0.407	0.141	0
ZINC03345168_23	Trypsin_2.sq	684	0.549	0.406	0.143	0
ZINC03293582_70	Trypsin_2.sq	685	0.548	0.391	0.157	0
ZINC01107131_78	Trypsin_2.sq	686	0.548	0.394	0.155	0
ZINC02971927_115	Trypsin_2.sq	687	0.548	0.359	0.189	0
ZINC03990227_71	Trypsin_2.sq	688	0.548	0.368	0.180	0
ZINC03421130_181	Trypsin_2.sq	689	0.548	0.441	0.107	0
ZINC04248899_96	Trypsin_2.sq	690	0.548	0.368	0.180	0
ZINC03010371_19	Trypsin_2.sq	691	0.548	0.413	0.135	0
ZINC02929230_111	Trypsin_2.sq	692	0.548	0.375	0.173	0
ZINC00603072_178	Trypsin_2.sq	693	0.548	0.371	0.177	0
ZINC02349120_195	Trypsin_2.sq	694	0.548	0.402	0.146	0
ZINC02130364_199	Trypsin_2.sq	695	0.548	0.423	0.125	0
ZINC04110642_10	Trypsin_2.sq	696	0.548	0.377	0.170	0
ZINC00962262_149	Trypsin_2.sq	697	0.548	0.393	0.155	0
ZINC00974236_7	Trypsin_2.sq	698	0.548	0.342	0.206	0
ZINC03832371_52	Trypsin_2.sq	699	0.547	0.390	0.157	1
ZINC00842632_129	Trypsin_2.sq	700	0.547	0.450	0.098	0
ZINC02135326_109	Trypsin_2.sq	701	0.547	0.424	0.124	0
ZINC02134297_82	Trypsin_2.sq	702	0.547	0.379	0.168	0
ZINC02847030_26	Trypsin_2.sq	703	0.547	0.336	0.211	0
ZINC03977131_156	Trypsin_2.sq	704	0.547	0.433	0.115	0
ZINC02193238_152	Trypsin_2.sq	705	0.547	0.415	0.132	0
ZINC02973482_91	Trypsin_2.sq	706	0.547	0.437	0.110	0
ZINC00902604_106	Trypsin_2.sq	707	0.547	0.408	0.139	0
ZINC02973482_86	Trypsin_2.sq	708	0.547	0.436	0.111	0
ZINC03307407_167	Trypsin_2.sq	709	0.547	0.404	0.143	0
ZINC03980070_82	Trypsin_2.sq	710	0.547	0.375	0.172	0
ZINC02002121_130	Trypsin_2.sq	711	0.547	0.366	0.181	0
ZINC03942063_108	Trypsin_2.sq	712	0.547	0.365	0.182	0
ZINC03834177_130	Trypsin_2.sq	713	0.546	0.396	0.150	1
ZINC02285344_80	Trypsin_2.sq	714	0.546	0.449	0.097	0
ZINC02131328_109	Trypsin_2.sq	715	0.546	0.428	0.118	0
ZINC03329295_4	Trypsin_2.sq	716	0.546	0.425	0.122	0
ZINC00720208_156	Trypsin_2.sq	717	0.546	0.395	0.151	0
ZINC02221823_75	Trypsin_2.sq	718	0.546	0.407	0.139	0
ZINC03840228_170	Trypsin_2.sq	719	0.546	0.343	0.204	0
ZINC00720212_133	Trypsin_2.sq	720	0.546	0.444	0.102	0
ZINC01840067_156	Trypsin_2.sq	721	0.546	0.404	0.142	0
ZINC03800681_0	Trypsin_2.sq	722	0.546	0.357	0.189	0
ZINC03401801_98	Trypsin_2.sq	723	0.546	0.398	0.147	0
ZINC02345449_50	Trypsin_2.sq	724	0.545	0.397	0.149	0
ZINC02136680_172	Trypsin_2.sq	725	0.545	0.396	0.149	0
ZINC03977167_98	Trypsin_2.sq	726	0.545	0.402	0.143	0
ZINC03890763_32	Trypsin_2.sq	727	0.545	0.364	0.182	0
ZINC03323121_163	Trypsin_2.sq	728	0.545	0.376	0.169	0
ZINC02203105_88	Trypsin_2.sq	729	0.545	0.400	0.145	0
ZINC01539778_179	Trypsin_2.sq	730	0.545	0.394	0.152	0
ZINC04257378_101	Trypsin_2.sq	731	0.545	0.369	0.177	0
ZINC03924300_194	Trypsin_2.sq	732	0.545	0.375	0.170	0
ZINC00906589_148	Trypsin_2.sq	733	0.545	0.397	0.149	0
ZINC01838798_43	Trypsin_2.sq	734	0.545	0.399	0.146	0
ZINC03919661_121	Trypsin_2.sq	735	0.545	0.381	0.164	0
ZINC02132098_97	Trypsin_2.sq	736	0.545	0.382	0.163	0
ZINC00761819_86	Trypsin_2.sq	737	0.545	0.401	0.144	0
ZINC03991702_59	Trypsin_2.sq	738	0.545	0.385	0.160	0
ZINC00921662_78	Trypsin_2.sq	739	0.545	0.382	0.163	0
ZINC02193601_129	Trypsin_2.sq	740	0.545	0.395	0.150	0
ZINC03790144_59	Trypsin_2.sq	741	0.545	0.412	0.132	0
ZINC02932876_69	Trypsin_2.sq	742	0.545	0.366	0.179	0
ZINC02964504_199	Trypsin_2.sq	743	0.545	0.411	0.134	0
ZINC03867408_106	Trypsin_2.sq	744	0.545	0.407	0.137	0
ZINC03820286_173	Trypsin_2.sq	745	0.545	0.384	0.161	0
ZINC03963793_77	Trypsin_2.sq	746	0.544	0.402	0.142	0
ZINC00842699_72	Trypsin_2.sq	747	0.544	0.429	0.115	0
ZINC02964505_18	Trypsin_2.sq	748	0.544	0.413	0.132	0
ZINC03800681_132	Trypsin_2.sq	749	0.544	0.354	0.191	0
ZINC02138809_152	Trypsin_2.sq	750	0.544	0.418	0.126	0
ZINC02006373_136	Trypsin_2.sq	751	0.544	0.335	0.209	0
ZINC03814069_49	Trypsin_2.sq	752	0.544	0.379	0.165	0
