Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC03818733_41	Trypsin_3.sq	376	0.582	0.424	0.158	0
ZINC03891134_41	Trypsin_3.sq	377	0.582	0.377	0.205	0
ZINC02700310_25	Trypsin_3.sq	378	0.582	0.407	0.175	0
ZINC03933545_171	Trypsin_3.sq	379	0.582	0.332	0.250	0
ZINC02222762_131	Trypsin_3.sq	380	0.582	0.371	0.211	0
ZINC02422125_83	Trypsin_3.sq	381	0.582	0.388	0.193	0
ZINC03533361_52	Trypsin_3.sq	382	0.581	0.412	0.170	0
ZINC01485988_68	Trypsin_3.sq	383	0.581	0.382	0.200	0
ZINC00902602_172	Trypsin_3.sq	384	0.581	0.395	0.186	0
ZINC03852886_111	Trypsin_3.sq	385	0.581	0.376	0.205	0
ZINC02309725_24	Trypsin_3.sq	386	0.581	0.366	0.215	0
ZINC03867259_108	Trypsin_3.sq	387	0.581	0.350	0.231	0
ZINC03304750_139	Trypsin_3.sq	388	0.581	0.403	0.178	0
ZINC04628541_85	Trypsin_3.sq	389	0.580	0.386	0.194	0
ZINC02402354_111	Trypsin_3.sq	390	0.580	0.346	0.234	0
ZINC03446998_67	Trypsin_3.sq	391	0.580	0.365	0.215	0
ZINC03533360_45	Trypsin_3.sq	392	0.580	0.423	0.157	0
ZINC02130566_112	Trypsin_3.sq	393	0.580	0.361	0.219	0
ZINC03841657_92	Trypsin_3.sq	394	0.580	0.380	0.200	0
ZINC03891132_154	Trypsin_3.sq	395	0.580	0.393	0.187	0
ZINC03857086_38	Trypsin_3.sq	396	0.580	0.393	0.187	0
ZINC03270076_87	Trypsin_3.sq	397	0.580	0.370	0.209	0
ZINC02623435_130	Trypsin_3.sq	398	0.580	0.376	0.203	0
ZINC01882073_182	Trypsin_3.sq	399	0.579	0.376	0.204	0
ZINC03857535_177	Trypsin_3.sq	400	0.579	0.395	0.184	0
ZINC03808675_165	Trypsin_3.sq	401	0.579	0.395	0.185	0
ZINC01248556_84	Trypsin_3.sq	402	0.579	0.369	0.210	0
ZINC03765981_72	Trypsin_3.sq	403	0.579	0.412	0.167	0
ZINC01549764_195	Trypsin_3.sq	404	0.578	0.386	0.193	0
ZINC03438219_12	Trypsin_3.sq	405	0.578	0.361	0.217	0
ZINC03343938_97	Trypsin_3.sq	406	0.578	0.414	0.164	0
ZINC04003613_114	Trypsin_3.sq	407	0.578	0.366	0.212	0
ZINC03807302_86	Trypsin_3.sq	408	0.578	0.394	0.184	0
ZINC03834177_130	Trypsin_3.sq	409	0.577	0.390	0.187	1
ZINC02352011_126	Trypsin_3.sq	410	0.577	0.369	0.208	0
ZINC03928465_187	Trypsin_3.sq	411	0.577	0.373	0.204	0
ZINC03890067_133	Trypsin_3.sq	412	0.577	0.426	0.151	0
ZINC03323428_99	Trypsin_3.sq	413	0.577	0.393	0.184	0
ZINC03670321_110	Trypsin_3.sq	414	0.577	0.431	0.146	0
ZINC03891143_85	Trypsin_3.sq	415	0.577	0.435	0.142	0
ZINC03858809_0	Trypsin_3.sq	416	0.577	0.400	0.177	0
ZINC02126770_137	Trypsin_3.sq	417	0.577	0.374	0.203	0
ZINC03852886_170	Trypsin_3.sq	418	0.577	0.384	0.193	0
ZINC04221337_151	Trypsin_3.sq	419	0.577	0.383	0.194	0
ZINC00814142_159	Trypsin_3.sq	420	0.577	0.394	0.183	0
ZINC00902607_171	Trypsin_3.sq	421	0.577	0.391	0.185	0
ZINC02043468_25	Trypsin_3.sq	422	0.576	0.384	0.192	1
ZINC03240845_196	Trypsin_3.sq	423	0.576	0.405	0.171	0
ZINC03352882_75	Trypsin_3.sq	424	0.576	0.443	0.133	0
ZINC02192462_111	Trypsin_3.sq	425	0.576	0.352	0.224	0
ZINC03368428_113	Trypsin_3.sq	426	0.576	0.408	0.168	0
ZINC02160757_61	Trypsin_3.sq	427	0.576	0.375	0.200	0
ZINC03649937_163	Trypsin_3.sq	428	0.576	0.418	0.158	0
ZINC01548416_153	Trypsin_3.sq	429	0.575	0.388	0.188	0
ZINC03889997_55	Trypsin_3.sq	430	0.575	0.395	0.181	0
ZINC03969854_184	Trypsin_3.sq	431	0.575	0.374	0.201	0
ZINC01911466_118	Trypsin_3.sq	432	0.575	0.322	0.253	0
ZINC04620315_3	Trypsin_3.sq	433	0.575	0.394	0.181	0
ZINC03867259_58	Trypsin_3.sq	434	0.575	0.352	0.223	0
ZINC04248899_85	Trypsin_3.sq	435	0.575	0.390	0.184	0
ZINC02712629_182	Trypsin_3.sq	436	0.575	0.405	0.170	0
ZINC02939218_66	Trypsin_3.sq	437	0.575	0.353	0.221	0
ZINC03925788_102	Trypsin_3.sq	438	0.575	0.368	0.206	0
ZINC03851685_134	Trypsin_3.sq	439	0.575	0.354	0.220	0
ZINC00602703_15	Trypsin_3.sq	440	0.575	0.363	0.211	0
ZINC03987853_57	Trypsin_3.sq	441	0.575	0.395	0.180	0
ZINC03834153_163	Trypsin_3.sq	442	0.574	0.366	0.209	1
ZINC03834144_125	Trypsin_3.sq	443	0.574	0.390	0.184	1
ZINC03670345_197	Trypsin_3.sq	444	0.574	0.402	0.173	0
ZINC03980052_164	Trypsin_3.sq	445	0.574	0.331	0.243	0
ZINC03857491_107	Trypsin_3.sq	446	0.574	0.385	0.189	0
ZINC00770143_152	Trypsin_3.sq	447	0.574	0.446	0.128	0
ZINC03818900_150	Trypsin_3.sq	448	0.574	0.330	0.244	0
ZINC02221824_102	Trypsin_3.sq	449	0.574	0.419	0.154	0
ZINC02604748_137	Trypsin_3.sq	450	0.573	0.361	0.212	0
ZINC01549838_41	Trypsin_3.sq	451	0.573	0.375	0.198	0
ZINC03857608_97	Trypsin_3.sq	452	0.573	0.385	0.188	0
ZINC03927446_141	Trypsin_3.sq	453	0.573	0.351	0.222	0
ZINC03352883_76	Trypsin_3.sq	454	0.573	0.393	0.180	0
ZINC03807319_103	Trypsin_3.sq	455	0.573	0.376	0.197	0
ZINC04354140_164	Trypsin_3.sq	456	0.573	0.423	0.149	0
ZINC03889560_70	Trypsin_3.sq	457	0.572	0.396	0.176	0
ZINC03368208_35	Trypsin_3.sq	458	0.572	0.377	0.195	0
ZINC03530555_108	Trypsin_3.sq	459	0.572	0.415	0.157	0
ZINC02136680_164	Trypsin_3.sq	460	0.572	0.377	0.195	0
ZINC03933859_115	Trypsin_3.sq	461	0.572	0.342	0.230	0
ZINC02368624_162	Trypsin_3.sq	462	0.572	0.389	0.183	0
ZINC02616762_133	Trypsin_3.sq	463	0.572	0.380	0.191	0
ZINC02130364_112	Trypsin_3.sq	464	0.572	0.369	0.203	0
ZINC03818476_139	Trypsin_3.sq	465	0.572	0.400	0.172	0
ZINC02370635_73	Trypsin_3.sq	466	0.572	0.381	0.191	0
ZINC03867367_128	Trypsin_3.sq	467	0.572	0.373	0.199	0
ZINC00596915_3	Trypsin_3.sq	468	0.572	0.409	0.163	0
ZINC04289438_185	Trypsin_3.sq	469	0.572	0.324	0.248	0
ZINC02315723_184	Trypsin_3.sq	470	0.572	0.429	0.142	0
ZINC03368257_113	Trypsin_3.sq	471	0.572	0.409	0.163	0
ZINC03304729_13	Trypsin_3.sq	472	0.571	0.377	0.195	0
ZINC03977101_53	Trypsin_3.sq	473	0.571	0.392	0.179	0
ZINC03852886_139	Trypsin_3.sq	474	0.571	0.354	0.217	0
ZINC03812795_78	Trypsin_3.sq	475	0.570	0.377	0.193	0
ZINC04176343_57	Trypsin_3.sq	476	0.570	0.392	0.178	0
ZINC01535967_98	Trypsin_3.sq	477	0.570	0.358	0.213	0
ZINC03889306_95	Trypsin_3.sq	478	0.570	0.396	0.175	0
ZINC01076216_150	Trypsin_3.sq	479	0.570	0.325	0.245	0
ZINC02378743_80	Trypsin_3.sq	480	0.570	0.406	0.164	0
ZINC00576566_16	Trypsin_3.sq	481	0.570	0.382	0.188	0
ZINC01778862_26	Trypsin_3.sq	482	0.570	0.369	0.202	0
ZINC01654872_35	Trypsin_3.sq	483	0.570	0.357	0.213	0
ZINC02630564_168	Trypsin_3.sq	484	0.570	0.353	0.217	0
ZINC04464474_24	Trypsin_3.sq	485	0.570	0.396	0.175	0
ZINC03857579_24	Trypsin_3.sq	486	0.570	0.396	0.175	0
ZINC03889313_176	Trypsin_3.sq	487	0.570	0.339	0.231	0
ZINC03406198_195	Trypsin_3.sq	488	0.570	0.393	0.176	0
ZINC03971724_188	Trypsin_3.sq	489	0.570	0.390	0.180	0
ZINC04464501_199	Trypsin_3.sq	490	0.570	0.392	0.178	0
ZINC03857636_199	Trypsin_3.sq	491	0.570	0.392	0.178	0
ZINC03530599_125	Trypsin_3.sq	492	0.570	0.436	0.134	0
ZINC02693697_44	Trypsin_3.sq	493	0.570	0.371	0.199	0
ZINC03840233_89	Trypsin_3.sq	494	0.569	0.351	0.218	0
ZINC03977132_81	Trypsin_3.sq	495	0.569	0.400	0.169	0
ZINC04619174_3	Trypsin_3.sq	496	0.569	0.399	0.170	0
ZINC03791681_77	Trypsin_3.sq	497	0.569	0.335	0.234	0
ZINC02393796_191	Trypsin_3.sq	498	0.569	0.426	0.143	0
ZINC03867367_74	Trypsin_3.sq	499	0.569	0.369	0.200	0
ZINC04619441_151	Trypsin_3.sq	500	0.569	0.380	0.189	0
ZINC03671448_158	Trypsin_3.sq	501	0.569	0.380	0.189	0
ZINC04356047_94	Trypsin_3.sq	502	0.569	0.365	0.204	0
ZINC02221828_173	Trypsin_3.sq	503	0.569	0.403	0.165	0
ZINC03924300_151	Trypsin_3.sq	504	0.569	0.325	0.243	0
ZINC03980052_155	Trypsin_3.sq	505	0.568	0.377	0.191	0
ZINC04248899_96	Trypsin_3.sq	506	0.568	0.390	0.179	0
ZINC03811853_149	Trypsin_3.sq	507	0.568	0.396	0.172	0
ZINC03851685_94	Trypsin_3.sq	508	0.568	0.345	0.223	0
ZINC03582941_76	Trypsin_3.sq	509	0.568	0.413	0.155	0
ZINC03322733_154	Trypsin_3.sq	510	0.568	0.389	0.180	0
ZINC03891131_117	Trypsin_3.sq	511	0.568	0.377	0.191	0
ZINC01539779_155	Trypsin_3.sq	512	0.568	0.365	0.202	0
ZINC02520769_142	Trypsin_3.sq	513	0.568	0.395	0.173	0
ZINC00781033_181	Trypsin_3.sq	514	0.568	0.399	0.169	0
ZINC00781033_181	Trypsin_3.sq	515	0.568	0.399	0.169	0
ZINC04469620_22	Trypsin_3.sq	516	0.568	0.387	0.181	0
ZINC03857957_22	Trypsin_3.sq	517	0.568	0.387	0.181	0
ZINC02221826_94	Trypsin_3.sq	518	0.568	0.414	0.154	0
ZINC04019803_172	Trypsin_3.sq	519	0.568	0.392	0.175	0
ZINC03959472_127	Trypsin_3.sq	520	0.567	0.338	0.229	0
ZINC03436650_166	Trypsin_3.sq	521	0.567	0.387	0.180	0
ZINC04383601_141	Trypsin_3.sq	522	0.567	0.402	0.165	0
ZINC02726431_145	Trypsin_3.sq	523	0.567	0.399	0.169	0
ZINC04236932_104	Trypsin_3.sq	524	0.567	0.381	0.186	0
ZINC00588956_9	Trypsin_3.sq	525	0.567	0.329	0.238	0
ZINC02660602_172	Trypsin_3.sq	526	0.567	0.405	0.162	0
ZINC03840227_156	Trypsin_3.sq	527	0.567	0.361	0.206	0
ZINC03941621_143	Trypsin_3.sq	528	0.567	0.402	0.165	0
ZINC01821866_193	Trypsin_3.sq	529	0.567	0.350	0.217	0
ZINC02932876_57	Trypsin_3.sq	530	0.567	0.330	0.237	0
ZINC03937550_51	Trypsin_3.sq	531	0.566	0.373	0.194	0
ZINC00588652_154	Trypsin_3.sq	532	0.566	0.383	0.183	0
ZINC04383607_20	Trypsin_3.sq	533	0.566	0.381	0.185	0
ZINC02193601_131	Trypsin_3.sq	534	0.566	0.392	0.174	0
ZINC02192462_16	Trypsin_3.sq	535	0.566	0.351	0.215	0
ZINC03938551_163	Trypsin_3.sq	536	0.566	0.393	0.174	0
ZINC00606340_159	Trypsin_3.sq	537	0.566	0.391	0.175	0
ZINC03892228_7	Trypsin_3.sq	538	0.566	0.393	0.173	0
ZINC02639675_52	Trypsin_3.sq	539	0.566	0.391	0.175	0
ZINC02952188_161	Trypsin_3.sq	540	0.566	0.340	0.226	0
ZINC00770153_182	Trypsin_3.sq	541	0.566	0.388	0.178	0
ZINC03942063_198	Trypsin_3.sq	542	0.566	0.382	0.184	0
ZINC03938550_84	Trypsin_3.sq	543	0.566	0.396	0.169	0
ZINC03977147_196	Trypsin_3.sq	544	0.566	0.398	0.167	0
ZINC03325422_112	Trypsin_3.sq	545	0.566	0.390	0.176	0
ZINC00962261_10	Trypsin_3.sq	546	0.566	0.375	0.190	0
ZINC00975901_27	Trypsin_3.sq	547	0.565	0.351	0.215	0
ZINC02656321_148	Trypsin_3.sq	548	0.565	0.380	0.185	0
ZINC01092149_155	Trypsin_3.sq	549	0.565	0.384	0.182	0
ZINC02656851_155	Trypsin_3.sq	550	0.565	0.349	0.216	0
ZINC03670390_92	Trypsin_3.sq	551	0.565	0.414	0.152	0
ZINC02136685_156	Trypsin_3.sq	552	0.565	0.384	0.181	0
ZINC01494539_114	Trypsin_3.sq	553	0.565	0.411	0.155	0
ZINC02025209_182	Trypsin_3.sq	554	0.565	0.366	0.200	0
ZINC04001504_195	Trypsin_3.sq	555	0.565	0.385	0.181	0
ZINC02712630_39	Trypsin_3.sq	556	0.565	0.423	0.142	0
ZINC04619225_12	Trypsin_3.sq	557	0.565	0.401	0.164	0
ZINC03959476_136	Trypsin_3.sq	558	0.565	0.351	0.214	0
ZINC04248905_198	Trypsin_3.sq	559	0.565	0.368	0.197	0
ZINC03325417_170	Trypsin_3.sq	560	0.565	0.423	0.142	0
ZINC03398646_1	Trypsin_3.sq	561	0.565	0.358	0.207	0
ZINC00902681_38	Trypsin_3.sq	562	0.565	0.391	0.174	0
ZINC03867408_99	Trypsin_3.sq	563	0.565	0.368	0.197	0
ZINC03531210_166	Trypsin_3.sq	564	0.565	0.385	0.180	0
ZINC02373588_116	Trypsin_3.sq	565	0.565	0.363	0.201	0
ZINC00588653_111	Trypsin_3.sq	566	0.565	0.382	0.183	0
ZINC00588653_111	Trypsin_3.sq	567	0.565	0.382	0.183	0
ZINC02336300_25	Trypsin_3.sq	568	0.565	0.368	0.196	0
ZINC03840236_45	Trypsin_3.sq	569	0.565	0.346	0.218	0
ZINC03990227_115	Trypsin_3.sq	570	0.565	0.397	0.167	0
ZINC03834136_85	Trypsin_3.sq	571	0.564	0.359	0.204	1
ZINC01534672_194	Trypsin_3.sq	572	0.564	0.369	0.195	0
ZINC03854116_5	Trypsin_3.sq	573	0.564	0.381	0.184	0
ZINC02656475_54	Trypsin_3.sq	574	0.564	0.366	0.198	0
ZINC02242819_171	Trypsin_3.sq	575	0.564	0.394	0.171	0
ZINC01538457_67	Trypsin_3.sq	576	0.564	0.378	0.186	0
ZINC03890764_107	Trypsin_3.sq	577	0.564	0.385	0.179	0
ZINC02382511_146	Trypsin_3.sq	578	0.564	0.414	0.150	0
ZINC04236675_146	Trypsin_3.sq	579	0.564	0.398	0.166	0
ZINC03780338_16	Trypsin_3.sq	580	0.564	0.355	0.209	0
ZINC03834178_196	Trypsin_3.sq	581	0.563	0.381	0.182	1
ZINC01821866_19	Trypsin_3.sq	582	0.563	0.376	0.187	0
ZINC03867408_54	Trypsin_3.sq	583	0.563	0.368	0.196	0
ZINC02712537_157	Trypsin_3.sq	584	0.563	0.422	0.141	0
ZINC03993077_160	Trypsin_3.sq	585	0.563	0.344	0.219	0
ZINC03868275_52	Trypsin_3.sq	586	0.563	0.395	0.168	0
ZINC03933548_118	Trypsin_3.sq	587	0.563	0.406	0.158	0
ZINC03936343_34	Trypsin_3.sq	588	0.563	0.332	0.231	0
ZINC04222191_147	Trypsin_3.sq	589	0.563	0.437	0.126	0
ZINC04619462_157	Trypsin_3.sq	590	0.563	0.384	0.179	0
ZINC03980155_159	Trypsin_3.sq	591	0.563	0.367	0.195	0
ZINC03840253_100	Trypsin_3.sq	592	0.563	0.374	0.189	0
ZINC03917353_123	Trypsin_3.sq	593	0.563	0.366	0.196	0
ZINC03889240_102	Trypsin_3.sq	594	0.563	0.375	0.187	0
ZINC03974622_48	Trypsin_3.sq	595	0.563	0.394	0.169	0
ZINC02664902_99	Trypsin_3.sq	596	0.563	0.369	0.193	0
ZINC01549768_173	Trypsin_3.sq	597	0.563	0.344	0.219	0
ZINC02604747_99	Trypsin_3.sq	598	0.562	0.382	0.181	0
ZINC04464527_157	Trypsin_3.sq	599	0.562	0.388	0.175	0
ZINC03857694_157	Trypsin_3.sq	600	0.562	0.388	0.175	0
ZINC04633452_143	Trypsin_3.sq	601	0.562	0.395	0.167	0
ZINC01821865_180	Trypsin_3.sq	602	0.562	0.393	0.170	0
ZINC03804651_50	Trypsin_3.sq	603	0.562	0.409	0.154	0
ZINC04103307_28	Trypsin_3.sq	604	0.562	0.367	0.195	0
ZINC04222694_47	Trypsin_3.sq	605	0.562	0.376	0.187	0
ZINC00841069_184	Trypsin_3.sq	606	0.562	0.404	0.158	0
ZINC04215208_4	Trypsin_3.sq	607	0.562	0.357	0.205	0
ZINC01539778_155	Trypsin_3.sq	608	0.562	0.379	0.183	0
ZINC03801225_77	Trypsin_3.sq	609	0.562	0.396	0.166	0
ZINC03990227_123	Trypsin_3.sq	610	0.562	0.400	0.162	0
ZINC01760987_133	Trypsin_3.sq	611	0.562	0.396	0.166	0
ZINC00842631_165	Trypsin_3.sq	612	0.562	0.422	0.140	0
ZINC03990230_90	Trypsin_3.sq	613	0.562	0.357	0.205	0
ZINC03890510_46	Trypsin_3.sq	614	0.561	0.418	0.144	0
ZINC03852887_4	Trypsin_3.sq	615	0.561	0.411	0.150	0
ZINC02652344_176	Trypsin_3.sq	616	0.561	0.334	0.228	0
ZINC02638491_63	Trypsin_3.sq	617	0.561	0.395	0.167	0
ZINC03890763_60	Trypsin_3.sq	618	0.561	0.401	0.160	0
ZINC04004468_123	Trypsin_3.sq	619	0.561	0.375	0.186	0
ZINC04464188_107	Trypsin_3.sq	620	0.561	0.386	0.175	0
ZINC03857181_107	Trypsin_3.sq	621	0.561	0.386	0.175	0
ZINC04392031_24	Trypsin_3.sq	622	0.561	0.359	0.202	0
ZINC04360805_120	Trypsin_3.sq	623	0.561	0.392	0.169	0
ZINC04003611_174	Trypsin_3.sq	624	0.561	0.355	0.206	0
ZINC02968910_77	Trypsin_3.sq	625	0.561	0.413	0.148	0
ZINC00787131_121	Trypsin_3.sq	626	0.561	0.391	0.170	0
ZINC03325415_12	Trypsin_3.sq	627	0.561	0.347	0.213	0
ZINC00962263_70	Trypsin_3.sq	628	0.561	0.369	0.192	0
ZINC03226787_179	Trypsin_3.sq	629	0.561	0.377	0.184	0
ZINC04176624_124	Trypsin_3.sq	630	0.561	0.325	0.236	0
ZINC03227706_139	Trypsin_3.sq	631	0.561	0.398	0.162	0
ZINC03989511_28	Trypsin_3.sq	632	0.561	0.374	0.187	0
ZINC03429542_159	Trypsin_3.sq	633	0.561	0.424	0.136	0
ZINC03368360_37	Trypsin_3.sq	634	0.560	0.371	0.189	0
ZINC03948081_38	Trypsin_3.sq	635	0.560	0.349	0.211	0
ZINC00842694_40	Trypsin_3.sq	636	0.560	0.373	0.187	0
ZINC00647538_158	Trypsin_3.sq	637	0.560	0.391	0.169	0
ZINC04621232_177	Trypsin_3.sq	638	0.560	0.352	0.208	0
ZINC03964139_101	Trypsin_3.sq	639	0.560	0.386	0.174	0
ZINC01541498_107	Trypsin_3.sq	640	0.560	0.320	0.240	0
ZINC02389477_73	Trypsin_3.sq	641	0.560	0.366	0.194	0
ZINC00771641_184	Trypsin_3.sq	642	0.560	0.402	0.158	0
ZINC03980155_161	Trypsin_3.sq	643	0.560	0.371	0.189	0
ZINC03361773_158	Trypsin_3.sq	644	0.560	0.387	0.173	0
ZINC03834175_171	Trypsin_3.sq	645	0.559	0.365	0.194	1
ZINC01552869_78	Trypsin_3.sq	646	0.559	0.369	0.190	0
ZINC01821865_68	Trypsin_3.sq	647	0.559	0.381	0.178	0
ZINC03351333_164	Trypsin_3.sq	648	0.559	0.403	0.156	0
ZINC03867358_128	Trypsin_3.sq	649	0.559	0.364	0.195	0
ZINC03874136_178	Trypsin_3.sq	650	0.559	0.349	0.211	0
ZINC04464286_164	Trypsin_3.sq	651	0.559	0.385	0.174	0
ZINC03857293_164	Trypsin_3.sq	652	0.559	0.385	0.174	0
ZINC02700313_197	Trypsin_3.sq	653	0.559	0.381	0.178	0
ZINC03283735_62	Trypsin_3.sq	654	0.559	0.412	0.147	0
ZINC03293582_160	Trypsin_3.sq	655	0.559	0.379	0.180	0
ZINC00902674_17	Trypsin_3.sq	656	0.559	0.384	0.175	0
ZINC03954689_97	Trypsin_3.sq	657	0.559	0.351	0.208	0
ZINC03807321_190	Trypsin_3.sq	658	0.559	0.354	0.205	0
ZINC02646254_65	Trypsin_3.sq	659	0.559	0.406	0.152	0
ZINC03972102_161	Trypsin_3.sq	660	0.559	0.374	0.185	0
ZINC03969854_169	Trypsin_3.sq	661	0.558	0.322	0.237	0
ZINC03428216_9	Trypsin_3.sq	662	0.558	0.339	0.219	0
ZINC01911468_91	Trypsin_3.sq	663	0.558	0.332	0.226	0
ZINC03992806_40	Trypsin_3.sq	664	0.558	0.336	0.222	0
ZINC02967871_169	Trypsin_3.sq	665	0.558	0.388	0.170	0
ZINC00902675_167	Trypsin_3.sq	666	0.558	0.411	0.147	0
ZINC03840254_194	Trypsin_3.sq	667	0.558	0.339	0.219	0
ZINC04619469_107	Trypsin_3.sq	668	0.558	0.341	0.217	0
ZINC04469531_128	Trypsin_3.sq	669	0.558	0.396	0.162	0
ZINC03974519_128	Trypsin_3.sq	670	0.558	0.396	0.162	0
ZINC03977126_132	Trypsin_3.sq	671	0.558	0.410	0.147	0
ZINC04001527_53	Trypsin_3.sq	672	0.558	0.369	0.189	0
ZINC03401801_147	Trypsin_3.sq	673	0.558	0.371	0.186	0
ZINC03022164_177	Trypsin_3.sq	674	0.558	0.378	0.180	0
ZINC03842252_147	Trypsin_3.sq	675	0.558	0.324	0.233	0
ZINC03342986_67	Trypsin_3.sq	676	0.558	0.359	0.198	0
ZINC00818706_165	Trypsin_3.sq	677	0.557	0.354	0.203	0
ZINC02192461_60	Trypsin_3.sq	678	0.557	0.374	0.183	0
ZINC01546188_30	Trypsin_3.sq	679	0.557	0.367	0.190	0
ZINC02002121_189	Trypsin_3.sq	680	0.557	0.360	0.197	0
ZINC03944034_43	Trypsin_3.sq	681	0.557	0.352	0.205	0
ZINC02245596_38	Trypsin_3.sq	682	0.557	0.392	0.165	0
ZINC01322331_79	Trypsin_3.sq	683	0.557	0.398	0.159	0
ZINC01534350_129	Trypsin_3.sq	684	0.557	0.367	0.191	0
ZINC04355779_13	Trypsin_3.sq	685	0.557	0.399	0.158	0
ZINC02964505_43	Trypsin_3.sq	686	0.557	0.379	0.178	0
ZINC03022380_163	Trypsin_3.sq	687	0.557	0.359	0.198	0
ZINC02846329_122	Trypsin_3.sq	688	0.557	0.355	0.202	0
ZINC00962262_134	Trypsin_3.sq	689	0.557	0.373	0.184	0
ZINC02700308_198	Trypsin_3.sq	690	0.557	0.406	0.151	0
ZINC02315723_193	Trypsin_3.sq	691	0.556	0.346	0.210	0
ZINC01911463_124	Trypsin_3.sq	692	0.556	0.336	0.221	0
ZINC04400050_150	Trypsin_3.sq	693	0.556	0.368	0.188	0
ZINC02379382_169	Trypsin_3.sq	694	0.556	0.388	0.168	0
ZINC04147161_85	Trypsin_3.sq	695	0.556	0.344	0.212	0
ZINC02218504_63	Trypsin_3.sq	696	0.556	0.359	0.198	0
ZINC04340537_19	Trypsin_3.sq	697	0.556	0.363	0.193	0
ZINC01553940_146	Trypsin_3.sq	698	0.556	0.346	0.210	0
ZINC00818706_74	Trypsin_3.sq	699	0.556	0.354	0.202	0
ZINC03819224_173	Trypsin_3.sq	700	0.556	0.378	0.178	0
ZINC03342986_67	Trypsin_3.sq	701	0.556	0.412	0.144	0
ZINC04001668_24	Trypsin_3.sq	702	0.556	0.376	0.180	0
ZINC01996908_70	Trypsin_3.sq	703	0.556	0.379	0.177	0
ZINC02450445_15	Trypsin_3.sq	704	0.556	0.362	0.194	0
ZINC03989555_162	Trypsin_3.sq	705	0.556	0.405	0.151	0
ZINC00921662_68	Trypsin_3.sq	706	0.556	0.391	0.165	0
ZINC03944065_31	Trypsin_3.sq	707	0.556	0.392	0.164	0
ZINC04248905_93	Trypsin_3.sq	708	0.556	0.375	0.180	0
ZINC03942063_164	Trypsin_3.sq	709	0.556	0.370	0.185	0
ZINC02384342_144	Trypsin_3.sq	710	0.556	0.362	0.194	0
ZINC04619495_148	Trypsin_3.sq	711	0.555	0.416	0.139	0
ZINC04619253_75	Trypsin_3.sq	712	0.555	0.385	0.170	0
ZINC00902612_44	Trypsin_3.sq	713	0.555	0.387	0.168	0
ZINC03969853_69	Trypsin_3.sq	714	0.555	0.391	0.164	0
ZINC00602703_19	Trypsin_3.sq	715	0.555	0.324	0.231	0
ZINC04001531_50	Trypsin_3.sq	716	0.555	0.366	0.189	0
ZINC01069658_106	Trypsin_3.sq	717	0.555	0.430	0.125	0
ZINC02689023_109	Trypsin_3.sq	718	0.555	0.411	0.144	0
ZINC03933416_154	Trypsin_3.sq	719	0.555	0.356	0.198	0
ZINC03840223_187	Trypsin_3.sq	720	0.555	0.350	0.204	0
ZINC00599303_152	Trypsin_3.sq	721	0.554	0.379	0.176	0
ZINC03428233_146	Trypsin_3.sq	722	0.554	0.315	0.239	0
ZINC04004468_101	Trypsin_3.sq	723	0.554	0.375	0.180	0
ZINC04464262_119	Trypsin_3.sq	724	0.554	0.384	0.170	0
ZINC03857266_119	Trypsin_3.sq	725	0.554	0.384	0.170	0
ZINC03819383_177	Trypsin_3.sq	726	0.554	0.406	0.148	0
ZINC00902658_65	Trypsin_3.sq	727	0.554	0.386	0.168	0
ZINC03825315_154	Trypsin_3.sq	728	0.554	0.356	0.198	0
ZINC00767720_89	Trypsin_3.sq	729	0.554	0.372	0.182	0
ZINC03819383_146	Trypsin_3.sq	730	0.554	0.406	0.147	0
ZINC02192461_22	Trypsin_3.sq	731	0.554	0.370	0.184	0
ZINC00902617_35	Trypsin_3.sq	732	0.554	0.391	0.163	0
ZINC01483635_55	Trypsin_3.sq	733	0.554	0.369	0.185	0
ZINC00588652_154	Trypsin_3.sq	734	0.554	0.388	0.165	0
ZINC03977167_166	Trypsin_3.sq	735	0.554	0.345	0.208	0
ZINC04185377_175	Trypsin_3.sq	736	0.553	0.382	0.172	0
ZINC03342986_142	Trypsin_3.sq	737	0.553	0.404	0.149	0
ZINC00902583_175	Trypsin_3.sq	738	0.553	0.340	0.214	0
ZINC04382511_31	Trypsin_3.sq	739	0.553	0.384	0.169	0
ZINC00602703_21	Trypsin_3.sq	740	0.553	0.323	0.231	0
ZINC03992834_80	Trypsin_3.sq	741	0.553	0.403	0.150	0
ZINC03444529_163	Trypsin_3.sq	742	0.553	0.398	0.155	0
ZINC03991702_33	Trypsin_3.sq	743	0.553	0.387	0.166	0
ZINC00580494_197	Trypsin_3.sq	744	0.553	0.384	0.169	0
ZINC03802915_177	Trypsin_3.sq	745	0.553	0.307	0.246	0
ZINC03351334_132	Trypsin_3.sq	746	0.553	0.383	0.170	0
ZINC03010371_22	Trypsin_3.sq	747	0.553	0.339	0.214	0
ZINC02939761_55	Trypsin_3.sq	748	0.553	0.363	0.189	0
ZINC02234225_59	Trypsin_3.sq	749	0.553	0.388	0.165	0
ZINC04528694_160	Trypsin_3.sq	750	0.553	0.378	0.174	0
ZINC03428219_54	Trypsin_3.sq	751	0.553	0.334	0.219	0
ZINC04013834_184	Trypsin_3.sq	752	0.552	0.397	0.155	0
