Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC03421130_57	Trypsin_2.sq	376	0.523	0.415	0.109	0
ZINC03867259_112	Trypsin_2.sq	377	0.523	0.410	0.113	0
ZINC01893284_59	Trypsin_2.sq	378	0.523	0.421	0.102	0
ZINC01548106_122	Trypsin_2.sq	379	0.523	0.371	0.152	0
ZINC02967870_118	Trypsin_2.sq	380	0.523	0.438	0.085	0
ZINC04619495_85	Trypsin_2.sq	381	0.523	0.450	0.073	0
ZINC03780350_6	Trypsin_2.sq	382	0.523	0.411	0.112	0
ZINC00842632_129	Trypsin_2.sq	383	0.523	0.448	0.075	0
ZINC00902602_36	Trypsin_2.sq	384	0.522	0.422	0.100	0
ZINC03955054_27	Trypsin_2.sq	385	0.522	0.402	0.120	0
ZINC01821866_61	Trypsin_2.sq	386	0.522	0.452	0.070	0
ZINC01549910_88	Trypsin_2.sq	387	0.522	0.448	0.074	0
ZINC00902641_94	Trypsin_2.sq	388	0.522	0.421	0.101	0
ZINC03387210_7	Trypsin_2.sq	389	0.522	0.383	0.139	0
ZINC03936845_157	Trypsin_2.sq	390	0.522	0.363	0.158	0
ZINC03670390_138	Trypsin_2.sq	391	0.522	0.411	0.111	0
ZINC02128935_53	Trypsin_2.sq	392	0.522	0.418	0.103	0
ZINC01909188_121	Trypsin_2.sq	393	0.521	0.392	0.129	0
ZINC03820759_9	Trypsin_2.sq	394	0.521	0.428	0.093	0
ZINC03820759_9	Trypsin_2.sq	395	0.521	0.428	0.093	0
ZINC02372645_87	Trypsin_2.sq	396	0.521	0.421	0.100	0
ZINC04001514_181	Trypsin_2.sq	397	0.521	0.420	0.101	0
ZINC03840234_80	Trypsin_2.sq	398	0.521	0.386	0.135	0
ZINC04619455_140	Trypsin_2.sq	399	0.521	0.441	0.080	0
ZINC01549835_107	Trypsin_2.sq	400	0.521	0.380	0.141	0
ZINC02192462_92	Trypsin_2.sq	401	0.521	0.434	0.087	0
ZINC02128808_136	Trypsin_2.sq	402	0.521	0.402	0.119	0
ZINC04383601_121	Trypsin_2.sq	403	0.521	0.382	0.138	0
ZINC02129136_151	Trypsin_2.sq	404	0.521	0.400	0.121	0
ZINC00902681_38	Trypsin_2.sq	405	0.520	0.421	0.100	0
ZINC04176349_158	Trypsin_2.sq	406	0.520	0.453	0.067	0
ZINC00593049_53	Trypsin_2.sq	407	0.520	0.380	0.141	0
ZINC02203888_93	Trypsin_2.sq	408	0.520	0.442	0.078	0
ZINC04465649_186	Trypsin_2.sq	409	0.520	0.432	0.089	0
ZINC03867594_186	Trypsin_2.sq	410	0.520	0.432	0.089	0
ZINC01553940_45	Trypsin_2.sq	411	0.520	0.391	0.130	0
ZINC02370635_68	Trypsin_2.sq	412	0.520	0.390	0.130	0
ZINC02975662_134	Trypsin_2.sq	413	0.520	0.428	0.092	0
ZINC03891131_117	Trypsin_2.sq	414	0.520	0.399	0.121	0
ZINC03840253_74	Trypsin_2.sq	415	0.520	0.377	0.143	0
ZINC00902607_36	Trypsin_2.sq	416	0.520	0.420	0.100	0
ZINC03807318_160	Trypsin_2.sq	417	0.520	0.380	0.139	0
ZINC01549768_192	Trypsin_2.sq	418	0.520	0.403	0.117	0
ZINC03633118_135	Trypsin_2.sq	419	0.520	0.430	0.090	0
ZINC03930465_18	Trypsin_2.sq	420	0.520	0.337	0.182	0
ZINC03819921_138	Trypsin_2.sq	421	0.520	0.430	0.089	0
ZINC03834175_83	Trypsin_2.sq	422	0.519	0.472	0.047	1
ZINC03834149_173	Trypsin_2.sq	423	0.519	0.403	0.116	1
ZINC01882072_112	Trypsin_2.sq	424	0.519	0.406	0.114	0
ZINC03889240_30	Trypsin_2.sq	425	0.519	0.411	0.109	0
ZINC03821014_187	Trypsin_2.sq	426	0.519	0.420	0.099	0
ZINC03977131_98	Trypsin_2.sq	427	0.519	0.444	0.075	0
ZINC03870745_187	Trypsin_2.sq	428	0.519	0.385	0.134	0
ZINC02130842_13	Trypsin_2.sq	429	0.519	0.417	0.102	0
ZINC02604747_156	Trypsin_2.sq	430	0.519	0.413	0.106	0
ZINC03891133_116	Trypsin_2.sq	431	0.519	0.422	0.097	0
ZINC02604748_185	Trypsin_2.sq	432	0.519	0.427	0.092	0
ZINC02285344_80	Trypsin_2.sq	433	0.519	0.452	0.067	0
ZINC04260539_169	Trypsin_2.sq	434	0.519	0.446	0.072	0
ZINC03810149_112	Trypsin_2.sq	435	0.519	0.365	0.154	0
ZINC04001531_137	Trypsin_2.sq	436	0.519	0.377	0.142	0
ZINC01549839_11	Trypsin_2.sq	437	0.519	0.400	0.119	0
ZINC02388049_158	Trypsin_2.sq	438	0.518	0.436	0.083	0
ZINC02378743_55	Trypsin_2.sq	439	0.518	0.417	0.102	0
ZINC03933859_65	Trypsin_2.sq	440	0.518	0.444	0.075	0
ZINC03842250_105	Trypsin_2.sq	441	0.518	0.391	0.128	0
ZINC02389477_199	Trypsin_2.sq	442	0.518	0.404	0.115	0
ZINC03838510_5	Trypsin_2.sq	443	0.518	0.357	0.162	0
ZINC03946130_91	Trypsin_2.sq	444	0.518	0.382	0.136	0
ZINC00842699_72	Trypsin_2.sq	445	0.518	0.428	0.089	0
ZINC02135333_134	Trypsin_2.sq	446	0.518	0.404	0.114	0
ZINC02130566_82	Trypsin_2.sq	447	0.518	0.387	0.130	0
ZINC01893284_87	Trypsin_2.sq	448	0.518	0.400	0.118	0
ZINC03552652_94	Trypsin_2.sq	449	0.518	0.390	0.128	0
ZINC03010371_19	Trypsin_2.sq	450	0.518	0.407	0.110	0
ZINC03850343_53	Trypsin_2.sq	451	0.518	0.365	0.152	0
ZINC03606133_154	Trypsin_2.sq	452	0.517	0.410	0.107	0
ZINC02660602_5	Trypsin_2.sq	453	0.517	0.424	0.094	0
ZINC04001527_135	Trypsin_2.sq	454	0.517	0.372	0.146	0
ZINC03874810_103	Trypsin_2.sq	455	0.517	0.431	0.086	0
ZINC04191683_134	Trypsin_2.sq	456	0.517	0.408	0.109	0
ZINC01548416_196	Trypsin_2.sq	457	0.517	0.401	0.116	0
ZINC00902679_173	Trypsin_2.sq	458	0.517	0.416	0.101	0
ZINC02964623_172	Trypsin_2.sq	459	0.517	0.422	0.096	0
ZINC01062173_125	Trypsin_2.sq	460	0.517	0.419	0.098	0
ZINC03969854_184	Trypsin_2.sq	461	0.517	0.397	0.120	0
ZINC03924300_181	Trypsin_2.sq	462	0.517	0.368	0.149	0
ZINC01062174_94	Trypsin_2.sq	463	0.517	0.377	0.140	0
ZINC03525889_100	Trypsin_2.sq	464	0.517	0.437	0.080	0
ZINC03834136_177	Trypsin_2.sq	465	0.516	0.373	0.142	1
ZINC01840067_156	Trypsin_2.sq	466	0.516	0.408	0.108	0
ZINC00906167_42	Trypsin_2.sq	467	0.516	0.415	0.101	0
ZINC03891130_113	Trypsin_2.sq	468	0.516	0.405	0.112	0
ZINC03627213_195	Trypsin_2.sq	469	0.516	0.452	0.064	0
ZINC04382511_101	Trypsin_2.sq	470	0.516	0.435	0.081	0
ZINC02516126_151	Trypsin_2.sq	471	0.516	0.425	0.091	0
ZINC03987016_191	Trypsin_2.sq	472	0.516	0.391	0.125	0
ZINC03665811_46	Trypsin_2.sq	473	0.516	0.404	0.112	0
ZINC00902674_17	Trypsin_2.sq	474	0.516	0.415	0.101	0
ZINC04161144_62	Trypsin_2.sq	475	0.516	0.398	0.118	0
ZINC03864336_118	Trypsin_2.sq	476	0.516	0.420	0.095	0
ZINC02352011_125	Trypsin_2.sq	477	0.516	0.384	0.132	0
ZINC04185326_41	Trypsin_2.sq	478	0.516	0.416	0.100	0
ZINC02131330_164	Trypsin_2.sq	479	0.516	0.389	0.127	0
ZINC03552654_114	Trypsin_2.sq	480	0.516	0.387	0.129	0
ZINC03817194_162	Trypsin_2.sq	481	0.516	0.427	0.089	0
ZINC03342986_157	Trypsin_2.sq	482	0.516	0.432	0.084	0
ZINC00902658_61	Trypsin_2.sq	483	0.516	0.417	0.099	0
ZINC00902617_35	Trypsin_2.sq	484	0.516	0.420	0.095	0
ZINC01548257_143	Trypsin_2.sq	485	0.516	0.370	0.145	0
ZINC03834177_130	Trypsin_2.sq	486	0.515	0.400	0.115	1
ZINC03987062_38	Trypsin_2.sq	487	0.515	0.430	0.085	0
ZINC00902612_44	Trypsin_2.sq	488	0.515	0.416	0.099	0
ZINC04392565_196	Trypsin_2.sq	489	0.515	0.433	0.083	0
ZINC03342986_179	Trypsin_2.sq	490	0.515	0.444	0.071	0
ZINC04388344_81	Trypsin_2.sq	491	0.515	0.449	0.066	0
ZINC02964626_198	Trypsin_2.sq	492	0.515	0.433	0.082	0
ZINC03974221_197	Trypsin_2.sq	493	0.515	0.413	0.102	0
ZINC03933548_172	Trypsin_2.sq	494	0.515	0.350	0.165	0
ZINC02132098_99	Trypsin_2.sq	495	0.515	0.428	0.087	0
ZINC02712627_18	Trypsin_2.sq	496	0.515	0.385	0.130	0
ZINC00902614_61	Trypsin_2.sq	497	0.515	0.415	0.100	0
ZINC03889313_114	Trypsin_2.sq	498	0.515	0.420	0.095	0
ZINC04355704_52	Trypsin_2.sq	499	0.515	0.400	0.115	0
ZINC02579074_157	Trypsin_2.sq	500	0.515	0.436	0.079	0
ZINC04248905_126	Trypsin_2.sq	501	0.515	0.397	0.118	0
ZINC00962262_149	Trypsin_2.sq	502	0.514	0.384	0.130	0
ZINC02315723_133	Trypsin_2.sq	503	0.514	0.414	0.100	0
ZINC03670345_196	Trypsin_2.sq	504	0.514	0.391	0.124	0
ZINC03304750_64	Trypsin_2.sq	505	0.514	0.370	0.144	0
ZINC03816706_106	Trypsin_2.sq	506	0.514	0.353	0.161	0
ZINC03785220_140	Trypsin_2.sq	507	0.514	0.394	0.120	0
ZINC02965440_101	Trypsin_2.sq	508	0.514	0.423	0.091	0
ZINC04185360_57	Trypsin_2.sq	509	0.514	0.387	0.127	0
ZINC02309725_89	Trypsin_2.sq	510	0.514	0.432	0.082	0
ZINC02964504_149	Trypsin_2.sq	511	0.514	0.416	0.098	0
ZINC02130616_84	Trypsin_2.sq	512	0.514	0.459	0.055	0
ZINC02970965_190	Trypsin_2.sq	513	0.514	0.422	0.092	0
ZINC00973902_124	Trypsin_2.sq	514	0.514	0.364	0.150	0
ZINC02700316_179	Trypsin_2.sq	515	0.513	0.416	0.097	0
ZINC04222694_48	Trypsin_2.sq	516	0.513	0.400	0.114	0
ZINC02712537_95	Trypsin_2.sq	517	0.513	0.379	0.134	0
ZINC00842631_174	Trypsin_2.sq	518	0.513	0.388	0.125	0
ZINC03352882_47	Trypsin_2.sq	519	0.513	0.401	0.112	0
ZINC02638491_87	Trypsin_2.sq	520	0.513	0.427	0.086	0
ZINC02700318_163	Trypsin_2.sq	521	0.513	0.406	0.107	0
ZINC03874450_165	Trypsin_2.sq	522	0.513	0.405	0.108	0
ZINC03821014_26	Trypsin_2.sq	523	0.513	0.401	0.112	0
ZINC02133048_104	Trypsin_2.sq	524	0.513	0.361	0.152	0
ZINC01549765_95	Trypsin_2.sq	525	0.513	0.363	0.149	0
ZINC00597948_93	Trypsin_2.sq	526	0.513	0.408	0.105	0
ZINC04627373_49	Trypsin_2.sq	527	0.513	0.394	0.118	0
ZINC03351758_108	Trypsin_2.sq	528	0.513	0.422	0.090	0
ZINC04217907_181	Trypsin_2.sq	529	0.513	0.412	0.101	0
ZINC00921243_92	Trypsin_2.sq	530	0.512	0.426	0.086	0
ZINC00781033_137	Trypsin_2.sq	531	0.512	0.411	0.102	0
ZINC00781033_137	Trypsin_2.sq	532	0.512	0.411	0.102	0
ZINC02136688_184	Trypsin_2.sq	533	0.512	0.412	0.100	0
ZINC02586497_31	Trypsin_2.sq	534	0.512	0.416	0.096	0
ZINC04176343_2	Trypsin_2.sq	535	0.512	0.414	0.098	0
ZINC04217906_95	Trypsin_2.sq	536	0.512	0.413	0.099	0
ZINC00962264_75	Trypsin_2.sq	537	0.512	0.388	0.124	0
ZINC04161152_97	Trypsin_2.sq	538	0.512	0.412	0.100	0
ZINC02199684_25	Trypsin_2.sq	539	0.512	0.440	0.071	0
ZINC01631935_157	Trypsin_2.sq	540	0.512	0.439	0.073	0
ZINC00902651_95	Trypsin_2.sq	541	0.512	0.408	0.104	0
ZINC03438219_45	Trypsin_2.sq	542	0.512	0.413	0.099	0
ZINC04188516_148	Trypsin_2.sq	543	0.512	0.386	0.125	0
ZINC04636388_21	Trypsin_2.sq	544	0.512	0.399	0.112	0
ZINC02971927_115	Trypsin_2.sq	545	0.512	0.362	0.150	0
ZINC03997172_76	Trypsin_2.sq	546	0.512	0.433	0.079	0
ZINC02401824_81	Trypsin_2.sq	547	0.512	0.429	0.082	0
ZINC00587755_54	Trypsin_2.sq	548	0.512	0.368	0.143	0
ZINC03832371_167	Trypsin_2.sq	549	0.511	0.363	0.148	1
ZINC03891128_11	Trypsin_2.sq	550	0.511	0.409	0.103	0
ZINC02964505_18	Trypsin_2.sq	551	0.511	0.412	0.099	0
ZINC01821865_160	Trypsin_2.sq	552	0.511	0.399	0.112	0
ZINC03867339_61	Trypsin_2.sq	553	0.511	0.408	0.103	0
ZINC03962673_198	Trypsin_2.sq	554	0.511	0.397	0.115	0
ZINC03890764_29	Trypsin_2.sq	555	0.511	0.388	0.123	0
ZINC03795710_89	Trypsin_2.sq	556	0.511	0.416	0.095	0
ZINC03977400_173	Trypsin_2.sq	557	0.511	0.390	0.121	0
ZINC03974520_155	Trypsin_2.sq	558	0.511	0.409	0.102	0
ZINC02964624_135	Trypsin_2.sq	559	0.511	0.416	0.095	0
ZINC03633165_81	Trypsin_2.sq	560	0.511	0.411	0.100	0
ZINC02126772_75	Trypsin_2.sq	561	0.511	0.380	0.131	0
ZINC03890173_112	Trypsin_2.sq	562	0.511	0.387	0.124	0
ZINC00906587_108	Trypsin_2.sq	563	0.511	0.404	0.107	0
ZINC03834131_146	Trypsin_2.sq	564	0.510	0.393	0.117	1
ZINC01546188_182	Trypsin_2.sq	565	0.510	0.377	0.133	0
ZINC00902610_46	Trypsin_2.sq	566	0.510	0.405	0.105	0
ZINC03670321_147	Trypsin_2.sq	567	0.510	0.444	0.067	0
ZINC03842252_166	Trypsin_2.sq	568	0.510	0.345	0.165	0
ZINC00902677_51	Trypsin_2.sq	569	0.510	0.413	0.096	0
ZINC03307407_167	Trypsin_2.sq	570	0.510	0.405	0.105	0
ZINC00921662_78	Trypsin_2.sq	571	0.510	0.384	0.126	0
ZINC03345168_62	Trypsin_2.sq	572	0.510	0.421	0.088	0
ZINC03304882_144	Trypsin_2.sq	573	0.510	0.378	0.132	0
ZINC01537299_118	Trypsin_2.sq	574	0.509	0.401	0.108	0
ZINC04161215_176	Trypsin_2.sq	575	0.509	0.404	0.105	0
ZINC03980156_92	Trypsin_2.sq	576	0.509	0.432	0.078	0
ZINC01107129_172	Trypsin_2.sq	577	0.509	0.429	0.080	0
ZINC03972587_16	Trypsin_2.sq	578	0.509	0.430	0.079	0
ZINC01070385_102	Trypsin_2.sq	579	0.509	0.430	0.079	0
ZINC03859051_168	Trypsin_2.sq	580	0.509	0.391	0.118	0
ZINC00977950_127	Trypsin_2.sq	581	0.509	0.448	0.061	0
ZINC03819918_192	Trypsin_2.sq	582	0.509	0.419	0.090	0
ZINC04468426_130	Trypsin_2.sq	583	0.509	0.379	0.130	0
ZINC03859006_130	Trypsin_2.sq	584	0.509	0.379	0.130	0
ZINC02138809_152	Trypsin_2.sq	585	0.509	0.420	0.088	0
ZINC00902649_39	Trypsin_2.sq	586	0.509	0.416	0.093	0
ZINC03834180_155	Trypsin_2.sq	587	0.508	0.375	0.134	1
ZINC03944034_21	Trypsin_2.sq	588	0.508	0.378	0.131	0
ZINC02393796_103	Trypsin_2.sq	589	0.508	0.412	0.096	0
ZINC04248899_75	Trypsin_2.sq	590	0.508	0.368	0.141	0
ZINC02160757_123	Trypsin_2.sq	591	0.508	0.409	0.099	0
ZINC02129117_131	Trypsin_2.sq	592	0.508	0.439	0.070	0
ZINC02204440_109	Trypsin_2.sq	593	0.508	0.431	0.077	0
ZINC00720212_133	Trypsin_2.sq	594	0.508	0.444	0.064	0
ZINC01893381_117	Trypsin_2.sq	595	0.508	0.410	0.098	0
ZINC02422125_176	Trypsin_2.sq	596	0.508	0.427	0.082	0
ZINC04248899_20	Trypsin_2.sq	597	0.508	0.359	0.149	0
ZINC00902597_113	Trypsin_2.sq	598	0.508	0.425	0.083	0
ZINC03969854_143	Trypsin_2.sq	599	0.508	0.369	0.139	0
ZINC00902619_98	Trypsin_2.sq	600	0.508	0.407	0.101	0
ZINC03928140_30	Trypsin_2.sq	601	0.508	0.400	0.108	0
ZINC01654872_51	Trypsin_2.sq	602	0.508	0.400	0.107	0
ZINC02130563_75	Trypsin_2.sq	603	0.508	0.395	0.113	0
ZINC03838486_119	Trypsin_2.sq	604	0.508	0.389	0.119	0
ZINC03815827_44	Trypsin_2.sq	605	0.507	0.396	0.111	1
ZINC03867259_167	Trypsin_2.sq	606	0.507	0.381	0.126	0
ZINC02135330_138	Trypsin_2.sq	607	0.507	0.388	0.120	0
ZINC03933732_82	Trypsin_2.sq	608	0.507	0.407	0.100	0
ZINC03804651_186	Trypsin_2.sq	609	0.507	0.397	0.111	0
ZINC01549763_3	Trypsin_2.sq	610	0.507	0.364	0.143	0
ZINC02135326_199	Trypsin_2.sq	611	0.507	0.402	0.105	0
ZINC03974842_47	Trypsin_2.sq	612	0.507	0.409	0.098	0
ZINC04188447_145	Trypsin_2.sq	613	0.507	0.391	0.116	0
ZINC03820286_124	Trypsin_2.sq	614	0.507	0.376	0.131	0
ZINC04200773_180	Trypsin_2.sq	615	0.507	0.420	0.088	0
ZINC03992806_115	Trypsin_2.sq	616	0.507	0.377	0.130	0
ZINC01535955_68	Trypsin_2.sq	617	0.507	0.393	0.113	0
ZINC03960678_59	Trypsin_2.sq	618	0.507	0.396	0.111	0
ZINC03927446_192	Trypsin_2.sq	619	0.507	0.385	0.121	0
ZINC03834117_134	Trypsin_2.sq	620	0.506	0.401	0.105	1
ZINC03625437_65	Trypsin_2.sq	621	0.506	0.396	0.110	0
ZINC01821865_157	Trypsin_2.sq	622	0.506	0.398	0.108	0
ZINC01095751_198	Trypsin_2.sq	623	0.506	0.426	0.081	0
ZINC03867649_24	Trypsin_2.sq	624	0.506	0.373	0.134	0
ZINC03891139_10	Trypsin_2.sq	625	0.506	0.397	0.109	0
ZINC00769609_191	Trypsin_2.sq	626	0.506	0.447	0.059	0
ZINC02372106_25	Trypsin_2.sq	627	0.506	0.438	0.068	0
ZINC02129327_49	Trypsin_2.sq	628	0.506	0.428	0.078	0
ZINC03810496_34	Trypsin_2.sq	629	0.506	0.385	0.122	0
ZINC03976862_100	Trypsin_2.sq	630	0.506	0.397	0.109	0
ZINC02218504_95	Trypsin_2.sq	631	0.506	0.352	0.155	0
ZINC02135249_105	Trypsin_2.sq	632	0.506	0.392	0.114	0
ZINC00719055_31	Trypsin_2.sq	633	0.506	0.385	0.121	0
ZINC03790144_59	Trypsin_2.sq	634	0.506	0.410	0.096	0
ZINC00921242_93	Trypsin_2.sq	635	0.506	0.426	0.080	0
ZINC04217908_167	Trypsin_2.sq	636	0.506	0.415	0.091	0
ZINC03819383_27	Trypsin_2.sq	637	0.506	0.390	0.116	0
ZINC02192461_122	Trypsin_2.sq	638	0.506	0.400	0.106	0
ZINC01548695_156	Trypsin_2.sq	639	0.506	0.365	0.141	0
ZINC01886806_99	Trypsin_2.sq	640	0.506	0.438	0.067	0
ZINC01485988_179	Trypsin_2.sq	641	0.506	0.431	0.075	0
ZINC02192461_62	Trypsin_2.sq	642	0.506	0.405	0.100	0
ZINC03928467_120	Trypsin_2.sq	643	0.506	0.384	0.122	0
ZINC00852448_38	Trypsin_2.sq	644	0.506	0.410	0.096	0
ZINC02650544_132	Trypsin_2.sq	645	0.506	0.380	0.126	0
ZINC03982648_39	Trypsin_2.sq	646	0.505	0.365	0.140	0
ZINC04188469_8	Trypsin_2.sq	647	0.505	0.389	0.116	0
ZINC03819383_31	Trypsin_2.sq	648	0.505	0.392	0.113	0
ZINC00902675_68	Trypsin_2.sq	649	0.505	0.404	0.101	0
ZINC00902638_38	Trypsin_2.sq	650	0.505	0.413	0.092	0
ZINC03342986_96	Trypsin_2.sq	651	0.505	0.413	0.092	0
ZINC03971723_180	Trypsin_2.sq	652	0.505	0.387	0.118	0
ZINC02221828_164	Trypsin_2.sq	653	0.505	0.425	0.080	0
ZINC03944562_144	Trypsin_2.sq	654	0.505	0.410	0.095	0
ZINC03816706_185	Trypsin_2.sq	655	0.505	0.351	0.154	0
ZINC03988711_121	Trypsin_2.sq	656	0.505	0.393	0.111	0
ZINC02205779_96	Trypsin_2.sq	657	0.505	0.436	0.069	0
ZINC00718798_61	Trypsin_2.sq	658	0.505	0.384	0.121	0
ZINC03816706_137	Trypsin_2.sq	659	0.505	0.390	0.115	0
ZINC02126770_70	Trypsin_2.sq	660	0.505	0.385	0.119	0
ZINC03838695_70	Trypsin_2.sq	661	0.505	0.432	0.072	0
ZINC00588296_139	Trypsin_2.sq	662	0.505	0.402	0.103	0
ZINC03834181_80	Trypsin_2.sq	663	0.504	0.396	0.108	1
ZINC01538457_67	Trypsin_2.sq	664	0.504	0.359	0.146	0
ZINC04248905_137	Trypsin_2.sq	665	0.504	0.346	0.158	0
ZINC03350269_83	Trypsin_2.sq	666	0.504	0.393	0.111	0
ZINC03818900_182	Trypsin_2.sq	667	0.504	0.338	0.166	0
ZINC03819389_97	Trypsin_2.sq	668	0.504	0.425	0.080	0
ZINC03858746_41	Trypsin_2.sq	669	0.504	0.438	0.066	0
ZINC03819919_168	Trypsin_2.sq	670	0.504	0.420	0.084	0
ZINC02315723_145	Trypsin_2.sq	671	0.504	0.417	0.087	0
ZINC04213700_74	Trypsin_2.sq	672	0.504	0.390	0.114	0
ZINC03851685_53	Trypsin_2.sq	673	0.504	0.416	0.088	0
ZINC03449894_77	Trypsin_2.sq	674	0.504	0.395	0.109	0
ZINC04469531_114	Trypsin_2.sq	675	0.504	0.391	0.113	0
ZINC03974519_114	Trypsin_2.sq	676	0.504	0.391	0.113	0
ZINC04356242_76	Trypsin_2.sq	677	0.504	0.394	0.110	0
ZINC03867942_158	Trypsin_2.sq	678	0.504	0.385	0.119	0
ZINC03993077_91	Trypsin_2.sq	679	0.504	0.404	0.100	0
ZINC03977167_98	Trypsin_2.sq	680	0.504	0.398	0.106	0
ZINC04628541_36	Trypsin_2.sq	681	0.504	0.383	0.120	0
ZINC03852887_58	Trypsin_2.sq	682	0.504	0.392	0.112	0
ZINC00837459_142	Trypsin_2.sq	683	0.504	0.452	0.052	0
ZINC03891140_74	Trypsin_2.sq	684	0.504	0.407	0.097	0
ZINC02193238_152	Trypsin_2.sq	685	0.503	0.418	0.086	0
ZINC01552512_70	Trypsin_2.sq	686	0.503	0.384	0.119	0
ZINC03804943_133	Trypsin_2.sq	687	0.503	0.391	0.113	0
ZINC00718797_31	Trypsin_2.sq	688	0.503	0.383	0.120	0
ZINC03890763_32	Trypsin_2.sq	689	0.503	0.364	0.139	0
ZINC00902591_77	Trypsin_2.sq	690	0.503	0.409	0.094	0
ZINC02726431_46	Trypsin_2.sq	691	0.503	0.396	0.107	0
ZINC03987224_24	Trypsin_2.sq	692	0.503	0.383	0.120	0
ZINC03989511_15	Trypsin_2.sq	693	0.503	0.383	0.120	0
ZINC03649937_13	Trypsin_2.sq	694	0.502	0.397	0.105	0
ZINC01446412_165	Trypsin_2.sq	695	0.502	0.381	0.121	0
ZINC02138806_171	Trypsin_2.sq	696	0.502	0.378	0.124	0
ZINC03572380_59	Trypsin_2.sq	697	0.502	0.383	0.120	0
ZINC02221826_121	Trypsin_2.sq	698	0.502	0.436	0.067	0
ZINC04004468_9	Trypsin_2.sq	699	0.502	0.367	0.135	0
ZINC02131954_60	Trypsin_2.sq	700	0.502	0.430	0.072	0
ZINC02136682_105	Trypsin_2.sq	701	0.502	0.397	0.105	0
ZINC04188463_95	Trypsin_2.sq	702	0.502	0.399	0.103	0
ZINC02416419_94	Trypsin_2.sq	703	0.502	0.416	0.086	0
ZINC04619145_173	Trypsin_2.sq	704	0.502	0.410	0.091	0
ZINC03923950_64	Trypsin_2.sq	705	0.502	0.402	0.100	0
ZINC03801225_51	Trypsin_2.sq	706	0.502	0.411	0.091	0
ZINC04627362_10	Trypsin_2.sq	707	0.502	0.366	0.135	0
ZINC02245596_187	Trypsin_2.sq	708	0.502	0.411	0.091	0
ZINC03345168_48	Trypsin_2.sq	709	0.501	0.407	0.094	0
ZINC02373588_116	Trypsin_2.sq	710	0.501	0.375	0.126	0
ZINC02131328_29	Trypsin_2.sq	711	0.501	0.372	0.129	0
ZINC03985882_97	Trypsin_2.sq	712	0.501	0.371	0.131	0
ZINC03327169_136	Trypsin_2.sq	713	0.501	0.410	0.091	0
ZINC03890067_133	Trypsin_2.sq	714	0.501	0.407	0.094	0
ZINC01910166_174	Trypsin_2.sq	715	0.501	0.379	0.122	0
ZINC03612068_154	Trypsin_2.sq	716	0.501	0.426	0.075	0
ZINC02408724_135	Trypsin_2.sq	717	0.501	0.421	0.080	0
ZINC02130364_199	Trypsin_2.sq	718	0.501	0.432	0.069	0
ZINC01248556_83	Trypsin_2.sq	719	0.501	0.431	0.070	0
ZINC02432904_71	Trypsin_2.sq	720	0.501	0.434	0.067	0
ZINC03367635_142	Trypsin_2.sq	721	0.501	0.388	0.112	0
ZINC01996908_178	Trypsin_2.sq	722	0.501	0.367	0.134	0
ZINC03987229_155	Trypsin_2.sq	723	0.501	0.389	0.112	0
ZINC03801571_122	Trypsin_2.sq	724	0.501	0.413	0.088	0
ZINC03817490_194	Trypsin_2.sq	725	0.501	0.399	0.101	0
ZINC00761797_95	Trypsin_2.sq	726	0.500	0.418	0.083	0
ZINC02967870_188	Trypsin_2.sq	727	0.500	0.432	0.069	0
ZINC02656913_194	Trypsin_2.sq	728	0.500	0.371	0.130	0
ZINC00978047_149	Trypsin_2.sq	729	0.500	0.385	0.115	0
ZINC04383173_116	Trypsin_2.sq	730	0.500	0.358	0.142	0
ZINC03980048_184	Trypsin_2.sq	731	0.500	0.427	0.073	0
ZINC02160725_104	Trypsin_2.sq	732	0.500	0.422	0.079	0
ZINC02203105_37	Trypsin_2.sq	733	0.500	0.395	0.105	0
ZINC03990238_160	Trypsin_2.sq	734	0.500	0.435	0.065	0
ZINC04411389_84	Trypsin_2.sq	735	0.500	0.387	0.112	0
ZINC00906589_148	Trypsin_2.sq	736	0.500	0.396	0.103	0
ZINC00921352_146	Trypsin_2.sq	737	0.500	0.400	0.100	0
ZINC03890266_122	Trypsin_2.sq	738	0.500	0.392	0.108	0
ZINC00921220_124	Trypsin_2.sq	739	0.500	0.446	0.054	0
ZINC03293582_70	Trypsin_2.sq	740	0.500	0.392	0.107	0
ZINC04004468_8	Trypsin_2.sq	741	0.500	0.368	0.132	0
ZINC03990241_69	Trypsin_2.sq	742	0.500	0.434	0.065	0
ZINC03980156_133	Trypsin_2.sq	743	0.500	0.425	0.075	0
ZINC03345168_76	Trypsin_2.sq	744	0.499	0.407	0.092	0
ZINC00962261_136	Trypsin_2.sq	745	0.499	0.396	0.103	0
ZINC03530555_101	Trypsin_2.sq	746	0.499	0.390	0.109	0
ZINC00921219_188	Trypsin_2.sq	747	0.499	0.444	0.055	0
ZINC03840215_141	Trypsin_2.sq	748	0.499	0.386	0.113	0
ZINC01109894_158	Trypsin_2.sq	749	0.499	0.422	0.077	0
ZINC03401801_98	Trypsin_2.sq	750	0.499	0.397	0.102	0
ZINC03981618_101	Trypsin_2.sq	751	0.499	0.342	0.157	0
ZINC04202240_23	Trypsin_2.sq	752	0.499	0.443	0.056	0
