Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC02128934_193	Trypsin_1.sq	376	0.590	0.440	0.150	0
ZINC03987853_37	Trypsin_1.sq	377	0.590	0.416	0.174	0
ZINC03819987_9	Trypsin_1.sq	378	0.590	0.392	0.198	0
ZINC04382511_143	Trypsin_1.sq	379	0.590	0.427	0.163	0
ZINC02389477_117	Trypsin_1.sq	380	0.590	0.410	0.180	0
ZINC03987224_155	Trypsin_1.sq	381	0.590	0.416	0.174	0
ZINC03834177_169	Trypsin_1.sq	382	0.589	0.380	0.210	1
ZINC03889240_146	Trypsin_1.sq	383	0.589	0.387	0.202	0
ZINC03421130_173	Trypsin_1.sq	384	0.589	0.452	0.138	0
ZINC02221828_144	Trypsin_1.sq	385	0.589	0.418	0.171	0
ZINC04465649_118	Trypsin_1.sq	386	0.589	0.398	0.191	0
ZINC03867594_118	Trypsin_1.sq	387	0.589	0.398	0.191	0
ZINC02416080_195	Trypsin_1.sq	388	0.589	0.462	0.128	0
ZINC01902820_56	Trypsin_1.sq	389	0.589	0.429	0.160	0
ZINC04147305_179	Trypsin_1.sq	390	0.589	0.436	0.153	0
ZINC02192462_45	Trypsin_1.sq	391	0.589	0.454	0.135	0
ZINC03406067_183	Trypsin_1.sq	392	0.589	0.383	0.206	0
ZINC03874450_107	Trypsin_1.sq	393	0.589	0.384	0.205	0
ZINC03841625_87	Trypsin_1.sq	394	0.589	0.440	0.149	0
ZINC01546188_102	Trypsin_1.sq	395	0.589	0.405	0.183	0
ZINC03891130_113	Trypsin_1.sq	396	0.589	0.413	0.175	0
ZINC03800681_109	Trypsin_1.sq	397	0.589	0.410	0.178	0
ZINC03791571_0	Trypsin_1.sq	398	0.588	0.397	0.191	0
ZINC03941621_134	Trypsin_1.sq	399	0.588	0.447	0.141	0
ZINC03304761_91	Trypsin_1.sq	400	0.588	0.389	0.199	0
ZINC03571166_20	Trypsin_1.sq	401	0.588	0.443	0.145	0
ZINC03841661_174	Trypsin_1.sq	402	0.588	0.428	0.160	0
ZINC01549764_151	Trypsin_1.sq	403	0.588	0.402	0.185	0
ZINC01893284_133	Trypsin_1.sq	404	0.588	0.437	0.150	0
ZINC02393796_62	Trypsin_1.sq	405	0.588	0.427	0.161	0
ZINC02135324_122	Trypsin_1.sq	406	0.587	0.417	0.171	0
ZINC03820048_110	Trypsin_1.sq	407	0.587	0.423	0.164	0
ZINC02192462_49	Trypsin_1.sq	408	0.587	0.458	0.129	0
ZINC02379382_96	Trypsin_1.sq	409	0.587	0.416	0.171	0
ZINC01631935_178	Trypsin_1.sq	410	0.587	0.400	0.187	0
ZINC03325415_149	Trypsin_1.sq	411	0.587	0.395	0.192	0
ZINC01549763_158	Trypsin_1.sq	412	0.587	0.410	0.176	0
ZINC03851685_31	Trypsin_1.sq	413	0.587	0.383	0.204	0
ZINC03387210_164	Trypsin_1.sq	414	0.587	0.416	0.171	0
ZINC03852886_139	Trypsin_1.sq	415	0.586	0.395	0.192	0
ZINC04383607_135	Trypsin_1.sq	416	0.586	0.352	0.234	0
ZINC00970330_195	Trypsin_1.sq	417	0.586	0.430	0.156	0
ZINC04392549_105	Trypsin_1.sq	418	0.586	0.447	0.139	0
ZINC04222694_61	Trypsin_1.sq	419	0.586	0.443	0.143	0
ZINC01882070_174	Trypsin_1.sq	420	0.586	0.423	0.163	0
ZINC03325417_75	Trypsin_1.sq	421	0.586	0.429	0.157	0
ZINC00593049_92	Trypsin_1.sq	422	0.586	0.446	0.140	0
ZINC01322331_33	Trypsin_1.sq	423	0.585	0.420	0.166	0
ZINC00974236_107	Trypsin_1.sq	424	0.585	0.352	0.233	0
ZINC03838231_94	Trypsin_1.sq	425	0.585	0.404	0.182	0
ZINC03891133_53	Trypsin_1.sq	426	0.585	0.419	0.166	0
ZINC02388022_75	Trypsin_1.sq	427	0.585	0.413	0.172	0
ZINC03819383_65	Trypsin_1.sq	428	0.585	0.405	0.180	0
ZINC02135330_135	Trypsin_1.sq	429	0.585	0.428	0.157	0
ZINC03944034_29	Trypsin_1.sq	430	0.585	0.429	0.156	0
ZINC02218504_145	Trypsin_1.sq	431	0.585	0.359	0.226	0
ZINC03633212_160	Trypsin_1.sq	432	0.585	0.450	0.135	0
ZINC02422125_167	Trypsin_1.sq	433	0.585	0.420	0.165	0
ZINC03841659_183	Trypsin_1.sq	434	0.585	0.440	0.145	0
ZINC03791681_114	Trypsin_1.sq	435	0.585	0.392	0.193	0
ZINC02126770_107	Trypsin_1.sq	436	0.585	0.429	0.156	0
ZINC00587714_132	Trypsin_1.sq	437	0.585	0.370	0.215	0
ZINC03850343_67	Trypsin_1.sq	438	0.585	0.390	0.195	0
ZINC03524549_107	Trypsin_1.sq	439	0.585	0.378	0.207	0
ZINC03406204_184	Trypsin_1.sq	440	0.585	0.387	0.198	0
ZINC03840233_193	Trypsin_1.sq	441	0.585	0.427	0.158	0
ZINC02401823_91	Trypsin_1.sq	442	0.584	0.470	0.115	0
ZINC00770994_101	Trypsin_1.sq	443	0.584	0.483	0.101	0
ZINC03405968_68	Trypsin_1.sq	444	0.584	0.382	0.202	0
ZINC04185360_149	Trypsin_1.sq	445	0.584	0.416	0.168	0
ZINC02138806_78	Trypsin_1.sq	446	0.584	0.414	0.170	0
ZINC02128211_8	Trypsin_1.sq	447	0.584	0.436	0.148	0
ZINC03842254_105	Trypsin_1.sq	448	0.584	0.382	0.202	0
ZINC03633199_118	Trypsin_1.sq	449	0.584	0.448	0.136	0
ZINC03819390_40	Trypsin_1.sq	450	0.584	0.416	0.168	0
ZINC03841655_71	Trypsin_1.sq	451	0.584	0.426	0.158	0
ZINC01760987_146	Trypsin_1.sq	452	0.584	0.399	0.184	0
ZINC04112515_16	Trypsin_1.sq	453	0.584	0.395	0.189	0
ZINC02193601_179	Trypsin_1.sq	454	0.583	0.414	0.169	0
ZINC02378743_75	Trypsin_1.sq	455	0.583	0.415	0.168	0
ZINC04210217_16	Trypsin_1.sq	456	0.583	0.365	0.218	0
ZINC03449603_76	Trypsin_1.sq	457	0.583	0.393	0.190	0
ZINC02315723_18	Trypsin_1.sq	458	0.583	0.432	0.151	0
ZINC03531210_42	Trypsin_1.sq	459	0.583	0.392	0.190	0
ZINC03841662_196	Trypsin_1.sq	460	0.583	0.441	0.141	0
ZINC03323121_122	Trypsin_1.sq	461	0.583	0.405	0.178	0
ZINC03841653_94	Trypsin_1.sq	462	0.583	0.451	0.131	0
ZINC01821866_164	Trypsin_1.sq	463	0.583	0.458	0.125	0
ZINC02345449_33	Trypsin_1.sq	464	0.583	0.417	0.166	0
ZINC04383173_117	Trypsin_1.sq	465	0.582	0.381	0.202	0
ZINC03959472_79	Trypsin_1.sq	466	0.582	0.410	0.172	0
ZINC00978047_51	Trypsin_1.sq	467	0.582	0.414	0.168	0
ZINC04103307_14	Trypsin_1.sq	468	0.582	0.410	0.173	0
ZINC01909195_191	Trypsin_1.sq	469	0.582	0.418	0.164	0
ZINC03840253_97	Trypsin_1.sq	470	0.582	0.404	0.179	0
ZINC03528794_106	Trypsin_1.sq	471	0.582	0.383	0.199	0
ZINC02968910_163	Trypsin_1.sq	472	0.582	0.410	0.172	0
ZINC04400050_172	Trypsin_1.sq	473	0.582	0.423	0.159	0
ZINC02128936_99	Trypsin_1.sq	474	0.582	0.464	0.117	0
ZINC03821014_24	Trypsin_1.sq	475	0.582	0.421	0.160	0
ZINC00781033_24	Trypsin_1.sq	476	0.582	0.430	0.151	0
ZINC00781033_24	Trypsin_1.sq	477	0.582	0.430	0.151	0
ZINC03672559_112	Trypsin_1.sq	478	0.582	0.410	0.172	0
ZINC03780338_19	Trypsin_1.sq	479	0.581	0.357	0.224	0
ZINC00720208_32	Trypsin_1.sq	480	0.581	0.405	0.176	0
ZINC03606133_196	Trypsin_1.sq	481	0.581	0.413	0.168	0
ZINC03293582_170	Trypsin_1.sq	482	0.581	0.393	0.188	0
ZINC02138809_110	Trypsin_1.sq	483	0.581	0.426	0.155	0
ZINC03552652_184	Trypsin_1.sq	484	0.581	0.380	0.201	0
ZINC03927446_197	Trypsin_1.sq	485	0.581	0.425	0.156	0
ZINC02131327_194	Trypsin_1.sq	486	0.581	0.401	0.180	0
ZINC00718798_74	Trypsin_1.sq	487	0.581	0.388	0.193	0
ZINC04636388_116	Trypsin_1.sq	488	0.581	0.418	0.163	0
ZINC01865099_139	Trypsin_1.sq	489	0.581	0.417	0.164	0
ZINC03867408_118	Trypsin_1.sq	490	0.581	0.408	0.172	0
ZINC02650458_177	Trypsin_1.sq	491	0.581	0.420	0.161	0
ZINC03993149_160	Trypsin_1.sq	492	0.580	0.371	0.210	0
ZINC03819919_26	Trypsin_1.sq	493	0.580	0.400	0.180	0
ZINC03950795_121	Trypsin_1.sq	494	0.580	0.378	0.202	0
ZINC03633154_199	Trypsin_1.sq	495	0.580	0.407	0.173	0
ZINC03801225_140	Trypsin_1.sq	496	0.580	0.404	0.176	0
ZINC00978047_46	Trypsin_1.sq	497	0.580	0.368	0.212	0
ZINC01909188_130	Trypsin_1.sq	498	0.580	0.464	0.116	0
ZINC03842080_124	Trypsin_1.sq	499	0.580	0.435	0.145	0
ZINC02136680_150	Trypsin_1.sq	500	0.580	0.437	0.143	0
ZINC03987407_4	Trypsin_1.sq	501	0.580	0.363	0.217	0
ZINC02352409_47	Trypsin_1.sq	502	0.580	0.365	0.215	0
ZINC03649937_13	Trypsin_1.sq	503	0.580	0.414	0.166	0
ZINC03838486_119	Trypsin_1.sq	504	0.580	0.422	0.158	0
ZINC03987019_140	Trypsin_1.sq	505	0.580	0.437	0.143	0
ZINC03987013_176	Trypsin_1.sq	506	0.580	0.411	0.169	0
ZINC02193238_79	Trypsin_1.sq	507	0.580	0.433	0.147	0
ZINC03533360_138	Trypsin_1.sq	508	0.579	0.419	0.160	0
ZINC03842084_158	Trypsin_1.sq	509	0.579	0.402	0.177	0
ZINC04080451_151	Trypsin_1.sq	510	0.579	0.436	0.143	0
ZINC03627213_103	Trypsin_1.sq	511	0.579	0.453	0.126	0
ZINC03946130_134	Trypsin_1.sq	512	0.579	0.367	0.212	0
ZINC04383601_141	Trypsin_1.sq	513	0.579	0.366	0.213	0
ZINC04627362_172	Trypsin_1.sq	514	0.579	0.388	0.191	0
ZINC02135249_193	Trypsin_1.sq	515	0.579	0.490	0.089	0
ZINC04222430_171	Trypsin_1.sq	516	0.579	0.399	0.180	0
ZINC04627375_176	Trypsin_1.sq	517	0.579	0.381	0.198	0
ZINC00852448_57	Trypsin_1.sq	518	0.579	0.435	0.144	0
ZINC02368624_194	Trypsin_1.sq	519	0.579	0.434	0.146	0
ZINC03533361_135	Trypsin_1.sq	520	0.579	0.418	0.161	0
ZINC04257378_170	Trypsin_1.sq	521	0.579	0.411	0.168	0
ZINC04213700_63	Trypsin_1.sq	522	0.579	0.421	0.157	0
ZINC01549839_11	Trypsin_1.sq	523	0.579	0.428	0.151	0
ZINC04360805_78	Trypsin_1.sq	524	0.579	0.425	0.153	0
ZINC02130566_88	Trypsin_1.sq	525	0.578	0.411	0.168	0
ZINC03852886_19	Trypsin_1.sq	526	0.578	0.442	0.136	0
ZINC03980155_161	Trypsin_1.sq	527	0.578	0.398	0.180	0
ZINC03990230_177	Trypsin_1.sq	528	0.578	0.413	0.165	0
ZINC02638491_171	Trypsin_1.sq	529	0.578	0.434	0.144	0
ZINC04383614_11	Trypsin_1.sq	530	0.578	0.401	0.177	0
ZINC03530553_14	Trypsin_1.sq	531	0.578	0.407	0.171	0
ZINC03933542_147	Trypsin_1.sq	532	0.578	0.388	0.190	0
ZINC03924300_171	Trypsin_1.sq	533	0.578	0.402	0.176	0
ZINC01821866_97	Trypsin_1.sq	534	0.578	0.433	0.145	0
ZINC02970965_190	Trypsin_1.sq	535	0.578	0.397	0.180	0
ZINC03377880_24	Trypsin_1.sq	536	0.578	0.369	0.208	0
ZINC03346847_179	Trypsin_1.sq	537	0.578	0.390	0.187	0
ZINC01840042_150	Trypsin_1.sq	538	0.578	0.414	0.164	0
ZINC03834149_155	Trypsin_1.sq	539	0.577	0.379	0.198	1
ZINC03832369_88	Trypsin_1.sq	540	0.577	0.402	0.174	1
ZINC00767140_86	Trypsin_1.sq	541	0.577	0.463	0.115	0
ZINC01548695_156	Trypsin_1.sq	542	0.577	0.396	0.182	0
ZINC00974317_14	Trypsin_1.sq	543	0.577	0.433	0.145	0
ZINC02345452_31	Trypsin_1.sq	544	0.577	0.413	0.165	0
ZINC03640529_106	Trypsin_1.sq	545	0.577	0.425	0.152	0
ZINC04001504_81	Trypsin_1.sq	546	0.577	0.399	0.178	0
ZINC04237001_81	Trypsin_1.sq	547	0.577	0.436	0.141	0
ZINC04161179_161	Trypsin_1.sq	548	0.577	0.394	0.184	0
ZINC02975581_18	Trypsin_1.sq	549	0.577	0.417	0.160	0
ZINC00902619_155	Trypsin_1.sq	550	0.577	0.404	0.173	0
ZINC01107131_79	Trypsin_1.sq	551	0.577	0.424	0.153	0
ZINC01838798_5	Trypsin_1.sq	552	0.577	0.410	0.167	0
ZINC03841617_123	Trypsin_1.sq	553	0.577	0.400	0.177	0
ZINC03438914_126	Trypsin_1.sq	554	0.577	0.395	0.182	0
ZINC03840224_73	Trypsin_1.sq	555	0.577	0.413	0.163	0
ZINC02345449_92	Trypsin_1.sq	556	0.576	0.410	0.166	0
ZINC01070385_60	Trypsin_1.sq	557	0.576	0.426	0.150	0
ZINC02693697_105	Trypsin_1.sq	558	0.576	0.375	0.201	0
ZINC04222433_110	Trypsin_1.sq	559	0.576	0.413	0.162	0
ZINC04151689_153	Trypsin_1.sq	560	0.576	0.363	0.213	0
ZINC03841657_130	Trypsin_1.sq	561	0.576	0.424	0.151	0
ZINC01124508_137	Trypsin_1.sq	562	0.575	0.393	0.182	0
ZINC03552654_82	Trypsin_1.sq	563	0.575	0.360	0.215	0
ZINC03987016_123	Trypsin_1.sq	564	0.575	0.401	0.175	0
ZINC03274648_93	Trypsin_1.sq	565	0.575	0.400	0.175	0
ZINC03997172_78	Trypsin_1.sq	566	0.575	0.428	0.148	0
ZINC03987402_36	Trypsin_1.sq	567	0.575	0.378	0.197	0
ZINC02516126_181	Trypsin_1.sq	568	0.575	0.394	0.181	0
ZINC03942063_152	Trypsin_1.sq	569	0.575	0.372	0.203	0
ZINC03816461_114	Trypsin_1.sq	570	0.575	0.381	0.194	0
ZINC02520769_142	Trypsin_1.sq	571	0.575	0.390	0.185	0
ZINC04188516_130	Trypsin_1.sq	572	0.575	0.404	0.171	0
ZINC03519423_105	Trypsin_1.sq	573	0.575	0.359	0.215	0
ZINC02252933_42	Trypsin_1.sq	574	0.575	0.437	0.138	0
ZINC03831725_170	Trypsin_1.sq	575	0.575	0.371	0.203	0
ZINC01551643_56	Trypsin_1.sq	576	0.575	0.407	0.168	0
ZINC03801144_80	Trypsin_1.sq	577	0.574	0.376	0.198	0
ZINC02388049_6	Trypsin_1.sq	578	0.574	0.357	0.218	0
ZINC04383610_80	Trypsin_1.sq	579	0.574	0.437	0.138	0
ZINC03840228_77	Trypsin_1.sq	580	0.574	0.417	0.157	0
ZINC01485988_32	Trypsin_1.sq	581	0.574	0.435	0.139	0
ZINC03529023_67	Trypsin_1.sq	582	0.574	0.398	0.176	0
ZINC02242879_87	Trypsin_1.sq	583	0.574	0.402	0.173	0
ZINC01548257_128	Trypsin_1.sq	584	0.574	0.370	0.204	0
ZINC03985882_150	Trypsin_1.sq	585	0.574	0.374	0.200	0
ZINC04103307_70	Trypsin_1.sq	586	0.574	0.402	0.172	0
ZINC03270022_56	Trypsin_1.sq	587	0.574	0.392	0.181	0
ZINC04222428_61	Trypsin_1.sq	588	0.574	0.425	0.149	0
ZINC04161144_50	Trypsin_1.sq	589	0.574	0.406	0.167	0
ZINC00921352_58	Trypsin_1.sq	590	0.574	0.402	0.172	0
ZINC04202240_6	Trypsin_1.sq	591	0.574	0.429	0.145	0
ZINC03269986_93	Trypsin_1.sq	592	0.574	0.421	0.153	0
ZINC03637651_22	Trypsin_1.sq	593	0.573	0.407	0.167	0
ZINC03812795_9	Trypsin_1.sq	594	0.573	0.430	0.143	0
ZINC00902604_198	Trypsin_1.sq	595	0.573	0.420	0.153	0
ZINC04410159_100	Trypsin_1.sq	596	0.573	0.437	0.136	0
ZINC03842083_91	Trypsin_1.sq	597	0.573	0.440	0.134	0
ZINC02161467_25	Trypsin_1.sq	598	0.573	0.425	0.148	0
ZINC02132098_102	Trypsin_1.sq	599	0.573	0.395	0.178	0
ZINC04355779_156	Trypsin_1.sq	600	0.573	0.436	0.137	0
ZINC03842255_183	Trypsin_1.sq	601	0.573	0.382	0.191	0
ZINC03270076_64	Trypsin_1.sq	602	0.573	0.362	0.210	0
ZINC03914355_56	Trypsin_1.sq	603	0.572	0.404	0.168	0
ZINC01541499_146	Trypsin_1.sq	604	0.572	0.427	0.145	0
ZINC04222445_89	Trypsin_1.sq	605	0.572	0.416	0.156	0
ZINC03890764_40	Trypsin_1.sq	606	0.572	0.414	0.158	0
ZINC04188463_39	Trypsin_1.sq	607	0.572	0.409	0.163	0
ZINC04161186_145	Trypsin_1.sq	608	0.572	0.391	0.181	0
ZINC03426730_119	Trypsin_1.sq	609	0.572	0.389	0.183	0
ZINC03980052_9	Trypsin_1.sq	610	0.572	0.411	0.160	0
ZINC04237007_130	Trypsin_1.sq	611	0.572	0.431	0.140	0
ZINC04287479_66	Trypsin_1.sq	612	0.572	0.344	0.227	0
ZINC04356242_95	Trypsin_1.sq	613	0.572	0.428	0.144	0
ZINC03405581_43	Trypsin_1.sq	614	0.572	0.375	0.197	0
ZINC04392031_159	Trypsin_1.sq	615	0.571	0.413	0.159	0
ZINC04334201_110	Trypsin_1.sq	616	0.571	0.414	0.158	0
ZINC02345452_31	Trypsin_1.sq	617	0.571	0.406	0.165	0
ZINC02618307_104	Trypsin_1.sq	618	0.571	0.408	0.163	0
ZINC00973903_104	Trypsin_1.sq	619	0.571	0.394	0.177	0
ZINC03981618_101	Trypsin_1.sq	620	0.571	0.371	0.200	0
ZINC03558425_182	Trypsin_1.sq	621	0.571	0.383	0.188	0
ZINC03840225_82	Trypsin_1.sq	622	0.571	0.414	0.157	0
ZINC03416473_9	Trypsin_1.sq	623	0.571	0.352	0.219	0
ZINC00842699_88	Trypsin_1.sq	624	0.571	0.431	0.140	0
ZINC03834180_170	Trypsin_1.sq	625	0.570	0.407	0.164	1
ZINC03832371_139	Trypsin_1.sq	626	0.570	0.429	0.140	1
ZINC00902660_161	Trypsin_1.sq	627	0.570	0.413	0.157	0
ZINC03345168_61	Trypsin_1.sq	628	0.570	0.414	0.156	0
ZINC04191683_135	Trypsin_1.sq	629	0.570	0.406	0.164	0
ZINC03889849_153	Trypsin_1.sq	630	0.570	0.397	0.173	0
ZINC03859051_168	Trypsin_1.sq	631	0.570	0.419	0.151	0
ZINC03969854_184	Trypsin_1.sq	632	0.570	0.427	0.143	0
ZINC00974236_41	Trypsin_1.sq	633	0.570	0.395	0.174	0
ZINC03840234_99	Trypsin_1.sq	634	0.570	0.422	0.148	0
ZINC02604748_164	Trypsin_1.sq	635	0.570	0.436	0.134	0
ZINC01248556_135	Trypsin_1.sq	636	0.570	0.410	0.160	0
ZINC03955215_26	Trypsin_1.sq	637	0.570	0.413	0.156	0
ZINC03963792_87	Trypsin_1.sq	638	0.570	0.342	0.227	0
ZINC03834117_155	Trypsin_1.sq	639	0.569	0.389	0.180	1
ZINC03815827_99	Trypsin_1.sq	640	0.569	0.432	0.137	1
ZINC03960678_59	Trypsin_1.sq	641	0.569	0.414	0.155	0
ZINC03819921_65	Trypsin_1.sq	642	0.569	0.403	0.167	0
ZINC03867649_125	Trypsin_1.sq	643	0.569	0.362	0.207	0
ZINC04382511_104	Trypsin_1.sq	644	0.569	0.447	0.122	0
ZINC02656913_27	Trypsin_1.sq	645	0.569	0.386	0.183	0
ZINC04382511_117	Trypsin_1.sq	646	0.569	0.380	0.189	0
ZINC02618850_70	Trypsin_1.sq	647	0.569	0.343	0.226	0
ZINC02136685_158	Trypsin_1.sq	648	0.569	0.411	0.158	0
ZINC03867259_167	Trypsin_1.sq	649	0.569	0.387	0.182	0
ZINC02664902_77	Trypsin_1.sq	650	0.569	0.370	0.199	0
ZINC03819918_91	Trypsin_1.sq	651	0.569	0.406	0.162	0
ZINC03356245_27	Trypsin_1.sq	652	0.568	0.410	0.158	0
ZINC01821865_174	Trypsin_1.sq	653	0.568	0.436	0.133	0
ZINC03311922_56	Trypsin_1.sq	654	0.568	0.415	0.153	0
ZINC03975545_49	Trypsin_1.sq	655	0.568	0.357	0.211	0
ZINC03933416_109	Trypsin_1.sq	656	0.568	0.390	0.178	0
ZINC03808675_113	Trypsin_1.sq	657	0.568	0.426	0.143	0
ZINC02604747_156	Trypsin_1.sq	658	0.568	0.434	0.134	0
ZINC03852886_103	Trypsin_1.sq	659	0.568	0.415	0.153	0
ZINC02245596_154	Trypsin_1.sq	660	0.568	0.385	0.183	0
ZINC00842631_174	Trypsin_1.sq	661	0.568	0.416	0.152	0
ZINC02315723_24	Trypsin_1.sq	662	0.568	0.429	0.139	0
ZINC01840065_51	Trypsin_1.sq	663	0.568	0.420	0.148	0
ZINC01491246_180	Trypsin_1.sq	664	0.568	0.422	0.146	0
ZINC02129008_115	Trypsin_1.sq	665	0.568	0.405	0.163	0
ZINC02952188_50	Trypsin_1.sq	666	0.568	0.437	0.131	0
ZINC03240845_78	Trypsin_1.sq	667	0.568	0.395	0.173	0
ZINC03969679_96	Trypsin_1.sq	668	0.568	0.420	0.148	0
ZINC04222514_196	Trypsin_1.sq	669	0.568	0.438	0.130	0
ZINC03834157_26	Trypsin_1.sq	670	0.567	0.400	0.166	1
ZINC04236932_112	Trypsin_1.sq	671	0.567	0.414	0.153	0
ZINC03368360_144	Trypsin_1.sq	672	0.567	0.375	0.192	0
ZINC03361445_107	Trypsin_1.sq	673	0.567	0.411	0.156	0
ZINC03814069_49	Trypsin_1.sq	674	0.567	0.403	0.164	0
ZINC02130563_34	Trypsin_1.sq	675	0.567	0.388	0.179	0
ZINC03438910_83	Trypsin_1.sq	676	0.567	0.391	0.176	0
ZINC02002121_154	Trypsin_1.sq	677	0.567	0.381	0.186	0
ZINC00902675_136	Trypsin_1.sq	678	0.567	0.414	0.153	0
ZINC03918550_135	Trypsin_1.sq	679	0.567	0.412	0.155	0
ZINC04375035_22	Trypsin_1.sq	680	0.567	0.418	0.149	0
ZINC03838485_13	Trypsin_1.sq	681	0.567	0.400	0.167	0
ZINC02372106_93	Trypsin_1.sq	682	0.566	0.386	0.181	0
ZINC00902602_36	Trypsin_1.sq	683	0.566	0.445	0.121	0
ZINC02650544_83	Trypsin_1.sq	684	0.566	0.406	0.160	0
ZINC03532106_191	Trypsin_1.sq	685	0.566	0.401	0.165	0
ZINC03840236_189	Trypsin_1.sq	686	0.566	0.428	0.138	0
ZINC01535955_119	Trypsin_1.sq	687	0.566	0.436	0.130	0
ZINC00902681_38	Trypsin_1.sq	688	0.566	0.445	0.121	0
ZINC01834069_13	Trypsin_1.sq	689	0.566	0.445	0.121	0
ZINC02971927_115	Trypsin_1.sq	690	0.566	0.378	0.187	0
ZINC01553940_193	Trypsin_1.sq	691	0.566	0.392	0.173	0
ZINC03987020_187	Trypsin_1.sq	692	0.565	0.400	0.166	0
ZINC04468426_131	Trypsin_1.sq	693	0.565	0.426	0.140	0
ZINC03859006_131	Trypsin_1.sq	694	0.565	0.426	0.140	0
ZINC02712542_152	Trypsin_1.sq	695	0.565	0.410	0.155	0
ZINC03966572_99	Trypsin_1.sq	696	0.565	0.449	0.116	0
ZINC03990227_149	Trypsin_1.sq	697	0.565	0.453	0.113	0
ZINC03928465_142	Trypsin_1.sq	698	0.565	0.353	0.213	0
ZINC03987619_197	Trypsin_1.sq	699	0.565	0.431	0.135	0
ZINC03980156_62	Trypsin_1.sq	700	0.565	0.348	0.217	0
ZINC03821284_91	Trypsin_1.sq	701	0.565	0.417	0.148	0
ZINC04200773_28	Trypsin_1.sq	702	0.565	0.411	0.154	0
ZINC03816706_106	Trypsin_1.sq	703	0.565	0.371	0.194	0
ZINC03812787_28	Trypsin_1.sq	704	0.565	0.336	0.229	0
ZINC02382511_147	Trypsin_1.sq	705	0.565	0.463	0.102	0
ZINC01076218_148	Trypsin_1.sq	706	0.565	0.382	0.183	0
ZINC02970984_120	Trypsin_1.sq	707	0.565	0.441	0.124	0
ZINC01069658_5	Trypsin_1.sq	708	0.565	0.371	0.193	0
ZINC02234225_160	Trypsin_1.sq	709	0.564	0.380	0.184	0
ZINC04083459_171	Trypsin_1.sq	710	0.564	0.445	0.120	0
ZINC02618782_39	Trypsin_1.sq	711	0.564	0.357	0.208	0
ZINC03352883_114	Trypsin_1.sq	712	0.564	0.417	0.147	0
ZINC00602904_187	Trypsin_1.sq	713	0.564	0.402	0.162	0
ZINC00787129_189	Trypsin_1.sq	714	0.564	0.368	0.196	0
ZINC01882073_127	Trypsin_1.sq	715	0.564	0.419	0.145	0
ZINC03840227_81	Trypsin_1.sq	716	0.564	0.405	0.159	0
ZINC03426727_157	Trypsin_1.sq	717	0.564	0.384	0.180	0
ZINC01491246_127	Trypsin_1.sq	718	0.564	0.403	0.161	0
ZINC03271207_198	Trypsin_1.sq	719	0.564	0.397	0.167	0
ZINC04627709_137	Trypsin_1.sq	720	0.564	0.415	0.149	0
ZINC03992806_76	Trypsin_1.sq	721	0.564	0.418	0.145	0
ZINC02192461_191	Trypsin_1.sq	722	0.564	0.431	0.133	0
ZINC03992804_172	Trypsin_1.sq	723	0.563	0.396	0.167	0
ZINC01550309_143	Trypsin_1.sq	724	0.563	0.368	0.195	0
ZINC02025209_42	Trypsin_1.sq	725	0.563	0.426	0.138	0
ZINC03271184_57	Trypsin_1.sq	726	0.563	0.397	0.166	0
ZINC04356859_195	Trypsin_1.sq	727	0.563	0.395	0.169	0
ZINC02645276_194	Trypsin_1.sq	728	0.563	0.337	0.227	0
ZINC03304750_123	Trypsin_1.sq	729	0.563	0.413	0.151	0
ZINC03791580_0	Trypsin_1.sq	730	0.563	0.387	0.176	0
ZINC00902607_36	Trypsin_1.sq	731	0.563	0.443	0.120	0
ZINC03320483_62	Trypsin_1.sq	732	0.563	0.380	0.184	0
ZINC02432904_29	Trypsin_1.sq	733	0.563	0.417	0.146	0
ZINC04222431_48	Trypsin_1.sq	734	0.563	0.416	0.147	0
ZINC03977167_5	Trypsin_1.sq	735	0.563	0.340	0.222	0
ZINC04217908_167	Trypsin_1.sq	736	0.563	0.434	0.128	0
ZINC03971723_180	Trypsin_1.sq	737	0.563	0.389	0.174	0
ZINC03840223_77	Trypsin_1.sq	738	0.563	0.408	0.155	0
ZINC04222192_196	Trypsin_1.sq	739	0.563	0.421	0.141	0
ZINC03840237_74	Trypsin_1.sq	740	0.563	0.372	0.191	0
ZINC00921242_16	Trypsin_1.sq	741	0.563	0.435	0.128	0
ZINC01341242_2	Trypsin_1.sq	742	0.563	0.340	0.222	0
ZINC04101600_164	Trypsin_1.sq	743	0.563	0.430	0.133	0
ZINC03438219_45	Trypsin_1.sq	744	0.563	0.377	0.185	0
ZINC03393907_163	Trypsin_1.sq	745	0.562	0.397	0.165	0
ZINC03924186_76	Trypsin_1.sq	746	0.562	0.406	0.156	0
ZINC02646254_172	Trypsin_1.sq	747	0.562	0.388	0.174	0
ZINC03889313_191	Trypsin_1.sq	748	0.562	0.322	0.240	0
ZINC03813422_133	Trypsin_1.sq	749	0.562	0.373	0.190	0
ZINC01109283_36	Trypsin_1.sq	750	0.562	0.386	0.176	0
ZINC02656851_111	Trypsin_1.sq	751	0.562	0.417	0.145	0
ZINC03828686_97	Trypsin_1.sq	752	0.562	0.404	0.159	0
