Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	FitTverskyCombo	FitTversky	FitColorTversky	RefTverskyCombo	RefTversky	RefColorTversky	ColorScore	Overlap	Unnamed: 14	Active
ZINC03834136_46	1C5T.pdb_1GJ6.pdb_1QBO.pdb	428	0.504	0.325	0.179	1.512	1.095	0.418	0.555	0.316	0.239	-4.797	1942.938		1
ZINC03367652_82	1C5T.pdb_1GJ6.pdb_1QBO.pdb	422	0.504	0.309	0.195	1.654	1.161	0.493	0.54	0.296	0.244	-4.863	1819.926		0
ZINC02693697_181	1C5T.pdb_1GJ6.pdb_1QBO.pdb	423	0.504	0.362	0.142	1.561	1.253	0.308	0.547	0.337	0.21	-4.227	2072.412		0
ZINC02129855_198	1C5T.pdb_1GJ6.pdb_1QBO.pdb	424	0.504	0.364	0.14	1.385	1.094	0.291	0.564	0.353	0.211	-4.269	2176.707		0
ZINC03341362_143	1C5T.pdb_1GJ6.pdb_1QBO.pdb	434	0.504	0.313	0.191	1.579	1.145	0.434	0.556	0.301	0.255	-5.107	1850.339		0
ZINC00906587_36	1C5T.pdb_1GJ6.pdb_1QBO.pdb	441	0.503	0.376	0.128	1.554	1.257	0.296	0.532	0.349	0.183	-3.681	2145.999		0
ZINC02131329_53	1C5T.pdb_1GJ6.pdb_1QBO.pdb	440	0.503	0.377	0.127	1.399	1.139	0.26	0.558	0.36	0.198	-4.006	2219.42		0
ZINC02336300_195	1C5T.pdb_1GJ6.pdb_1QBO.pdb	445	0.503	0.308	0.196	1.513	1.128	0.385	0.582	0.297	0.285	-5.755	1827.257		0
ZINC00602703_15	1C5T.pdb_1GJ6.pdb_1QBO.pdb	444	0.503	0.351	0.152	1.537	1.193	0.344	0.546	0.332	0.213	-4.287	2045.052		0
ZINC04003613_114	1C5T.pdb_1GJ6.pdb_1QBO.pdb	446	0.503	0.347	0.156	1.512	1.198	0.313	0.564	0.328	0.237	-4.788	2016.598		0
ZINC03834118_104	1C5T.pdb_1GJ6.pdb_1QBO.pdb	438	0.503	0.324	0.179	1.537	1.12	0.418	0.552	0.313	0.239	-4.797	1925.919		1
ZINC03851685_134	1C5T.pdb_1GJ6.pdb_1QBO.pdb	443	0.503	0.307	0.195	1.563	1.136	0.427	0.561	0.296	0.264	-5.313	1822.077		0
ZINC04627375_156	1C5T.pdb_1GJ6.pdb_1QBO.pdb	437	0.503	0.307	0.196	1.786	1.336	0.449	0.543	0.285	0.258	-5.165	1746.495		0
ZINC04185341_98	1C5T.pdb_1GJ6.pdb_1QBO.pdb	435	0.503	0.366	0.138	1.671	1.338	0.333	0.525	0.335	0.19	-3.817	2055.88		0
ZINC03834124_131	1C5T.pdb_1GJ6.pdb_1QBO.pdb	436	0.503	0.318	0.185	1.519	1.089	0.429	0.556	0.31	0.246	-4.933	1905.668		1
ZINC03963793_194	1C5T.pdb_1GJ6.pdb_1QBO.pdb	439	0.503	0.375	0.128	1.404	1.149	0.255	0.562	0.358	0.204	-4.143	2205.603		0
ZINC03834122_127	1C5T.pdb_1GJ6.pdb_1QBO.pdb	442	0.503	0.343	0.16	1.529	1.151	0.378	0.545	0.328	0.217	-4.347	2019.793		1
ZINC01549974_75	1C5T.pdb_1GJ6.pdb_1QBO.pdb	462	0.502	0.314	0.189	1.577	1.18	0.398	0.564	0.299	0.264	-5.327	1838.438		0
ZINC03428219_124	1C5T.pdb_1GJ6.pdb_1QBO.pdb	458	0.502	0.302	0.201	1.576	1.1	0.476	0.551	0.294	0.257	-5.149	1805.525		0
ZINC03990227_26	1C5T.pdb_1GJ6.pdb_1QBO.pdb	457	0.502	0.363	0.139	1.58	1.26	0.32	0.536	0.338	0.198	-3.981	2076.109		0
ZINC03811853_66	1C5T.pdb_1GJ6.pdb_1QBO.pdb	448	0.502	0.367	0.135	1.46	1.193	0.267	0.56	0.347	0.214	-4.337	2134.324		0
ZINC02952188_192	1C5T.pdb_1GJ6.pdb_1QBO.pdb	449	0.502	0.322	0.18	1.609	1.19	0.419	0.546	0.306	0.24	-4.808	1880.308		0
ZINC03977101_34	1C5T.pdb_1GJ6.pdb_1QBO.pdb	450	0.502	0.345	0.157	1.513	1.139	0.373	0.545	0.331	0.214	-4.29	2036.074		0
ZINC03311922_196	1C5T.pdb_1GJ6.pdb_1QBO.pdb	452	0.502	0.365	0.137	1.688	1.318	0.371	0.514	0.336	0.178	-3.551	2063.332		0
ZINC00770153_182	1C5T.pdb_1GJ6.pdb_1QBO.pdb	455	0.502	0.374	0.128	1.406	1.122	0.284	0.548	0.359	0.189	-3.799	2216.232		0
ZINC03405873_168	1C5T.pdb_1GJ6.pdb_1QBO.pdb	454	0.502	0.372	0.129	1.625	1.316	0.31	0.523	0.342	0.182	-3.644	2100.199		0
ZINC04019803_19	1C5T.pdb_1GJ6.pdb_1QBO.pdb	453	0.502	0.363	0.139	1.39	1.097	0.293	0.56	0.352	0.208	-4.204	2168.355		0
ZINC01821866_64	1C5T.pdb_1GJ6.pdb_1QBO.pdb	451	0.502	0.361	0.141	1.429	1.152	0.278	0.567	0.345	0.222	-4.512	2124.741		0
ZINC03232400_156	1C5T.pdb_1GJ6.pdb_1QBO.pdb	456	0.502	0.348	0.154	1.533	1.183	0.35	0.547	0.33	0.217	-4.351	2031.462		0
ZINC04001514_101	1C5T.pdb_1GJ6.pdb_1QBO.pdb	460	0.502	0.324	0.178	1.474	1.105	0.37	0.571	0.314	0.256	-5.174	1933.534		0
ZINC03524553_141	1C5T.pdb_1GJ6.pdb_1QBO.pdb	447	0.502	0.387	0.115	1.489	1.243	0.245	0.537	0.36	0.178	-3.589	2215.04		0
ZINC04627373_15	1C5T.pdb_1GJ6.pdb_1QBO.pdb	461	0.502	0.355	0.146	1.586	1.252	0.334	0.538	0.332	0.207	-4.152	2038.878		0
ZINC03439248_81	1C5T.pdb_1GJ6.pdb_1QBO.pdb	459	0.502	0.36	0.142	1.562	1.225	0.337	0.535	0.337	0.198	-3.965	2074.47		0
ZINC03937550_96	1C5T.pdb_1GJ6.pdb_1QBO.pdb	467	0.501	0.355	0.146	1.445	1.149	0.296	0.563	0.34	0.224	-4.534	2090.501		0
ZINC03270076_87	1C5T.pdb_1GJ6.pdb_1QBO.pdb	474	0.501	0.353	0.147	1.695	1.329	0.366	0.523	0.325	0.198	-3.956	1995.625		0
ZINC03972102_170	1C5T.pdb_1GJ6.pdb_1QBO.pdb	466	0.501	0.381	0.12	1.436	1.187	0.249	0.548	0.36	0.188	-3.806	2216.272		0
ZINC03870745_192	1C5T.pdb_1GJ6.pdb_1QBO.pdb	473	0.501	0.371	0.13	1.404	1.103	0.301	0.545	0.358	0.186	-3.742	2209.804		0
ZINC02160725_156	1C5T.pdb_1GJ6.pdb_1QBO.pdb	464	0.501	0.373	0.128	1.418	1.154	0.264	0.555	0.355	0.2	-4.049	2186.612		0
ZINC02193601_179	1C5T.pdb_1GJ6.pdb_1QBO.pdb	463	0.501	0.387	0.114	1.632	1.354	0.278	0.514	0.351	0.163	-3.267	2159.649		0
ZINC00580494_15	1C5T.pdb_1GJ6.pdb_1QBO.pdb	465	0.501	0.351	0.15	1.645	1.242	0.403	0.522	0.328	0.194	-3.859	2018.796		0
ZINC03779518_33	1C5T.pdb_1GJ6.pdb_1QBO.pdb	471	0.501	0.329	0.171	1.341	1.045	0.296	0.614	0.325	0.289	-5.931	2000.168		0
ZINC03867408_97	1C5T.pdb_1GJ6.pdb_1QBO.pdb	470	0.501	0.358	0.143	1.602	1.274	0.328	0.535	0.332	0.203	-4.082	2041.007		0
ZINC01548103_134	1C5T.pdb_1GJ6.pdb_1QBO.pdb	472	0.501	0.351	0.151	1.753	1.374	0.379	0.52	0.32	0.2	-3.994	1964.276		0
ZINC03959472_40	1C5T.pdb_1GJ6.pdb_1QBO.pdb	468	0.501	0.326	0.175	1.512	1.104	0.408	0.551	0.317	0.234	-4.691	1947.923		0
ZINC02726431_192	1C5T.pdb_1GJ6.pdb_1QBO.pdb	469	0.501	0.367	0.134	1.683	1.34	0.343	0.516	0.336	0.181	-3.61	2061.453		0
ZINC03993398_105	1C5T.pdb_1GJ6.pdb_1QBO.pdb	476	0.5	0.33	0.17	1.475	1.111	0.364	0.561	0.319	0.242	-4.876	1964.673		0
ZINC03962673_181	1C5T.pdb_1GJ6.pdb_1QBO.pdb	482	0.5	0.353	0.147	1.578	1.243	0.334	0.537	0.33	0.207	-4.163	2029.827		0
ZINC04392549_175	1C5T.pdb_1GJ6.pdb_1QBO.pdb	489	0.5	0.403	0.098	1.601	1.357	0.244	0.504	0.364	0.14	-2.803	2239.801		0
ZINC03446998_67	1C5T.pdb_1GJ6.pdb_1QBO.pdb	488	0.5	0.33	0.17	1.733	1.286	0.447	0.522	0.307	0.215	-4.283	1886.878		0
ZINC04392031_85	1C5T.pdb_1GJ6.pdb_1QBO.pdb	490	0.5	0.334	0.166	1.512	1.099	0.413	0.541	0.324	0.218	-4.349	1994.127		0
ZINC03954689_169	1C5T.pdb_1GJ6.pdb_1QBO.pdb	480	0.5	0.343	0.157	1.473	1.133	0.34	0.556	0.33	0.226	-4.551	2031.326		0
ZINC02192462_141	1C5T.pdb_1GJ6.pdb_1QBO.pdb	477	0.5	0.347	0.153	1.443	1.134	0.309	0.567	0.333	0.234	-4.729	2050.357		0
ZINC03839024_197	1C5T.pdb_1GJ6.pdb_1QBO.pdb	478	0.5	0.326	0.174	1.494	1.107	0.387	0.556	0.316	0.24	-4.819	1947.311		0
ZINC02639675_197	1C5T.pdb_1GJ6.pdb_1QBO.pdb	475	0.5	0.365	0.135	1.493	1.199	0.294	0.544	0.344	0.2	-4.027	2115.431		0
ZINC03948081_130	1C5T.pdb_1GJ6.pdb_1QBO.pdb	479	0.5	0.351	0.149	1.643	1.309	0.334	0.536	0.324	0.212	-4.257	1989.703		0
ZINC01834069_165	1C5T.pdb_1GJ6.pdb_1QBO.pdb	481	0.5	0.353	0.147	1.539	1.167	0.372	0.532	0.336	0.196	-3.924	2068.723		0
ZINC03867367_105	1C5T.pdb_1GJ6.pdb_1QBO.pdb	483	0.5	0.303	0.197	1.482	1.086	0.396	0.578	0.296	0.282	-5.694	1818.396		0
ZINC02650544_114	1C5T.pdb_1GJ6.pdb_1QBO.pdb	487	0.5	0.374	0.127	1.696	1.387	0.309	0.515	0.338	0.177	-3.543	2077.333		0
ZINC02129135_81	1C5T.pdb_1GJ6.pdb_1QBO.pdb	491	0.5	0.343	0.158	1.462	1.135	0.327	0.563	0.329	0.234	-4.717	2026.068		0
ZINC03599114_181	1C5T.pdb_1GJ6.pdb_1QBO.pdb	485	0.5	0.36	0.14	1.612	1.309	0.303	0.538	0.332	0.206	-4.154	2040.245		0
ZINC04176624_124	1C5T.pdb_1GJ6.pdb_1QBO.pdb	486	0.5	0.302	0.198	1.551	1.118	0.433	0.56	0.292	0.268	-5.384	1797.461		0
ZINC01538457_164	1C5T.pdb_1GJ6.pdb_1QBO.pdb	484	0.5	0.317	0.183	1.685	1.209	0.476	0.529	0.301	0.229	-4.558	1847.759		0
ZINC02700304_34	1C5T.pdb_1GJ6.pdb_1QBO.pdb	498	0.499	0.328	0.171	1.49	1.125	0.365	0.559	0.316	0.243	-4.893	1946.214		0
ZINC03831725_147	1C5T.pdb_1GJ6.pdb_1QBO.pdb	496	0.499	0.335	0.163	1.498	1.113	0.386	0.545	0.324	0.221	-4.43	1994.936		0
ZINC02192462_12	1C5T.pdb_1GJ6.pdb_1QBO.pdb	497	0.499	0.333	0.166	1.432	1.101	0.331	0.574	0.323	0.25	-5.071	1990.173		0
ZINC03889997_5	1C5T.pdb_1GJ6.pdb_1QBO.pdb	501	0.499	0.342	0.157	1.487	1.115	0.373	0.544	0.331	0.214	-4.281	2036.159		0
ZINC03968466_198	1C5T.pdb_1GJ6.pdb_1QBO.pdb	500	0.499	0.39	0.109	1.416	1.197	0.219	0.545	0.366	0.179	-3.635	2257.608		0
ZINC03352883_193	1C5T.pdb_1GJ6.pdb_1QBO.pdb	503	0.499	0.374	0.124	1.535	1.259	0.276	0.532	0.348	0.184	-3.71	2138.205		0
ZINC03936343_131	1C5T.pdb_1GJ6.pdb_1QBO.pdb	493	0.499	0.326	0.174	1.461	1.091	0.37	0.563	0.317	0.246	-4.96	1951.014		0
ZINC02135324_167	1C5T.pdb_1GJ6.pdb_1QBO.pdb	505	0.499	0.336	0.164	1.44	1.102	0.338	0.567	0.326	0.241	-4.867	2004.971		0
ZINC04222272_10	1C5T.pdb_1GJ6.pdb_1QBO.pdb	492	0.499	0.382	0.118	1.449	1.205	0.245	0.543	0.359	0.185	-3.742	2207.861		0
ZINC03840215_124	1C5T.pdb_1GJ6.pdb_1QBO.pdb	502	0.499	0.326	0.173	1.513	1.169	0.344	0.571	0.311	0.259	-5.251	1913.318		0
ZINC00902607_36	1C5T.pdb_1GJ6.pdb_1QBO.pdb	504	0.499	0.384	0.115	1.388	1.142	0.245	0.544	0.366	0.178	-3.602	2257.131		0
ZINC04004468_123	1C5T.pdb_1GJ6.pdb_1QBO.pdb	499	0.499	0.35	0.149	1.675	1.336	0.339	0.531	0.322	0.21	-4.214	1974.281		0
ZINC01552869_78	1C5T.pdb_1GJ6.pdb_1QBO.pdb	494	0.499	0.367	0.132	1.483	1.221	0.262	0.554	0.344	0.21	-4.255	2117.562		0
ZINC00902681_38	1C5T.pdb_1GJ6.pdb_1QBO.pdb	495	0.499	0.384	0.115	1.387	1.141	0.245	0.545	0.367	0.178	-3.601	2262.038		0
ZINC02224425_76	1C5T.pdb_1GJ6.pdb_1QBO.pdb	515	0.498	0.305	0.193	1.436	1.042	0.394	0.575	0.301	0.274	-5.524	1854.436		0
ZINC03367645_25	1C5T.pdb_1GJ6.pdb_1QBO.pdb	506	0.498	0.297	0.201	1.581	1.103	0.477	0.547	0.289	0.258	-5.16	1773.887		0
ZINC03834141_190	1C5T.pdb_1GJ6.pdb_1QBO.pdb	514	0.498	0.332	0.167	1.482	1.091	0.392	0.547	0.323	0.225	-4.501	1987.737		1
ZINC01536785_138	1C5T.pdb_1GJ6.pdb_1QBO.pdb	511	0.498	0.36	0.138	1.57	1.267	0.303	0.536	0.335	0.201	-4.054	2058.549		0
ZINC03841656_102	1C5T.pdb_1GJ6.pdb_1QBO.pdb	507	0.498	0.353	0.145	1.411	1.126	0.285	0.567	0.339	0.228	-4.626	2089.408		0
ZINC01909188_162	1C5T.pdb_1GJ6.pdb_1QBO.pdb	508	0.498	0.29	0.208	1.29	0.925	0.365	0.623	0.297	0.325	-6.634	1833.498		0
ZINC01549835_66	1C5T.pdb_1GJ6.pdb_1QBO.pdb	509	0.498	0.338	0.16	1.444	1.099	0.346	0.558	0.328	0.23	-4.626	2022.747		0
ZINC03850343_27	1C5T.pdb_1GJ6.pdb_1QBO.pdb	513	0.498	0.341	0.157	1.55	1.224	0.326	0.553	0.321	0.232	-4.678	1973.078		0
ZINC04110642_24	1C5T.pdb_1GJ6.pdb_1QBO.pdb	510	0.498	0.351	0.146	1.524	1.204	0.319	0.544	0.332	0.212	-4.274	2039.808		0
ZINC03977126_132	1C5T.pdb_1GJ6.pdb_1QBO.pdb	512	0.498	0.373	0.125	1.506	1.201	0.305	0.525	0.351	0.175	-3.501	2159.62		0
ZINC03800681_166	1C5T.pdb_1GJ6.pdb_1QBO.pdb	519	0.497	0.307	0.19	1.432	1.015	0.417	0.564	0.306	0.258	-5.185	1881.937		0
ZINC03941621_177	1C5T.pdb_1GJ6.pdb_1QBO.pdb	517	0.497	0.37	0.127	1.49	1.208	0.282	0.535	0.348	0.187	-3.774	2140.82		0
ZINC04410159_71	1C5T.pdb_1GJ6.pdb_1QBO.pdb	529	0.497	0.359	0.138	1.585	1.28	0.305	0.535	0.333	0.202	-4.077	2044.569		0
ZINC03992806_125	1C5T.pdb_1GJ6.pdb_1QBO.pdb	522	0.497	0.35	0.147	1.529	1.195	0.335	0.539	0.331	0.207	-4.167	2037.895		0
ZINC04217907_1	1C5T.pdb_1GJ6.pdb_1QBO.pdb	526	0.497	0.36	0.137	1.595	1.279	0.316	0.529	0.334	0.195	-3.927	2051.823		0
ZINC02973482_198	1C5T.pdb_1GJ6.pdb_1QBO.pdb	525	0.497	0.334	0.163	1.467	1.116	0.352	0.556	0.322	0.234	-4.706	1984.517		0
ZINC02245596_168	1C5T.pdb_1GJ6.pdb_1QBO.pdb	524	0.497	0.349	0.147	1.559	1.228	0.331	0.538	0.328	0.209	-4.21	2017.476		0
ZINC04001531_50	1C5T.pdb_1GJ6.pdb_1QBO.pdb	523	0.497	0.358	0.139	1.504	1.207	0.298	0.544	0.337	0.207	-4.168	2075.921		0
ZINC03416473_164	1C5T.pdb_1GJ6.pdb_1QBO.pdb	528	0.497	0.326	0.171	1.62	1.238	0.382	0.544	0.307	0.236	-4.752	1885.626		0
ZINC02952022_130	1C5T.pdb_1GJ6.pdb_1QBO.pdb	520	0.497	0.336	0.162	1.55	1.186	0.364	0.544	0.319	0.225	-4.526	1960.019		0
ZINC03825961_112	1C5T.pdb_1GJ6.pdb_1QBO.pdb	518	0.497	0.325	0.172	1.5	1.116	0.384	0.552	0.314	0.238	-4.782	1933.091		0
ZINC01095751_162	1C5T.pdb_1GJ6.pdb_1QBO.pdb	516	0.497	0.351	0.146	1.602	1.252	0.35	0.528	0.328	0.2	-4.014	2013.358		0
ZINC03446996_192	1C5T.pdb_1GJ6.pdb_1QBO.pdb	527	0.497	0.367	0.13	1.75	1.394	0.356	0.503	0.333	0.171	-3.406	2041.424		0
ZINC03421130_9	1C5T.pdb_1GJ6.pdb_1QBO.pdb	521	0.497	0.353	0.145	1.461	1.145	0.316	0.548	0.338	0.21	-4.233	2079.693		0
ZINC02973482_80	1C5T.pdb_1GJ6.pdb_1QBO.pdb	537	0.496	0.333	0.163	1.465	1.114	0.352	0.555	0.322	0.234	-4.706	1981.119		0
ZINC01539449_163	1C5T.pdb_1GJ6.pdb_1QBO.pdb	541	0.496	0.316	0.18	1.615	1.173	0.442	0.535	0.302	0.233	-4.664	1854.055		0
ZINC03989511_18	1C5T.pdb_1GJ6.pdb_1QBO.pdb	530	0.496	0.36	0.136	1.613	1.314	0.3	0.531	0.332	0.199	-4.01	2037.11		0
ZINC04222191_100	1C5T.pdb_1GJ6.pdb_1QBO.pdb	536	0.496	0.347	0.149	1.544	1.204	0.34	0.538	0.328	0.21	-4.229	2014.744		0
ZINC02135249_155	1C5T.pdb_1GJ6.pdb_1QBO.pdb	535	0.496	0.358	0.139	1.415	1.142	0.273	0.562	0.342	0.22	-4.464	2108.663		0
ZINC03969854_189	1C5T.pdb_1GJ6.pdb_1QBO.pdb	538	0.496	0.347	0.15	1.596	1.255	0.34	0.534	0.324	0.211	-4.231	1990.363		0
ZINC02192461_66	1C5T.pdb_1GJ6.pdb_1QBO.pdb	539	0.496	0.351	0.146	1.439	1.143	0.296	0.559	0.336	0.223	-4.522	2067.683		0
ZINC03891143_36	1C5T.pdb_1GJ6.pdb_1QBO.pdb	542	0.496	0.406	0.09	1.383	1.193	0.19	0.527	0.381	0.147	-2.974	2347.154		0
ZINC01549838_49	1C5T.pdb_1GJ6.pdb_1QBO.pdb	540	0.496	0.323	0.172	1.477	1.092	0.385	0.553	0.315	0.238	-4.783	1937.475		0
ZINC04001504_195	1C5T.pdb_1GJ6.pdb_1QBO.pdb	531	0.496	0.359	0.137	1.555	1.249	0.306	0.534	0.335	0.198	-3.993	2061.633		0
ZINC03834143_113	1C5T.pdb_1GJ6.pdb_1QBO.pdb	532	0.496	0.34	0.156	1.534	1.164	0.37	0.537	0.325	0.212	-4.257	1997.213		1
ZINC03670390_179	1C5T.pdb_1GJ6.pdb_1QBO.pdb	533	0.496	0.373	0.123	1.514	1.25	0.263	0.534	0.347	0.187	-3.776	2134.165		0
ZINC02604747_52	1C5T.pdb_1GJ6.pdb_1QBO.pdb	534	0.496	0.351	0.145	1.463	1.168	0.295	0.557	0.334	0.223	-4.512	2054.429		0
ZINC03361773_198	1C5T.pdb_1GJ6.pdb_1QBO.pdb	547	0.495	0.341	0.153	1.6	1.24	0.36	0.531	0.32	0.211	-4.229	1967.522		0
ZINC03889849_170	1C5T.pdb_1GJ6.pdb_1QBO.pdb	549	0.495	0.346	0.149	1.584	1.208	0.376	0.525	0.327	0.198	-3.954	2009.335		0
ZINC03309011_22	1C5T.pdb_1GJ6.pdb_1QBO.pdb	546	0.495	0.367	0.129	1.642	1.357	0.286	0.524	0.334	0.19	-3.823	2052.969		0
ZINC02006923_110	1C5T.pdb_1GJ6.pdb_1QBO.pdb	545	0.495	0.33	0.165	1.546	1.191	0.355	0.549	0.313	0.236	-4.756	1924.441		0
ZINC01109894_73	1C5T.pdb_1GJ6.pdb_1QBO.pdb	544	0.495	0.391	0.104	1.578	1.32	0.258	0.505	0.357	0.148	-2.962	2196.409		0
ZINC01537299_15	1C5T.pdb_1GJ6.pdb_1QBO.pdb	543	0.495	0.35	0.145	1.454	1.185	0.269	0.572	0.332	0.24	-4.896	2041.72		0
ZINC02656850_91	1C5T.pdb_1GJ6.pdb_1QBO.pdb	552	0.495	0.339	0.156	1.63	1.259	0.371	0.53	0.317	0.213	-4.266	1946.216		0
ZINC04383601_46	1C5T.pdb_1GJ6.pdb_1QBO.pdb	548	0.495	0.352	0.143	1.469	1.142	0.327	0.539	0.337	0.202	-4.062	2075.332		0
ZINC03022164_91	1C5T.pdb_1GJ6.pdb_1QBO.pdb	556	0.495	0.395	0.1	1.65	1.386	0.264	0.495	0.356	0.139	-2.775	2186.281		0
ZINC03834152_188	1C5T.pdb_1GJ6.pdb_1QBO.pdb	557	0.495	0.338	0.157	1.568	1.195	0.373	0.534	0.321	0.214	-4.282	1970.859		1
ZINC04185339_153	1C5T.pdb_1GJ6.pdb_1QBO.pdb	554	0.495	0.342	0.153	1.665	1.301	0.364	0.525	0.317	0.208	-4.176	1946.203		0
ZINC03517673_189	1C5T.pdb_1GJ6.pdb_1QBO.pdb	550	0.495	0.344	0.151	1.503	1.143	0.36	0.537	0.33	0.206	-4.137	2032.516		0
ZINC03352882_163	1C5T.pdb_1GJ6.pdb_1QBO.pdb	551	0.495	0.367	0.129	1.529	1.244	0.285	0.532	0.342	0.19	-3.829	2104.013		0
ZINC01553940_145	1C5T.pdb_1GJ6.pdb_1QBO.pdb	555	0.495	0.32	0.175	1.381	1.022	0.359	0.573	0.317	0.255	-5.157	1955.911		0
ZINC04004468_84	1C5T.pdb_1GJ6.pdb_1QBO.pdb	553	0.495	0.322	0.173	1.642	1.256	0.387	0.541	0.302	0.239	-4.805	1854.536		0
ZINC03344415_159	1C5T.pdb_1GJ6.pdb_1QBO.pdb	569	0.494	0.37	0.124	1.687	1.353	0.334	0.502	0.337	0.165	-3.29	2071.681		0
ZINC00902674_53	1C5T.pdb_1GJ6.pdb_1QBO.pdb	561	0.494	0.363	0.132	1.371	1.095	0.277	0.552	0.351	0.201	-4.058	2167.138		0
ZINC02389477_124	1C5T.pdb_1GJ6.pdb_1QBO.pdb	562	0.494	0.387	0.107	1.535	1.296	0.239	0.518	0.356	0.162	-3.268	2187.361		0
ZINC03506067_6	1C5T.pdb_1GJ6.pdb_1QBO.pdb	558	0.494	0.358	0.137	1.732	1.344	0.388	0.502	0.328	0.174	-3.466	2011.839		0
ZINC03818733_130	1C5T.pdb_1GJ6.pdb_1QBO.pdb	571	0.494	0.342	0.152	1.655	1.31	0.345	0.53	0.317	0.214	-4.296	1943.592		0
ZINC03552654_114	1C5T.pdb_1GJ6.pdb_1QBO.pdb	560	0.494	0.347	0.147	1.542	1.211	0.331	0.536	0.327	0.209	-4.206	2011.166		0
ZINC03558930_157	1C5T.pdb_1GJ6.pdb_1QBO.pdb	559	0.494	0.369	0.125	1.577	1.272	0.305	0.517	0.342	0.175	-3.503	2105.059		0
ZINC03818733_130	1C5T.pdb_1GJ6.pdb_1QBO.pdb	564	0.494	0.342	0.152	1.655	1.31	0.345	0.53	0.317	0.214	-4.296	1943.592		0
ZINC02712627_44	1C5T.pdb_1GJ6.pdb_1QBO.pdb	567	0.494	0.379	0.115	1.496	1.248	0.248	0.529	0.353	0.176	-3.564	2169.364		0
ZINC03766053_92	1C5T.pdb_1GJ6.pdb_1QBO.pdb	568	0.494	0.393	0.101	1.379	1.15	0.229	0.526	0.374	0.152	-3.072	2303.925		0
ZINC02970984_141	1C5T.pdb_1GJ6.pdb_1QBO.pdb	565	0.494	0.326	0.168	1.369	1.024	0.345	0.569	0.324	0.246	-4.96	1995.079		0
ZINC02700308_15	1C5T.pdb_1GJ6.pdb_1QBO.pdb	566	0.494	0.371	0.123	1.507	1.233	0.274	0.529	0.347	0.182	-3.675	2132.968		0
ZINC03959476_151	1C5T.pdb_1GJ6.pdb_1QBO.pdb	570	0.494	0.331	0.163	1.48	1.113	0.367	0.547	0.32	0.227	-4.559	1970.146		0
ZINC03329295_29	1C5T.pdb_1GJ6.pdb_1QBO.pdb	563	0.494	0.33	0.164	1.467	1.098	0.368	0.548	0.32	0.228	-4.588	1970.411		0
ZINC00842631_57	1C5T.pdb_1GJ6.pdb_1QBO.pdb	585	0.493	0.399	0.094	1.592	1.355	0.237	0.497	0.361	0.135	-2.716	2219.53		0
ZINC02948645_14	1C5T.pdb_1GJ6.pdb_1QBO.pdb	587	0.493	0.34	0.153	1.553	1.205	0.348	0.537	0.321	0.215	-4.329	1974.662		0
ZINC02025209_113	1C5T.pdb_1GJ6.pdb_1QBO.pdb	588	0.493	0.334	0.159	1.407	1.064	0.343	0.555	0.327	0.228	-4.59	2017.379		0
ZINC00588653_51	1C5T.pdb_1GJ6.pdb_1QBO.pdb	575	0.493	0.359	0.134	1.508	1.212	0.296	0.535	0.337	0.197	-3.971	2075.983		0
ZINC03818733_155	1C5T.pdb_1GJ6.pdb_1QBO.pdb	576	0.493	0.341	0.152	1.65	1.306	0.344	0.529	0.316	0.213	-4.289	1938.638		0
ZINC00588653_51	1C5T.pdb_1GJ6.pdb_1QBO.pdb	573	0.493	0.359	0.134	1.508	1.212	0.296	0.535	0.337	0.197	-3.971	2075.983		0
ZINC03817868_50	1C5T.pdb_1GJ6.pdb_1QBO.pdb	574	0.493	0.377	0.116	1.562	1.29	0.272	0.516	0.347	0.168	-3.384	2135.626		0
ZINC01534671_160	1C5T.pdb_1GJ6.pdb_1QBO.pdb	572	0.493	0.36	0.133	1.547	1.265	0.282	0.535	0.335	0.2	-4.043	2059.056		0
ZINC02378743_148	1C5T.pdb_1GJ6.pdb_1QBO.pdb	577	0.493	0.36	0.133	1.605	1.287	0.318	0.52	0.333	0.186	-3.739	2049.133		0
ZINC02965443_163	1C5T.pdb_1GJ6.pdb_1QBO.pdb	578	0.493	0.361	0.132	1.513	1.194	0.319	0.524	0.341	0.183	-3.668	2098.684		0
ZINC03919661_118	1C5T.pdb_1GJ6.pdb_1QBO.pdb	582	0.493	0.352	0.141	1.596	1.273	0.323	0.527	0.328	0.2	-4.01	2013.621		0
ZINC03804651_56	1C5T.pdb_1GJ6.pdb_1QBO.pdb	584	0.493	0.379	0.114	1.459	1.192	0.267	0.523	0.357	0.165	-3.319	2200.781		0
ZINC01548416_43	1C5T.pdb_1GJ6.pdb_1QBO.pdb	586	0.493	0.355	0.137	1.494	1.23	0.264	0.556	0.333	0.223	-4.539	2048.753		0
ZINC02656913_5	1C5T.pdb_1GJ6.pdb_1QBO.pdb	580	0.493	0.338	0.155	1.549	1.214	0.336	0.542	0.319	0.223	-4.495	1961.638		0
ZINC03367635_151	1C5T.pdb_1GJ6.pdb_1QBO.pdb	581	0.493	0.307	0.187	1.511	1.085	0.425	0.549	0.299	0.25	-5.007	1841.457		0
