Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	FitTverskyCombo	FitTversky	FitColorTversky	RefTverskyCombo	RefTversky	RefColorTversky	ColorScore	Overlap	Unnamed: 14	Active
ZINC04248899_35	1GJ6.pdb_1H4W.pdb_1QBN.pdb	439	0.498	0.35	0.148	1.538	1.187	0.351	0.536	0.332	0.204	-5.129	1793.617		0
ZINC04185360_91	1GJ6.pdb_1H4W.pdb_1QBN.pdb	440	0.498	0.393	0.105	1.622	1.325	0.297	0.498	0.358	0.14	-3.488	1938.355		0
ZINC02242819_175	1GJ6.pdb_1H4W.pdb_1QBN.pdb	445	0.498	0.349	0.149	1.467	1.135	0.332	0.548	0.335	0.213	-5.367	1816.669		0
ZINC04627373_145	1GJ6.pdb_1H4W.pdb_1QBN.pdb	446	0.498	0.344	0.154	1.525	1.128	0.397	0.533	0.331	0.201	-5.036	1793.136		0
ZINC04468426_122	1GJ6.pdb_1H4W.pdb_1QBN.pdb	443	0.498	0.363	0.135	1.595	1.229	0.366	0.516	0.34	0.176	-4.407	1838.174		0
ZINC02970930_167	1GJ6.pdb_1H4W.pdb_1QBN.pdb	444	0.498	0.412	0.086	1.471	1.224	0.247	0.499	0.383	0.116	-2.898	2077.068		0
ZINC01062174_39	1GJ6.pdb_1H4W.pdb_1QBN.pdb	454	0.497	0.38	0.116	1.545	1.235	0.31	0.512	0.355	0.157	-3.933	1919.128		0
ZINC02928669_109	1GJ6.pdb_1H4W.pdb_1QBN.pdb	456	0.497	0.345	0.151	1.416	1.043	0.373	0.544	0.34	0.203	-5.094	1845.639		0
ZINC02349120_15	1GJ6.pdb_1H4W.pdb_1QBN.pdb	459	0.497	0.377	0.12	1.425	1.151	0.274	0.536	0.36	0.176	-4.438	1948.809		0
ZINC01535955_155	1GJ6.pdb_1H4W.pdb_1QBN.pdb	458	0.497	0.373	0.125	1.434	1.133	0.301	0.532	0.357	0.175	-4.404	1935.139		0
ZINC04248899_20	1GJ6.pdb_1H4W.pdb_1QBN.pdb	455	0.497	0.344	0.154	1.535	1.173	0.362	0.538	0.327	0.211	-5.288	1769.568		0
ZINC03325703_59	1GJ6.pdb_1H4W.pdb_1QBN.pdb	457	0.497	0.375	0.122	1.735	1.35	0.385	0.494	0.342	0.152	-3.785	1846.204		0
ZINC02401824_81	1GJ6.pdb_1H4W.pdb_1QBN.pdb	450	0.497	0.412	0.085	1.447	1.215	0.231	0.502	0.384	0.118	-2.94	2082.285		0
ZINC03867367_196	1GJ6.pdb_1H4W.pdb_1QBN.pdb	451	0.497	0.388	0.109	1.472	1.206	0.266	0.519	0.364	0.155	-3.898	1972.457		0
ZINC03891130_125	1GJ6.pdb_1H4W.pdb_1QBN.pdb	452	0.497	0.378	0.119	1.441	1.165	0.276	0.532	0.359	0.174	-4.377	1943.116		0
ZINC02604747_156	1GJ6.pdb_1H4W.pdb_1QBN.pdb	453	0.497	0.387	0.11	1.418	1.157	0.26	0.528	0.367	0.161	-4.051	1991.847		0
ZINC02964504_149	1GJ6.pdb_1H4W.pdb_1QBN.pdb	447	0.497	0.391	0.105	1.45	1.153	0.297	0.512	0.372	0.14	-3.496	2017.896		0
ZINC00962263_173	1GJ6.pdb_1H4W.pdb_1QBN.pdb	449	0.497	0.356	0.141	1.457	1.071	0.386	0.53	0.348	0.182	-4.537	1887.102		0
ZINC03969854_184	1GJ6.pdb_1H4W.pdb_1QBN.pdb	448	0.497	0.374	0.122	1.549	1.225	0.324	0.514	0.35	0.164	-4.109	1895.443		0
ZINC03818898_186	1GJ6.pdb_1H4W.pdb_1QBN.pdb	476	0.496	0.362	0.135	1.546	1.193	0.353	0.521	0.342	0.179	-4.482	1849.015		0
ZINC03962673_73	1GJ6.pdb_1H4W.pdb_1QBN.pdb	473	0.496	0.36	0.136	1.52	1.164	0.356	0.524	0.343	0.181	-4.527	1855.743		0
ZINC01548416_147	1GJ6.pdb_1H4W.pdb_1QBN.pdb	463	0.496	0.384	0.112	1.448	1.202	0.245	0.531	0.361	0.17	-4.289	1955.751		0
ZINC03818898_186	1GJ6.pdb_1H4W.pdb_1QBN.pdb	461	0.496	0.362	0.135	1.546	1.193	0.353	0.521	0.342	0.179	-4.482	1849.015		0
ZINC03974520_155	1GJ6.pdb_1H4W.pdb_1QBN.pdb	460	0.496	0.387	0.11	1.43	1.175	0.256	0.527	0.366	0.161	-4.059	1982.217		0
ZINC03834131_199	1GJ6.pdb_1H4W.pdb_1QBN.pdb	474	0.496	0.34	0.156	1.455	1.034	0.421	0.535	0.337	0.198	-4.947	1825.783		1
ZINC00902675_156	1GJ6.pdb_1H4W.pdb_1QBN.pdb	462	0.496	0.379	0.117	1.325	1.044	0.281	0.54	0.373	0.167	-4.202	2026.991		0
ZINC02128935_12	1GJ6.pdb_1H4W.pdb_1QBN.pdb	469	0.496	0.385	0.111	1.415	1.144	0.271	0.526	0.367	0.158	-3.979	1992.307		0
ZINC04188516_148	1GJ6.pdb_1H4W.pdb_1QBN.pdb	467	0.496	0.367	0.129	1.581	1.241	0.34	0.515	0.342	0.173	-4.316	1852.638		0
ZINC03952614_137	1GJ6.pdb_1H4W.pdb_1QBN.pdb	466	0.496	0.345	0.15	1.412	1.024	0.388	0.539	0.343	0.197	-4.925	1859.017		0
ZINC03928139_169	1GJ6.pdb_1H4W.pdb_1QBN.pdb	465	0.496	0.334	0.163	1.568	1.172	0.396	0.534	0.318	0.216	-5.416	1720.383		0
ZINC02130842_13	1GJ6.pdb_1H4W.pdb_1QBN.pdb	468	0.496	0.385	0.111	1.432	1.161	0.271	0.524	0.365	0.159	-3.981	1980.005		0
ZINC03819921_57	1GJ6.pdb_1H4W.pdb_1QBN.pdb	472	0.496	0.407	0.089	1.436	1.204	0.232	0.507	0.381	0.127	-3.172	2063.373		0
ZINC02309725_175	1GJ6.pdb_1H4W.pdb_1QBN.pdb	464	0.496	0.416	0.08	1.469	1.237	0.232	0.494	0.385	0.109	-2.728	2087.231		0
ZINC01548695_134	1GJ6.pdb_1H4W.pdb_1QBN.pdb	470	0.496	0.354	0.142	1.424	1.085	0.339	0.541	0.344	0.197	-4.951	1866.195		0
ZINC04260555_49	1GJ6.pdb_1H4W.pdb_1QBN.pdb	471	0.496	0.401	0.095	1.312	1.093	0.22	0.532	0.388	0.144	-3.633	2105.641		0
ZINC01322331_164	1GJ6.pdb_1H4W.pdb_1QBN.pdb	475	0.496	0.327	0.169	1.394	1.028	0.366	0.564	0.324	0.239	-6.036	1757.647		0
ZINC01996908_77	1GJ6.pdb_1H4W.pdb_1QBN.pdb	486	0.495	0.37	0.124	1.468	1.14	0.328	0.521	0.354	0.167	-4.166	1920.096		0
ZINC00921662_78	1GJ6.pdb_1H4W.pdb_1QBN.pdb	478	0.495	0.361	0.135	1.44	1.069	0.372	0.527	0.352	0.175	-4.36	1911.629		0
ZINC02445827_104	1GJ6.pdb_1H4W.pdb_1QBN.pdb	485	0.495	0.375	0.12	1.385	1.118	0.268	0.54	0.361	0.178	-4.502	1958.168		0
ZINC02218504_95	1GJ6.pdb_1H4W.pdb_1QBN.pdb	481	0.495	0.344	0.152	1.447	1.055	0.391	0.536	0.338	0.199	-4.968	1830.823		0
ZINC01631658_63	1GJ6.pdb_1H4W.pdb_1QBN.pdb	479	0.495	0.37	0.125	1.3	1.035	0.265	0.558	0.365	0.193	-4.877	1984.368		0
ZINC03517673_175	1GJ6.pdb_1H4W.pdb_1QBN.pdb	484	0.495	0.405	0.091	1.446	1.186	0.259	0.503	0.381	0.122	-3.049	2064.247		0
ZINC03976862_48	1GJ6.pdb_1H4W.pdb_1QBN.pdb	482	0.495	0.346	0.149	1.433	1.113	0.32	0.552	0.334	0.217	-5.484	1811.505		0
ZINC02138806_171	1GJ6.pdb_1H4W.pdb_1QBN.pdb	487	0.495	0.372	0.123	1.378	1.08	0.298	0.536	0.362	0.174	-4.368	1965.456		0
ZINC03834117_134	1GJ6.pdb_1H4W.pdb_1QBN.pdb	483	0.495	0.34	0.155	1.401	1.02	0.381	0.545	0.338	0.207	-5.196	1832.183		1
ZINC02136682_105	1GJ6.pdb_1H4W.pdb_1QBN.pdb	477	0.495	0.384	0.112	1.367	1.104	0.263	0.533	0.37	0.163	-4.103	2008.619		0
ZINC03817194_162	1GJ6.pdb_1H4W.pdb_1QBN.pdb	480	0.495	0.395	0.101	1.407	1.193	0.215	0.53	0.371	0.159	-4.024	2010.772		0
ZINC01538457_164	1GJ6.pdb_1H4W.pdb_1QBN.pdb	489	0.494	0.326	0.168	1.646	1.138	0.508	0.515	0.313	0.201	-5.004	1694.979		0
ZINC03633165_80	1GJ6.pdb_1H4W.pdb_1QBN.pdb	488	0.494	0.374	0.12	1.435	1.157	0.278	0.531	0.356	0.175	-4.415	1927.694		0
ZINC00587755_54	1GJ6.pdb_1H4W.pdb_1QBN.pdb	494	0.494	0.341	0.153	1.589	1.15	0.439	0.516	0.326	0.19	-4.736	1765.383		0
ZINC03891133_118	1GJ6.pdb_1H4W.pdb_1QBN.pdb	492	0.494	0.379	0.114	1.405	1.148	0.257	0.533	0.361	0.171	-4.317	1959.56		0
ZINC00902681_38	1GJ6.pdb_1H4W.pdb_1QBN.pdb	491	0.494	0.381	0.112	1.318	1.048	0.27	0.536	0.375	0.161	-4.038	2037.156		0
ZINC03834178_157	1GJ6.pdb_1H4W.pdb_1QBN.pdb	490	0.494	0.352	0.142	1.378	1.04	0.338	0.544	0.347	0.196	-4.933	1884.609		1
ZINC00962261_118	1GJ6.pdb_1H4W.pdb_1QBN.pdb	496	0.494	0.36	0.134	1.448	1.08	0.368	0.524	0.351	0.173	-4.33	1901.644		0
ZINC02205779_185	1GJ6.pdb_1H4W.pdb_1QBN.pdb	493	0.494	0.359	0.135	1.507	1.135	0.372	0.52	0.344	0.175	-4.373	1865.458		0
ZINC03858746_37	1GJ6.pdb_1H4W.pdb_1QBN.pdb	495	0.494	0.427	0.067	1.44	1.262	0.178	0.489	0.393	0.097	-2.426	2127.482		0
ZINC03780350_6	1GJ6.pdb_1H4W.pdb_1QBN.pdb	503	0.493	0.376	0.117	1.311	1.063	0.248	0.549	0.368	0.18	-4.564	1999.423		0
ZINC02135326_164	1GJ6.pdb_1H4W.pdb_1QBN.pdb	502	0.493	0.371	0.122	1.389	1.094	0.295	0.532	0.36	0.172	-4.323	1950.297		0
ZINC00902602_36	1GJ6.pdb_1H4W.pdb_1QBN.pdb	501	0.493	0.381	0.112	1.336	1.066	0.27	0.533	0.372	0.161	-4.038	2022.472		0
ZINC02712627_19	1GJ6.pdb_1H4W.pdb_1QBN.pdb	505	0.493	0.345	0.148	1.425	1.075	0.349	0.541	0.337	0.203	-5.108	1828.48		0
ZINC03936845_96	1GJ6.pdb_1H4W.pdb_1QBN.pdb	504	0.493	0.353	0.139	1.478	1.115	0.363	0.525	0.341	0.184	-4.611	1847.478		0
ZINC03925788_55	1GJ6.pdb_1H4W.pdb_1QBN.pdb	498	0.493	0.353	0.14	1.277	0.956	0.321	0.557	0.359	0.198	-4.995	1950.754		0
ZINC00978047_6	1GJ6.pdb_1H4W.pdb_1QBN.pdb	499	0.493	0.32	0.173	1.442	1.041	0.401	0.549	0.316	0.234	-5.867	1710.178		0
ZINC02975581_144	1GJ6.pdb_1H4W.pdb_1QBN.pdb	500	0.493	0.396	0.097	1.244	1.034	0.21	0.544	0.391	0.153	-3.869	2125.28		0
ZINC03820285_79	1GJ6.pdb_1H4W.pdb_1QBN.pdb	497	0.493	0.355	0.137	1.409	1.103	0.305	0.543	0.344	0.2	-5.037	1862.974		0
ZINC03977175_149	1GJ6.pdb_1H4W.pdb_1QBN.pdb	512	0.492	0.358	0.135	1.474	1.103	0.371	0.521	0.346	0.175	-4.357	1875.265		0
ZINC04383173_190	1GJ6.pdb_1H4W.pdb_1QBN.pdb	510	0.492	0.342	0.15	1.386	1.032	0.354	0.544	0.339	0.206	-5.167	1837.59		0
ZINC03804651_49	1GJ6.pdb_1H4W.pdb_1QBN.pdb	511	0.492	0.391	0.101	1.398	1.125	0.273	0.513	0.375	0.138	-3.463	2032.61		0
ZINC02650544_132	1GJ6.pdb_1H4W.pdb_1QBN.pdb	513	0.492	0.361	0.131	1.611	1.25	0.361	0.507	0.337	0.17	-4.238	1822.679		0
ZINC03007300_157	1GJ6.pdb_1H4W.pdb_1QBN.pdb	509	0.492	0.391	0.101	1.458	1.187	0.271	0.506	0.368	0.138	-3.448	1995.782		0
ZINC00906167_138	1GJ6.pdb_1H4W.pdb_1QBN.pdb	514	0.492	0.374	0.118	1.322	1.026	0.295	0.535	0.37	0.165	-4.129	2011.636		0
ZINC02973482_38	1GJ6.pdb_1H4W.pdb_1QBN.pdb	517	0.492	0.403	0.089	1.414	1.182	0.232	0.506	0.379	0.126	-3.166	2057.432		0
ZINC02596318_83	1GJ6.pdb_1H4W.pdb_1QBN.pdb	515	0.492	0.375	0.117	1.411	1.157	0.254	0.536	0.357	0.179	-4.514	1935.319		0
ZINC00977950_27	1GJ6.pdb_1H4W.pdb_1QBN.pdb	518	0.492	0.389	0.103	1.427	1.176	0.25	0.516	0.368	0.149	-3.732	1994.15		0
ZINC02586497_121	1GJ6.pdb_1H4W.pdb_1QBN.pdb	506	0.492	0.384	0.107	1.539	1.251	0.288	0.503	0.357	0.146	-3.659	1930.482		0
ZINC04213700_74	1GJ6.pdb_1H4W.pdb_1QBN.pdb	507	0.492	0.375	0.117	1.558	1.26	0.298	0.51	0.348	0.162	-4.064	1881.269		0
ZINC01875803_121	1GJ6.pdb_1H4W.pdb_1QBN.pdb	508	0.492	0.389	0.103	1.362	1.143	0.219	0.533	0.371	0.162	-4.099	2012.84		0
ZINC03817650_23	1GJ6.pdb_1H4W.pdb_1QBN.pdb	516	0.492	0.361	0.131	1.378	1.05	0.328	0.533	0.355	0.178	-4.471	1925.89		0
ZINC02393796_107	1GJ6.pdb_1H4W.pdb_1QBN.pdb	525	0.491	0.381	0.11	1.499	1.209	0.29	0.508	0.358	0.15	-3.76	1936.726		0
ZINC03944034_161	1GJ6.pdb_1H4W.pdb_1QBN.pdb	519	0.491	0.33	0.161	1.536	1.076	0.459	0.521	0.322	0.199	-4.961	1745.068		0
ZINC02192461_34	1GJ6.pdb_1H4W.pdb_1QBN.pdb	520	0.491	0.37	0.121	1.379	1.097	0.282	0.533	0.358	0.175	-4.397	1941.399		0
ZINC02192461_122	1GJ6.pdb_1H4W.pdb_1QBN.pdb	526	0.491	0.387	0.104	1.381	1.134	0.247	0.523	0.37	0.153	-3.849	2007.157		0
ZINC00842699_88	1GJ6.pdb_1H4W.pdb_1QBN.pdb	522	0.491	0.371	0.12	1.504	1.168	0.336	0.51	0.352	0.158	-3.944	1906.286		0
ZINC02131329_1	1GJ6.pdb_1H4W.pdb_1QBN.pdb	523	0.491	0.355	0.136	1.313	1.0	0.313	0.548	0.354	0.195	-4.897	1922.262		0
ZINC04001514_188	1GJ6.pdb_1H4W.pdb_1QBN.pdb	524	0.491	0.32	0.171	1.413	1.01	0.403	0.548	0.319	0.229	-5.75	1728.812		0
ZINC03545191_194	1GJ6.pdb_1H4W.pdb_1QBN.pdb	521	0.491	0.35	0.14	1.455	1.124	0.331	0.533	0.337	0.196	-4.926	1827.074		0
ZINC02754468_54	1GJ6.pdb_1H4W.pdb_1QBN.pdb	530	0.49	0.35	0.14	1.547	1.164	0.383	0.514	0.334	0.18	-4.498	1805.899		0
ZINC03938550_121	1GJ6.pdb_1H4W.pdb_1QBN.pdb	534	0.49	0.334	0.156	1.383	1.042	0.341	0.552	0.329	0.223	-5.622	1785.914		0
ZINC03819389_182	1GJ6.pdb_1H4W.pdb_1QBN.pdb	527	0.49	0.385	0.104	1.475	1.163	0.313	0.501	0.366	0.135	-3.372	1981.65		0
ZINC00902607_36	1GJ6.pdb_1H4W.pdb_1QBN.pdb	529	0.49	0.378	0.112	1.315	1.044	0.27	0.533	0.372	0.161	-4.038	2022.888		0
ZINC03942063_158	1GJ6.pdb_1H4W.pdb_1QBN.pdb	538	0.49	0.379	0.11	1.338	1.068	0.27	0.527	0.371	0.157	-3.94	2011.903		0
ZINC03889313_17	1GJ6.pdb_1H4W.pdb_1QBN.pdb	531	0.49	0.397	0.093	1.358	1.122	0.236	0.514	0.38	0.134	-3.365	2064.77		0
ZINC03834180_195	1GJ6.pdb_1H4W.pdb_1QBN.pdb	533	0.49	0.352	0.138	1.329	1.0	0.329	0.544	0.353	0.191	-4.803	1916.542		1
ZINC03852886_169	1GJ6.pdb_1H4W.pdb_1QBN.pdb	532	0.49	0.378	0.111	1.409	1.124	0.284	0.518	0.363	0.155	-3.878	1968.857		0
ZINC02285344_130	1GJ6.pdb_1H4W.pdb_1QBN.pdb	528	0.49	0.423	0.067	1.385	1.208	0.177	0.492	0.394	0.098	-2.464	2138.346		0
ZINC03819383_27	1GJ6.pdb_1H4W.pdb_1QBN.pdb	535	0.49	0.376	0.115	1.349	1.057	0.291	0.527	0.368	0.159	-3.978	2000.639		0
ZINC02973482_43	1GJ6.pdb_1H4W.pdb_1QBN.pdb	536	0.49	0.403	0.087	1.409	1.182	0.227	0.503	0.379	0.124	-3.096	2057.617		0
ZINC04217906_80	1GJ6.pdb_1H4W.pdb_1QBN.pdb	537	0.49	0.388	0.102	1.591	1.301	0.29	0.492	0.356	0.136	-3.399	1926.217		0
ZINC03820285_65	1GJ6.pdb_1H4W.pdb_1QBN.pdb	544	0.489	0.35	0.138	1.4	1.093	0.307	0.541	0.34	0.201	-5.063	1843.875		0
ZINC02700316_179	1GJ6.pdb_1H4W.pdb_1QBN.pdb	547	0.489	0.382	0.107	1.382	1.119	0.263	0.52	0.367	0.153	-3.843	1989.04		0
ZINC00906587_124	1GJ6.pdb_1H4W.pdb_1QBN.pdb	549	0.489	0.349	0.14	1.465	1.099	0.366	0.524	0.338	0.186	-4.641	1833.884		0
ZINC03969854_146	1GJ6.pdb_1H4W.pdb_1QBN.pdb	550	0.489	0.342	0.147	1.549	1.148	0.4	0.516	0.328	0.188	-4.698	1774.542		0
ZINC04188447_193	1GJ6.pdb_1H4W.pdb_1QBN.pdb	548	0.489	0.367	0.122	1.61	1.27	0.34	0.501	0.341	0.16	-3.991	1842.927		0
ZINC03351758_122	1GJ6.pdb_1H4W.pdb_1QBN.pdb	545	0.489	0.348	0.141	1.57	1.162	0.408	0.509	0.332	0.177	-4.404	1796.892		0
ZINC04176349_27	1GJ6.pdb_1H4W.pdb_1QBN.pdb	543	0.489	0.382	0.107	1.381	1.107	0.274	0.517	0.368	0.149	-3.738	1997.986		0
ZINC02422125_170	1GJ6.pdb_1H4W.pdb_1QBN.pdb	542	0.489	0.349	0.14	1.561	1.183	0.377	0.513	0.331	0.182	-4.538	1791.055		0
ZINC04400050_171	1GJ6.pdb_1H4W.pdb_1QBN.pdb	546	0.489	0.381	0.108	1.45	1.173	0.277	0.512	0.361	0.151	-3.782	1954.79		0
ZINC00902658_61	1GJ6.pdb_1H4W.pdb_1QBN.pdb	541	0.489	0.371	0.118	1.285	1.012	0.273	0.541	0.369	0.172	-4.332	2008.048		0
ZINC02204440_198	1GJ6.pdb_1H4W.pdb_1QBN.pdb	540	0.489	0.354	0.135	1.441	1.068	0.372	0.521	0.346	0.175	-4.373	1877.446		0
ZINC00588296_139	1GJ6.pdb_1H4W.pdb_1QBN.pdb	539	0.489	0.385	0.104	1.439	1.159	0.28	0.508	0.366	0.142	-3.547	1982.457		0
ZINC04185326_158	1GJ6.pdb_1H4W.pdb_1QBN.pdb	551	0.489	0.386	0.102	1.578	1.287	0.291	0.492	0.356	0.137	-3.41	1924.097		0
ZINC03007296_63	1GJ6.pdb_1H4W.pdb_1QBN.pdb	553	0.489	0.389	0.1	1.415	1.145	0.27	0.508	0.371	0.137	-3.43	2010.047		0
ZINC04222810_54	1GJ6.pdb_1H4W.pdb_1QBN.pdb	552	0.489	0.355	0.134	1.481	1.131	0.35	0.52	0.341	0.179	-4.485	1845.902		0
ZINC02639675_35	1GJ6.pdb_1H4W.pdb_1QBN.pdb	564	0.488	0.399	0.09	1.411	1.181	0.23	0.504	0.376	0.128	-3.212	2037.206		0
ZINC04240331_143	1GJ6.pdb_1H4W.pdb_1QBN.pdb	566	0.488	0.397	0.09	1.545	1.299	0.246	0.489	0.364	0.125	-3.116	1970.247		0
ZINC03790144_39	1GJ6.pdb_1H4W.pdb_1QBN.pdb	559	0.488	0.391	0.097	1.383	1.153	0.231	0.515	0.372	0.142	-3.585	2018.154		0
ZINC02193601_131	1GJ6.pdb_1H4W.pdb_1QBN.pdb	561	0.488	0.374	0.113	1.533	1.22	0.313	0.501	0.351	0.151	-3.761	1898.323		0
ZINC02373588_152	1GJ6.pdb_1H4W.pdb_1QBN.pdb	557	0.488	0.357	0.132	1.558	1.2	0.358	0.509	0.337	0.172	-4.303	1821.3		0
ZINC03840241_3	1GJ6.pdb_1H4W.pdb_1QBN.pdb	558	0.488	0.315	0.173	1.362	0.976	0.386	0.557	0.318	0.239	-6.01	1723.674		0
ZINC04019803_97	1GJ6.pdb_1H4W.pdb_1QBN.pdb	562	0.488	0.361	0.127	1.315	1.009	0.306	0.538	0.36	0.178	-4.466	1956.009		0
ZINC03421130_194	1GJ6.pdb_1H4W.pdb_1QBN.pdb	563	0.488	0.366	0.122	1.395	1.086	0.309	0.524	0.356	0.168	-4.211	1930.245		0
ZINC03439248_98	1GJ6.pdb_1H4W.pdb_1QBN.pdb	565	0.488	0.355	0.133	1.481	1.12	0.361	0.516	0.342	0.174	-4.343	1853.437		0
ZINC02408724_24	1GJ6.pdb_1H4W.pdb_1QBN.pdb	560	0.488	0.361	0.127	1.424	1.073	0.351	0.518	0.352	0.165	-4.124	1911.538		0
ZINC02131327_29	1GJ6.pdb_1H4W.pdb_1QBN.pdb	556	0.488	0.354	0.134	1.309	1.0	0.309	0.545	0.353	0.192	-4.83	1917.08		0
ZINC02712537_37	1GJ6.pdb_1H4W.pdb_1QBN.pdb	555	0.488	0.314	0.174	1.396	1.022	0.375	0.557	0.312	0.246	-6.2	1687.82		0
ZINC03928140_30	1GJ6.pdb_1H4W.pdb_1QBN.pdb	554	0.488	0.37	0.118	1.55	1.237	0.313	0.505	0.345	0.159	-3.987	1867.236		0
ZINC04188469_8	1GJ6.pdb_1H4W.pdb_1QBN.pdb	570	0.487	0.364	0.122	1.61	1.269	0.341	0.498	0.338	0.16	-4.002	1827.695		0
ZINC01821865_154	1GJ6.pdb_1H4W.pdb_1QBN.pdb	571	0.487	0.374	0.113	1.347	1.09	0.258	0.531	0.363	0.169	-4.254	1967.466		0
ZINC00902674_127	1GJ6.pdb_1H4W.pdb_1QBN.pdb	568	0.487	0.382	0.105	1.305	1.05	0.256	0.527	0.375	0.152	-3.817	2036.839		0
ZINC02726431_46	1GJ6.pdb_1H4W.pdb_1QBN.pdb	567	0.487	0.366	0.121	1.591	1.234	0.357	0.497	0.342	0.155	-3.851	1850.364		0
ZINC04001504_182	1GJ6.pdb_1H4W.pdb_1QBN.pdb	573	0.487	0.386	0.1	1.478	1.215	0.263	0.501	0.362	0.14	-3.498	1959.195		0
ZINC00902617_35	1GJ6.pdb_1H4W.pdb_1QBN.pdb	572	0.487	0.372	0.115	1.286	1.029	0.257	0.54	0.368	0.172	-4.332	1999.339		0
ZINC03955215_93	1GJ6.pdb_1H4W.pdb_1QBN.pdb	574	0.487	0.414	0.073	1.45	1.257	0.193	0.487	0.382	0.105	-2.628	2069.17		0
ZINC03933548_104	1GJ6.pdb_1H4W.pdb_1QBN.pdb	575	0.487	0.311	0.176	1.437	1.012	0.425	0.541	0.31	0.232	-5.805	1677.233		0
ZINC02005805_135	1GJ6.pdb_1H4W.pdb_1QBN.pdb	579	0.487	0.323	0.163	1.532	1.094	0.438	0.521	0.315	0.206	-5.152	1703.112		0
ZINC02129855_85	1GJ6.pdb_1H4W.pdb_1QBN.pdb	577	0.487	0.368	0.119	1.303	1.018	0.285	0.535	0.366	0.169	-4.246	1986.431		0
ZINC03890764_40	1GJ6.pdb_1H4W.pdb_1QBN.pdb	578	0.487	0.35	0.136	1.523	1.148	0.375	0.512	0.335	0.177	-4.407	1814.746		0
ZINC04217908_86	1GJ6.pdb_1H4W.pdb_1QBN.pdb	569	0.487	0.385	0.102	1.555	1.267	0.288	0.492	0.356	0.136	-3.383	1927.129		0
ZINC02964623_93	1GJ6.pdb_1H4W.pdb_1QBN.pdb	576	0.487	0.389	0.098	1.408	1.144	0.264	0.505	0.371	0.134	-3.359	2011.012		0
ZINC02965440_105	1GJ6.pdb_1H4W.pdb_1QBN.pdb	592	0.486	0.385	0.101	1.44	1.154	0.286	0.501	0.366	0.135	-3.358	1984.31		0
ZINC00921665_61	1GJ6.pdb_1H4W.pdb_1QBN.pdb	581	0.486	0.377	0.109	1.411	1.104	0.307	0.509	0.364	0.144	-3.606	1975.653		0
ZINC02136680_111	1GJ6.pdb_1H4W.pdb_1QBN.pdb	582	0.486	0.354	0.132	1.347	1.043	0.304	0.538	0.349	0.189	-4.749	1894.85		0
ZINC03891143_189	1GJ6.pdb_1H4W.pdb_1QBN.pdb	594	0.486	0.381	0.105	1.299	1.053	0.245	0.529	0.374	0.155	-3.894	2032.509		0
ZINC03867259_167	1GJ6.pdb_1H4W.pdb_1QBN.pdb	580	0.486	0.35	0.136	1.584	1.229	0.355	0.509	0.328	0.18	-4.513	1775.032		0
ZINC02372645_27	1GJ6.pdb_1H4W.pdb_1QBN.pdb	584	0.486	0.39	0.096	1.341	1.114	0.227	0.518	0.375	0.143	-3.607	2034.905		0
ZINC04248905_72	1GJ6.pdb_1H4W.pdb_1QBN.pdb	585	0.486	0.337	0.149	1.499	1.147	0.352	0.528	0.323	0.205	-5.141	1748.175		0
ZINC03572380_59	1GJ6.pdb_1H4W.pdb_1QBN.pdb	593	0.486	0.358	0.129	1.541	1.19	0.35	0.507	0.338	0.169	-4.22	1831.773		0
ZINC00852448_38	1GJ6.pdb_1H4W.pdb_1QBN.pdb	591	0.486	0.386	0.1	1.503	1.203	0.3	0.492	0.362	0.13	-3.238	1962.887		0
ZINC02315723_18	1GJ6.pdb_1H4W.pdb_1QBN.pdb	583	0.486	0.387	0.1	1.408	1.164	0.243	0.511	0.367	0.144	-3.628	1987.513		0
ZINC03345168_83	1GJ6.pdb_1H4W.pdb_1QBN.pdb	590	0.486	0.373	0.114	1.333	1.065	0.268	0.53	0.364	0.165	-4.158	1977.912		0
ZINC03987062_4	1GJ6.pdb_1H4W.pdb_1QBN.pdb	589	0.486	0.372	0.114	1.278	1.03	0.248	0.542	0.368	0.174	-4.409	1996.663		0
ZINC04411389_183	1GJ6.pdb_1H4W.pdb_1QBN.pdb	588	0.486	0.365	0.121	1.372	1.079	0.293	0.526	0.355	0.17	-4.279	1928.141		0
ZINC01537299_160	1GJ6.pdb_1H4W.pdb_1QBN.pdb	587	0.486	0.379	0.108	1.389	1.159	0.23	0.528	0.36	0.168	-4.246	1951.871		0
ZINC00902614_61	1GJ6.pdb_1H4W.pdb_1QBN.pdb	586	0.486	0.38	0.107	1.278	1.029	0.249	0.533	0.376	0.157	-3.955	2042.352		0
ZINC00902612_44	1GJ6.pdb_1H4W.pdb_1QBN.pdb	606	0.485	0.376	0.109	1.276	1.022	0.254	0.533	0.373	0.16	-4.038	2025.244		0
ZINC03612068_154	1GJ6.pdb_1H4W.pdb_1QBN.pdb	605	0.485	0.405	0.081	1.396	1.184	0.211	0.496	0.381	0.115	-2.892	2064.47		0
ZINC02129134_150	1GJ6.pdb_1H4W.pdb_1QBN.pdb	598	0.485	0.363	0.122	1.388	1.093	0.295	0.524	0.352	0.172	-4.329	1908.106		0
